Estación: ,C19126,LA LAJA. HUALAHUISES
1996-04-10,8.52,CLIC
1996-04-11,5.02,CLIC
1996-04-12,7.34,CLIC
1996-04-13,7.74,CLIC
1996-04-14,7.63,CLIC
1996-04-15,7.51,CLIC
1996-04-16,7.13,CLIC
1996-04-17,5.85,CLIC
1996-04-18,6.14,CLIC
1996-04-19,3.98,CLIC
1996-04-20,6.27,CLIC
1996-04-21,8.56,CLIC
1996-04-22,7.46,CLIC
1996-04-23,3.01,CLIC
1996-04-24,9.84,CLIC
1996-04-25,5.77,CLIC
1996-04-26,8.55,CLIC
1996-04-27,8.28,CLIC
1996-04-28,8.93,CLIC
1996-04-29,5.1,CLIC
1996-04-30,6.01,CLIC
1996-05-01,6.37,CLIC
1996-05-02,3.29,CLIC
1996-05-03,5.36,CLIC
1996-05-04,7.1,CLIC
1996-05-05,7.3,CLIC
1996-05-06,3.41,CLIC
1996-05-07,8.25,CLIC
1996-05-08,7.07,CLIC
1996-05-09,5.15,CLIC
1996-05-10,6.55,CLIC
1996-05-11,5.07,CLIC
1996-05-12,9.36,CLIC
1996-05-13,9.95,CLIC
1996-05-14,6.87,CLIC
1996-05-15,9.36,CLIC
1996-05-16,8.04,CLIC
1996-05-17,8.76,CLIC
1996-05-18,8.73,CLIC
1996-05-19,7.94,CLIC
1996-05-20,7.5,CLIC
1996-05-21,10,CLIC
1996-05-22,11.19,CLIC
1996-05-23,9.22,CLIC
1996-05-24,8.7,CLIC
1996-05-25,5.84,CLIC
1996-05-26,9.85,CLIC
1996-05-27,5.53,CLIC
1996-05-28,5.68,CLIC
1996-05-29,10.89,CLIC
1996-05-30,5.52,CLIC
1996-05-31,8.36,CLIC
1996-06-01,6.07,CLIC
1996-06-02,9.26,CLIC
1996-06-03,8.26,CLIC
1996-06-04,11.28,CLIC
1996-06-05,7.74,CLIC
1996-06-06,10.71,CLIC
1996-06-07,9.04,CLIC
1996-06-08,6.1,CLIC
1996-06-09,6.3,CLIC
1996-06-10,6.5,CLIC
1996-06-11,9,CLIC
1996-06-12,8.56,CLIC
1996-06-13,8.68,CLIC
1996-06-14,4.22,CLIC
1996-06-15,7.52,CLIC
1996-06-16,8.04,CLIC
1996-06-17,7.78,CLIC
1996-06-18,7.47,CLIC
1996-06-19,7.32,CLIC
1996-06-20,7.16,CLIC
1996-06-21,7.9,CLIC
1996-06-22,6.41,CLIC
1996-06-23,9.39,CLIC
1996-06-24,9.1,CLIC
1996-06-25,10.8,CLIC
1996-06-26,10.09,CLIC
1996-06-27,3.81,CLIC
1996-06-28,9.28,CLIC
1996-06-29,8,CLIC
1996-06-30,8.41,CLIC
1996-07-01,8.41,CLIC
1996-07-02,8.12,CLIC
1996-07-03,7.82,CLIC
1996-07-04,6.97,CLIC
1996-07-05,8.29,CLIC
1996-07-06,9.6,CLIC
1996-07-07,9.72,CLIC
1996-07-08,10.91,CLIC
1996-07-09,6.42,CLIC
1996-07-10,8.5,CLIC
1996-07-11,8.07,CLIC
1996-07-12,9.31,CLIC
1996-07-13,9.81,CLIC
1996-07-14,10.28,CLIC
1996-07-15,10.04,CLIC
1996-07-16,9.56,CLIC
1996-07-17,8.82,CLIC
1996-07-18,9.19,CLIC
1996-07-19,8.23,CLIC
1996-07-20,9.23,CLIC
1996-07-21,10.34,CLIC
1996-07-22,10.14,CLIC
1996-07-23,9.83,CLIC
1996-07-24,9.17,CLIC
1996-07-25,8.9,CLIC
1996-07-26,8.96,CLIC
1996-07-27,8.84,CLIC
1996-07-28,8.68,CLIC
1996-07-29,8.9,CLIC
1996-07-30,9.07,CLIC
1996-07-31,8.99,CLIC
1996-08-01,8,CLIC
1996-08-02,8.89,CLIC
1996-08-03,11.86,CLIC
1996-08-04,10.38,CLIC
1996-08-05,11.12,CLIC
1996-08-06,8.25,CLIC
1996-08-07,9.5,CLIC
1996-08-08,8.85,CLIC
1996-08-09,6.26,CLIC
1996-08-10,9.09,CLIC
1996-08-11,6.76,CLIC
1996-08-12,5.54,CLIC
1996-08-13,6.2,CLIC
1996-08-14,8.01,CLIC
1996-08-15,10.29,CLIC
1996-08-16,9.79,CLIC
1996-08-17,10.78,CLIC
1996-08-18,7.85,CLIC
1996-08-19,8.41,CLIC
1996-08-20,9.53,CLIC
1996-08-21,2.84,CLIC
1996-08-22,6.05,CLIC
1996-08-23,4.45,CLIC
1996-08-24,6.5,CLIC
1996-08-25,3.58,CLIC
1996-08-26,4.28,CLIC
1996-08-27,6.7,CLIC
1996-08-28,6.39,CLIC
1996-08-29,5.11,CLIC
1996-08-30,3.9,CLIC
1996-08-31,4.53,CLIC
1996-09-01,5.41,CLIC
1996-09-02,6.3,CLIC
1996-09-03,7.18,CLIC
1996-09-04,5.33,CLIC
1996-09-05,3.51,CLIC
1996-09-06,1.68,CLIC
1996-09-07,5.57,CLIC
1996-09-08,3.85,CLIC
1996-09-09,5.02,CLIC
1996-09-10,6.29,CLIC
1996-09-11,5.07,CLIC
1996-09-12,1.62,CLIC
1996-09-13,1.95,CLIC
1996-09-14,6.22,CLIC
1996-09-15,3.37,CLIC
1996-09-16,5.59,CLIC
1996-09-17,3.45,CLIC
1996-09-18,3.59,CLIC
1996-09-19,4.47,CLIC
1996-09-20,5.63,CLIC
1996-09-21,4.44,CLIC
1996-09-22,4.49,CLIC
1996-09-23,2.74,CLIC
1996-09-24,5.46,CLIC
1996-09-25,4.58,CLIC
1996-09-26,2.79,CLIC
1996-09-27,3.07,CLIC
1996-09-28,3.24,CLIC
1996-09-29,3.13,CLIC
1996-09-30,3.02,CLIC
1996-10-01,2.91,CLIC
1996-10-02,4.55,CLIC
1996-10-03,0.51,CLIC
1996-10-04,6.5,CLIC
1996-10-05,3.41,CLIC
1996-10-06,1.61,CLIC
1996-10-07,4.91,CLIC
1996-10-08,3.09,CLIC
1996-10-09,3.73,CLIC
1996-10-10,2.42,CLIC
1996-10-11,5,CLIC
1996-10-12,2.28,CLIC
1996-10-13,3.06,CLIC
1996-10-14,2.63,CLIC
1996-10-15,2.91,CLIC
1996-10-16,3.23,CLIC
1996-10-17,3.15,CLIC
1996-10-18,2.14,CLIC
1996-10-19,2.04,CLIC
1996-10-20,3.25,CLIC
1996-10-21,1.46,CLIC
1996-10-22,1.85,CLIC
1996-10-23,5.61,CLIC
1996-10-24,3.35,CLIC
1996-10-25,3.02,CLIC
1996-10-26,2.13,CLIC
1996-10-27,5.34,CLIC
1996-10-28,2.12,CLIC
1996-10-29,1.44,CLIC
1996-10-30,1.47,CLIC
1996-10-31,2.69,CLIC
1996-11-01,1.98,CLIC
1996-11-02,2.6,CLIC
1996-11-03,1.65,CLIC
1996-11-04,1.83,CLIC
1996-11-05,2.76,CLIC
1996-11-06,3.64,CLIC
1996-11-07,3.87,CLIC
1996-11-08,4.1,CLIC
1996-11-09,2.9,CLIC
1996-11-10,2.42,CLIC
1996-11-11,1.9,CLIC
1996-11-12,2.38,CLIC
1996-11-13,1.34,CLIC
1996-11-14,3.29,CLIC
1996-11-15,2.62,CLIC
1996-11-16,3.72,CLIC
1996-11-17,1.68,CLIC
1996-11-18,1.21,CLIC
1996-11-19,2.88,CLIC
1996-11-20,0.73,CLIC
1996-11-21,4.01,CLIC
1996-11-22,1.72,CLIC
1996-11-23,2.5,CLIC
1996-11-24,2.8,CLIC
1996-11-25,2.28,CLIC
1996-11-26,0.44,CLIC
1996-11-27,1.98,CLIC
1996-11-28,1.67,CLIC
1996-11-29,1.96,CLIC
1996-11-30,1.4,CLIC
1996-12-01,3.2,CLIC
1996-12-02,0.91,CLIC
1996-12-03,2,CLIC
1996-12-04,0.88,CLIC
1996-12-05,2.02,CLIC
1996-12-06,1.18,CLIC
1996-12-07,4.46,CLIC
1996-12-08,1.59,CLIC
1996-12-09,1.54,CLIC
1996-12-10,2.01,CLIC
1996-12-11,1.58,CLIC
1996-12-12,1.98,CLIC
1996-12-13,2.12,CLIC
1996-12-14,2.48,CLIC
1996-12-15,2.82,CLIC
1996-12-16,1.1,CLIC
1996-12-17,2.18,CLIC
1996-12-18,0.47,CLIC
1996-12-19,2.99,CLIC
1996-12-20,1.06,CLIC
1996-12-21,2.86,CLIC
1996-12-22,4.66,CLIC
1996-12-23,0.86,CLIC
1996-12-24,0.4,CLIC
1996-12-25,1.43,CLIC
1996-12-26,0.84,CLIC
1996-12-27,0.51,CLIC
1996-12-28,2.12,CLIC
1996-12-29,3.95,CLIC
1996-12-30,2.45,CLIC
1996-12-31,0.38,CLIC
1997-02-01,1.14,CLIC
1997-02-02,2.35,CLIC
1997-02-03,3.12,CLIC
1997-02-04,4.19,CLIC
1997-02-05,2.53,CLIC
1997-02-06,3.39,CLIC
1997-02-17,3.5,CLIC
1997-02-18,3.06,CLIC
1997-02-19,3.65,CLIC
1997-02-20,4.74,CLIC
1997-02-21,4.82,CLIC
1997-02-22,4.89,CLIC
1997-02-23,5.7,CLIC
1997-02-24,6.5,CLIC
1997-02-25,0.8,CLIC
1997-02-26,2.17,CLIC
1997-02-27,3.03,CLIC
1997-02-28,2.6,CLIC
1997-03-01,7.36,CLIC
1997-03-02,6.59,CLIC
1997-03-03,3.31,CLIC
1997-03-04,5.06,CLIC
1997-03-05,3.59,CLIC
1997-03-06,4.6,CLIC
1997-03-07,5.64,CLIC
1997-03-08,4.4,CLIC
1997-03-09,2.42,CLIC
1997-03-10,4.21,CLIC
1997-03-11,2.2,CLIC
1997-03-12,2.65,CLIC
1997-03-13,2.74,CLIC
1997-03-14,6.45,CLIC
1997-03-15,3.88,CLIC
1997-03-16,1.3,CLIC
1997-03-17,1.44,CLIC
1997-03-18,2.09,CLIC
1997-03-19,1.86,CLIC
1997-03-20,4.5,CLIC
1997-03-21,2.69,CLIC
1997-03-22,3.09,CLIC
1997-03-23,3.75,CLIC
1997-03-24,7.23,CLIC
1997-03-25,4.2,CLIC
1997-03-26,3.59,CLIC
1997-03-27,3.9,CLIC
1997-03-28,6.84,CLIC
1997-03-29,2.18,CLIC
1997-03-30,1.93,CLIC
1997-03-31,0.99,CLIC
1997-04-01,0.82,CLIC
1997-04-02,2.21,CLIC
1997-04-03,2.62,CLIC
1997-04-04,6.49,CLIC
1997-04-05,1.62,CLIC
1997-04-06,5.89,CLIC
1997-04-07,1.1,CLIC
1997-04-08,0.78,CLIC
1997-04-09,6.41,CLIC
1997-04-10,8.33,CLIC
1997-04-11,2.26,CLIC
1997-04-12,2.44,CLIC
1997-04-13,3.31,CLIC
1997-04-14,4.1,CLIC
1997-04-15,1.52,CLIC
1997-04-16,6.57,CLIC
1997-04-17,6.7,CLIC
1997-04-18,5.33,CLIC
1997-04-19,5.24,CLIC
1997-04-20,4.57,CLIC
1997-04-21,7.29,CLIC
1997-04-22,5.9,CLIC
1997-04-23,5.72,CLIC
1997-04-24,1.96,CLIC
1997-04-25,2.67,CLIC
1997-04-26,4.45,CLIC
1997-04-27,1.79,CLIC
1997-04-28,4.39,CLIC
1997-04-29,5.57,CLIC
1997-04-30,5.89,CLIC
1997-05-01,5.39,CLIC
1997-05-02,4.7,CLIC
1997-05-03,3.26,CLIC
1997-05-04,4.55,CLIC
1997-05-05,7.74,CLIC
1997-05-06,6.94,CLIC
1997-05-07,6.13,CLIC
1997-05-08,5.15,CLIC
1997-05-09,2.18,CLIC
1997-05-10,7.75,CLIC
1997-05-11,5.64,CLIC
1997-05-12,3.53,CLIC
1997-05-13,6.71,CLIC
1997-05-14,3.29,CLIC
1997-05-15,4.91,CLIC
1997-05-16,1.29,CLIC
1997-05-17,4.65,CLIC
1997-05-18,3.54,CLIC
1997-05-19,4.56,CLIC
1997-05-20,5.01,CLIC
1997-05-21,2.65,CLIC
1997-05-22,3.95,CLIC
1997-05-23,3.36,CLIC
1997-05-24,4.07,CLIC
1997-05-25,6.86,CLIC
1997-05-26,5.48,CLIC
1997-05-27,6.91,CLIC
1997-05-28,5.57,CLIC
1997-05-29,5.21,CLIC
1997-05-30,4.31,CLIC
1997-05-31,7.31,CLIC
1997-06-01,4.23,CLIC
1997-06-02,3.91,CLIC
1997-06-03,6.64,CLIC
1997-06-04,3.22,CLIC
1997-06-05,5.29,CLIC
1997-06-06,7.02,CLIC
1997-06-07,7.44,CLIC
1997-06-08,2.02,CLIC
1997-06-09,3.47,CLIC
1997-06-10,5.31,CLIC
1997-06-11,0.8,CLIC
1997-06-12,5.02,CLIC
1997-06-13,4.51,CLIC
1997-06-14,7.78,CLIC
1997-06-15,6.44,CLIC
1997-06-16,5.1,CLIC
1997-06-17,7,CLIC
1997-06-18,6.12,CLIC
1997-06-19,6.05,CLIC
1997-06-20,7.03,CLIC
1997-06-21,3.22,CLIC
1997-06-22,4.38,CLIC
1997-06-23,4.04,CLIC
1997-06-24,5.22,CLIC
1997-06-25,6.72,CLIC
1997-06-26,7.9,CLIC
1997-06-27,7.07,CLIC
1997-06-28,6.96,CLIC
1997-06-29,7.72,CLIC
1997-06-30,7.34,CLIC
1997-07-01,6.69,CLIC
1997-07-02,7.66,CLIC
1997-07-03,9.7,CLIC
1997-07-04,7.62,CLIC
1997-07-05,6.13,CLIC
1997-07-06,8.27,CLIC
1997-07-07,7.24,CLIC
1997-07-08,9.51,CLIC
1997-07-09,6.7,CLIC
1997-07-10,7.18,CLIC
1997-07-11,9.02,CLIC
1997-07-12,9.2,CLIC
1997-07-13,9.45,CLIC
1997-07-14,8.45,CLIC
1997-07-15,8.3,CLIC
1997-07-16,9.69,CLIC
1997-07-17,7.04,CLIC
1997-07-18,7.11,CLIC
1997-07-19,9.37,CLIC
1997-07-20,6.71,CLIC
1997-07-21,3.84,CLIC
1997-07-22,9.37,CLIC
1997-07-23,7.71,CLIC
1997-07-24,7.04,CLIC
1997-07-25,9.16,CLIC
1997-07-26,9.49,CLIC
1997-07-27,9.45,CLIC
1997-07-28,6.71,CLIC
1997-07-29,4.49,CLIC
1997-07-30,4.49,CLIC
1997-07-31,7.5,CLIC
1997-08-01,6.34,CLIC
1997-08-02,3.34,CLIC
1997-08-03,4.69,CLIC
1997-08-04,5.65,CLIC
1997-08-05,9.1,CLIC
1997-08-06,9.58,CLIC
1997-08-07,8.79,CLIC
1997-08-08,8.14,CLIC
1997-08-09,6.97,CLIC
1997-08-10,6.98,CLIC
1997-08-11,9.56,CLIC
1997-08-12,7.71,CLIC
1997-08-13,8.23,CLIC
1997-08-14,9.6,CLIC
1997-08-15,5.3,CLIC
1997-08-16,9.08,CLIC
1997-08-17,9.52,CLIC
1997-08-18,9.43,CLIC
1997-08-19,9.6,CLIC
1997-08-20,8.6,CLIC
1997-08-21,9.75,CLIC
1997-08-22,8.65,CLIC
1997-08-23,8.96,CLIC
1997-08-24,4.04,CLIC
1997-08-25,7.82,CLIC
1997-08-26,3.58,CLIC
1997-08-27,7.2,CLIC
1997-08-28,5.49,CLIC
1997-08-29,6.51,CLIC
1997-08-30,3.5,CLIC
1997-08-31,7.28,CLIC
1997-09-01,4.79,CLIC
1997-09-02,5.26,CLIC
1997-09-03,5.27,CLIC
1997-09-04,6.62,CLIC
1997-09-05,6.62,CLIC
1997-09-06,5.65,CLIC
1997-09-07,2.93,CLIC
1997-09-08,2.93,CLIC
1997-09-09,6.05,CLIC
1997-09-10,3.85,CLIC
1997-09-11,6.18,CLIC
1997-09-12,5.57,CLIC
1997-09-13,7.57,CLIC
1997-09-14,5.74,CLIC
1997-09-15,6.64,CLIC
1997-09-16,7.15,CLIC
1997-09-17,6.16,CLIC
1997-09-18,6.74,CLIC
1997-09-19,7.25,CLIC
1997-09-20,4.73,CLIC
1997-09-21,4.73,CLIC
1997-09-22,1.34,CLIC
1997-09-23,2.89,CLIC
1997-09-24,5.15,CLIC
1997-09-25,7.4,CLIC
1997-09-26,2.4,CLIC
1997-09-27,4.75,CLIC
1997-09-28,3.25,CLIC
1997-09-29,5.71,CLIC
1997-09-30,3.61,CLIC
1997-10-01,7.45,CLIC
1997-10-02,6.68,CLIC
1997-10-03,5.76,CLIC
1997-10-04,6.01,CLIC
1997-10-05,7.89,CLIC
1997-10-06,6.19,CLIC
1997-10-07,5.32,CLIC
1997-10-08,4.17,CLIC
1997-10-09,6.83,CLIC
1997-10-10,4.25,CLIC
1997-10-11,3.34,CLIC
1997-10-12,3.5,CLIC
1997-10-13,4.91,CLIC
1997-10-14,3.32,CLIC
1997-10-15,3.26,CLIC
1997-10-16,3.14,CLIC
1997-10-17,3.1,CLIC
1997-10-18,3.01,CLIC
1997-10-19,2.75,CLIC
1997-10-20,4.42,CLIC
1997-10-21,3.64,CLIC
1997-10-22,3.3,CLIC
1997-10-23,3.45,CLIC
1997-10-24,2.38,CLIC
1997-10-25,1.82,CLIC
1997-10-26,1.97,CLIC
1997-10-27,2.37,CLIC
1997-10-28,2.89,CLIC
1997-10-29,3.17,CLIC
1997-10-30,5.21,CLIC
1997-10-31,4.36,CLIC
1997-11-01,1,CLIC
1997-11-02,2.36,CLIC
1997-11-03,1.79,CLIC
1997-11-04,3.26,CLIC
1997-11-05,1.84,CLIC
1997-11-06,2.65,CLIC
1997-11-07,2.65,CLIC
1997-11-08,2.8,CLIC
1997-11-09,3.83,CLIC
1997-11-10,0.57,CLIC
1997-11-11,1.13,CLIC
1997-11-12,4.87,CLIC
1997-11-13,1.7,CLIC
1997-11-14,0.4,CLIC
1997-11-15,2.05,CLIC
1997-11-16,0.8,CLIC
1997-11-17,0.35,CLIC
1997-11-18,0.35,CLIC
1997-11-19,0.95,CLIC
1997-11-20,0.95,CLIC
1997-11-21,2.1,CLIC
1997-11-22,2.1,CLIC
1997-11-23,1.75,CLIC
1997-11-24,0.8,CLIC
1997-11-25,2.9,CLIC
1997-11-26,3.2,CLIC
1997-11-27,1.73,CLIC
1997-11-28,3.47,CLIC
1997-11-29,1.9,CLIC
1997-11-30,2.4,CLIC
1997-12-01,1,CLIC
1997-12-02,1.4,CLIC
1997-12-03,0.4,CLIC
1997-12-04,0.1,CLIC
1997-12-05,0.55,CLIC
1997-12-06,0.55,CLIC
1997-12-07,0.55,CLIC
1997-12-08,0.55,CLIC
1997-12-09,0.7,CLIC
1997-12-10,0.7,CLIC
1997-12-11,0.33,CLIC
1997-12-12,0.33,CLIC
1997-12-13,0.33,CLIC
1997-12-14,1.2,CLIC
1997-12-15,1.2,CLIC
1997-12-16,0.6,CLIC
1997-12-17,0.6,CLIC
1997-12-18,2.3,CLIC
1997-12-19,2.3,CLIC
1997-12-20,1.18,CLIC
1997-12-21,1.18,CLIC
1997-12-22,2.1,CLIC
1997-12-23,2.1,CLIC
1997-12-24,0.55,CLIC
1997-12-25,0.55,CLIC
1997-12-26,1.35,CLIC
1997-12-27,1.35,CLIC
1997-12-28,0.53,CLIC
1997-12-29,0.53,CLIC
1997-12-30,0.26,CLIC
1997-12-31,0.27,CLIC
1998-01-01,3.15,CLIC
1998-01-02,3.8,CLIC
1998-01-03,1.4,CLIC
1998-01-04,2.85,CLIC
1998-01-05,3.4,CLIC
1998-01-06,2.15,CLIC
1998-01-07,3.93,CLIC
1998-01-08,1.1,CLIC
1998-01-09,2.2,CLIC
1998-01-10,2.4,CLIC
1998-01-11,2.18,CLIC
1998-01-12,1.95,CLIC
1998-01-13,3.05,CLIC
1998-01-14,3.7,CLIC
1998-01-15,1.3,CLIC
1998-01-16,5.25,CLIC
1998-01-17,4,CLIC
1998-01-18,3.75,CLIC
1998-01-19,3.3,CLIC
1998-01-20,3.6,CLIC
1998-01-21,5.8,CLIC
1998-01-22,6.75,CLIC
1998-01-23,4.15,CLIC
1998-01-24,4.8,CLIC
1998-01-25,5.15,CLIC
1998-01-26,4.95,CLIC
1998-01-27,4.93,CLIC
1998-01-28,3.4,CLIC
1998-01-29,4.15,CLIC
1998-01-30,6.4,CLIC
1998-01-31,5.23,CLIC
1998-02-01,2.85,CLIC
1998-02-02,6.5,CLIC
1998-02-03,2.55,CLIC
1998-02-04,4.45,CLIC
1998-02-05,2,CLIC
1998-02-06,3.8,CLIC
1998-02-07,2,CLIC
1998-02-08,1.08,CLIC
1998-02-09,2.43,CLIC
1998-02-10,5.15,CLIC
1998-02-11,6.83,CLIC
1998-02-12,3.23,CLIC
1998-02-13,3.4,CLIC
1998-02-14,2.05,CLIC
1998-02-15,1.9,CLIC
1998-02-16,2.41,CLIC
1998-02-17,3.5,CLIC
1998-02-18,2.48,CLIC
1998-02-19,4.21,CLIC
1998-02-20,5.45,CLIC
1998-02-21,2.18,CLIC
1998-02-22,3.4,CLIC
1998-02-23,4.8,CLIC
1998-02-24,5.21,CLIC
1998-02-25,6.45,CLIC
1998-02-26,8.43,CLIC
1998-02-27,5.24,CLIC
1998-02-28,6.84,CLIC
1998-03-01,3.35,CLIC
1998-03-02,4.6,CLIC
1998-03-03,5.4,CLIC
1998-03-04,4.76,CLIC
1998-03-05,7.56,CLIC
1998-03-06,3.22,CLIC
1998-03-07,8,CLIC
1998-03-08,4,CLIC
1998-03-09,5.1,CLIC
1998-03-10,0.35,CLIC
1998-03-11,7.95,CLIC
1998-03-12,4.05,CLIC
1998-03-13,3.4,CLIC
1998-03-14,1.87,CLIC
1998-03-15,4.38,CLIC
1998-03-16,5.24,CLIC
1998-03-17,5.96,CLIC
1998-03-18,7.25,CLIC
1998-03-19,6.85,CLIC
1998-03-20,7.85,CLIC
1998-03-21,5.1,CLIC
1998-03-22,2.43,CLIC
1998-03-23,3.15,CLIC
1998-03-24,7.15,CLIC
1998-03-25,8.41,CLIC
1998-03-26,7.15,CLIC
1998-03-27,6.1,CLIC
1998-03-28,6.95,CLIC
1998-03-29,7.8,CLIC
1998-03-30,9.15,CLIC
1998-03-31,7.05,CLIC
1998-04-01,6.3,CLIC
1998-04-02,8.95,CLIC
1998-04-03,4.2,CLIC
1998-04-04,3.6,CLIC
1998-04-05,4.45,CLIC
1998-04-06,4.25,CLIC
1998-04-07,8.95,CLIC
1998-04-08,10.85,CLIC
1998-04-09,5.33,CLIC
1998-04-10,6.9,CLIC
1998-04-11,6.24,CLIC
1998-04-12,7.8,CLIC
1998-04-13,8.45,CLIC
1998-04-14,9.45,CLIC
1998-04-15,4.99,CLIC
1998-04-16,12.06,CLIC
1998-04-17,8.75,CLIC
1998-04-18,6.43,CLIC
1998-04-19,7.35,CLIC
1998-04-20,5.93,CLIC
1998-04-21,6.43,CLIC
1998-04-22,5.9,CLIC
1998-04-23,3.45,CLIC
1998-04-24,6.43,CLIC
1998-04-25,8.5,CLIC
1998-04-26,9.92,CLIC
1998-04-27,6.43,CLIC
1998-04-28,6.74,CLIC
1998-04-29,5.07,CLIC
1998-04-30,4.15,CLIC
1998-05-01,5.7,CLIC
1998-05-02,6.5,CLIC
1998-05-03,7.95,CLIC
1998-05-04,6.75,CLIC
1998-05-05,8.95,CLIC
1998-05-06,10.5,CLIC
1998-05-07,10.9,CLIC
1998-05-08,10.33,CLIC
1998-05-09,13.45,CLIC
1998-05-10,12.31,CLIC
1998-05-11,9.65,CLIC
1998-05-12,9.5,CLIC
1998-05-13,8.3,CLIC
1998-05-14,8.57,CLIC
1998-05-15,6.43,CLIC
1998-05-16,8.4,CLIC
1998-05-17,9.94,CLIC
1998-05-18,7.6,CLIC
1998-05-19,12.5,CLIC
1998-05-20,8.8,CLIC
1998-05-21,7.45,CLIC
1998-05-22,7.83,CLIC
1998-05-23,10.7,CLIC
1998-05-24,9.5,CLIC
1998-05-25,7.8,CLIC
1998-05-26,8.33,CLIC
1998-05-27,9.43,CLIC
1998-05-28,10.1,CLIC
1998-05-29,12.12,CLIC
1998-05-30,11.45,CLIC
1998-05-31,9.95,CLIC
1998-06-01,9.95,CLIC
1998-06-02,11.26,CLIC
1998-06-03,10.25,CLIC
1998-06-04,8.65,CLIC
1998-06-05,8.43,CLIC
1998-06-06,4.85,CLIC
1998-06-07,10.06,CLIC
1998-06-08,12.85,CLIC
1998-06-09,11.6,CLIC
1998-06-10,7.5,CLIC
1998-06-11,7.95,CLIC
1998-06-12,4.65,CLIC
1998-06-13,4.17,CLIC
1998-06-14,10.48,CLIC
1998-06-15,14.5,CLIC
1998-06-16,10.95,CLIC
1998-06-17,13.05,CLIC
1998-06-18,12.2,CLIC
1998-06-19,10.25,CLIC
1998-06-20,7.12,CLIC
1998-06-21,10.5,CLIC
1998-06-22,9.55,CLIC
1998-06-23,10.31,CLIC
1998-06-24,8.45,CLIC
1998-06-25,9.73,CLIC
1998-06-26,7.33,CLIC
1998-06-27,10.82,CLIC
1998-06-28,9.45,CLIC
1998-06-29,8.43,CLIC
1998-06-30,8.85,CLIC
1998-07-01,8.85,CLIC
1998-07-02,14.95,CLIC
1998-07-03,10.05,CLIC
1998-07-04,9.02,CLIC
1998-07-05,13.68,CLIC
1998-07-06,9.6,CLIC
1998-07-07,12.45,CLIC
1998-07-08,13.23,CLIC
1998-07-09,9.32,CLIC
1998-07-10,12.62,CLIC
1998-07-11,12.27,CLIC
1998-07-12,10.08,CLIC
1998-07-13,10.46,CLIC
1998-07-14,9.3,CLIC
1998-07-15,10.15,CLIC
1998-07-16,10.45,CLIC
1998-07-17,9.25,CLIC
1998-07-18,10.93,CLIC
1998-07-19,11.1,CLIC
1998-07-20,8.54,CLIC
1998-07-21,10,CLIC
1998-07-22,14.7,CLIC
1998-07-23,10.75,CLIC
1998-07-24,9.85,CLIC
1998-07-25,10.93,CLIC
1998-07-26,11.41,CLIC
1998-07-27,9.4,CLIC
1998-07-28,12.27,CLIC
1998-07-29,11.53,CLIC
1998-07-30,13.18,CLIC
1998-07-31,10.24,CLIC
1998-08-01,9.59,CLIC
1998-08-02,10.7,CLIC
1998-08-03,10.45,CLIC
1998-08-04,11.68,CLIC
1998-08-05,9.39,CLIC
1998-08-06,10.4,CLIC
1998-08-07,9.5,CLIC
1998-08-08,10.15,CLIC
1998-08-09,10.5,CLIC
1998-08-10,12.55,CLIC
1998-08-11,9.95,CLIC
1998-08-12,14.28,CLIC
1998-08-13,10.43,CLIC
1998-08-14,7.1,CLIC
1998-08-15,12.45,CLIC
1998-08-16,6.32,CLIC
1998-08-17,8.83,CLIC
1998-08-18,12.95,CLIC
1998-08-19,7.95,CLIC
1998-08-20,5.85,CLIC
1998-08-21,6.05,CLIC
1998-08-22,8.45,CLIC
1998-08-23,14.05,CLIC
1998-08-24,4.52,CLIC
1998-08-25,10.18,CLIC
1998-08-26,5.82,CLIC
1998-08-27,8.82,CLIC
1998-08-28,8.41,CLIC
1998-08-29,6.35,CLIC
1998-08-30,4.67,CLIC
1998-08-31,12.33,CLIC
1998-09-01,8.7,CLIC
1998-09-02,5.48,CLIC
1998-09-03,5,CLIC
1998-09-04,6.4,CLIC
1998-09-05,8.55,CLIC
1998-09-06,4.73,CLIC
1998-09-07,7,CLIC
1998-09-08,5.24,CLIC
1998-09-09,6.86,CLIC
1998-09-10,3.26,CLIC
1998-09-11,9.9,CLIC
1998-09-12,4.33,CLIC
1998-09-13,6.45,CLIC
1998-09-14,9.8,CLIC
1998-09-15,7.75,CLIC
1998-09-16,4.6,CLIC
1998-09-17,6.83,CLIC
1998-09-18,1.25,CLIC
1998-09-19,1.15,CLIC
1998-09-20,5.3,CLIC
1998-09-21,5,CLIC
1998-09-22,1.65,CLIC
1998-09-23,7.05,CLIC
1998-09-24,1.45,CLIC
1998-09-25,7,CLIC
1998-09-26,6.45,CLIC
1998-09-27,5.25,CLIC
1998-09-28,1.55,CLIC
1998-09-29,6.1,CLIC
1998-09-30,4.45,CLIC
1998-10-01,3.85,CLIC
1998-10-02,4.15,CLIC
1998-10-03,4.28,CLIC
1998-10-04,5.01,CLIC
1998-10-05,4.75,CLIC
1998-10-06,2.31,CLIC
1998-10-07,2.45,CLIC
1998-10-08,2.18,CLIC
1998-10-09,4.6,CLIC
1998-10-10,2.25,CLIC
1998-10-11,2.92,CLIC
1998-10-12,1.16,CLIC
