Estación: ,C19106,LA POMONA. LINARES
2010-08-09,8.4,CLIC
2010-08-10,8.25,CLIC
2010-08-11,6.15,CLIC
2010-08-12,6.05,CLIC
2010-08-13,6.15,CLIC
2010-08-16,7.83,CLIC
2010-08-17,7.05,CLIC
2010-08-18,7.8,CLIC
2010-08-19,8.08,CLIC
2010-08-20,9.02,CLIC
2010-08-21,9.01,CLIC
2010-08-22,9.02,CLIC
2010-08-23,10.75,CLIC
2010-08-24,8.95,CLIC
2010-08-25,7.05,CLIC
2010-08-26,7.16,CLIC
2010-08-27,6.84,CLIC
2010-08-28,7.07,CLIC
2010-08-29,7.09,CLIC
2010-09-01,9.7,CLIC
2010-09-02,10.15,CLIC
2010-09-03,7.02,CLIC
2010-09-04,5.97,CLIC
2010-09-05,5.9,CLIC
2010-09-06,6.36,CLIC
2010-09-07,4.6,CLIC
2010-09-08,7.1,CLIC
2010-09-09,8.25,CLIC
2010-09-10,8.65,CLIC
2010-09-11,7.05,CLIC
2010-09-12,8.1,CLIC
2010-09-13,8.1,CLIC
2010-09-14,9.88,CLIC
2010-09-15,8.55,CLIC
2010-09-16,8.35,CLIC
2010-09-17,5.91,CLIC
2010-09-19,3.8,CLIC
2010-09-21,2.55,CLIC
2010-09-22,3.45,CLIC
2010-09-23,3.49,CLIC
2010-09-24,2.94,CLIC
2010-09-25,3.97,CLIC
2010-09-26,2.5,CLIC
2010-09-27,3.75,CLIC
2010-09-28,4.15,CLIC
2010-09-29,4.1,CLIC
2010-09-30,4.85,CLIC
2010-10-01,4.8,CLIC
2010-10-02,5.14,CLIC
2010-10-03,4.94,CLIC
2010-10-04,5.09,CLIC
2010-10-05,5.18,CLIC
2010-10-06,4.9,CLIC
2010-10-07,4.15,CLIC
2010-10-08,4.5,CLIC
2010-10-09,4.45,CLIC
2010-10-10,4.5,CLIC
2010-10-11,5.04,CLIC
2010-10-12,4.8,CLIC
2010-10-13,4.9,CLIC
2010-10-14,4.11,CLIC
2010-10-15,4.1,CLIC
2010-10-16,5.05,CLIC
2010-10-17,4.95,CLIC
2010-10-18,5.85,CLIC
2010-10-19,5.55,CLIC
2010-10-20,6.07,CLIC
2010-10-21,6.3,CLIC
2010-10-22,6.73,CLIC
2010-10-23,7.1,CLIC
2010-10-24,5,CLIC
2010-10-25,5.12,CLIC
2010-10-26,5.62,CLIC
2010-10-27,6.51,CLIC
2010-10-28,4.07,CLIC
2010-10-29,6.07,CLIC
2010-10-30,4.82,CLIC
2010-10-31,5.04,CLIC
2010-11-01,5.14,CLIC
2010-11-02,6.94,CLIC
2010-11-03,7.11,CLIC
2010-11-04,7.7,CLIC
2010-11-05,6.79,CLIC
2010-11-06,5.06,CLIC
2010-11-07,4.05,CLIC
2010-11-08,4.04,CLIC
2010-11-09,4.14,CLIC
2010-11-10,4.02,CLIC
2010-11-11,5.05,CLIC
2010-11-12,3.95,CLIC
2010-11-13,4.95,CLIC
2010-11-14,3.05,CLIC
2010-11-15,4.69,CLIC
2010-11-16,5.05,CLIC
2010-11-17,4.11,CLIC
2010-11-18,4.7,CLIC
2010-11-19,3.24,CLIC
2010-11-20,4.85,CLIC
2010-11-21,3.85,CLIC
2010-11-22,4.12,CLIC
2010-11-23,4.11,CLIC
2010-11-24,5.48,CLIC
2010-11-25,5.96,CLIC
2010-11-26,4.07,CLIC
2010-11-27,4.04,CLIC
2010-11-28,3.4,CLIC
2010-11-29,4.04,CLIC
2010-11-30,3.01,CLIC
2011-01-03,3.47,CLIC
2011-01-04,2.99,CLIC
2011-01-05,2.76,CLIC
2011-01-06,2.19,CLIC
2011-01-07,3,CLIC
2011-01-08,1.75,CLIC
2011-01-09,2.7,CLIC
2011-01-10,3.53,CLIC
2011-01-11,0.52,CLIC
2011-01-12,0.52,CLIC
2011-01-13,0.58,CLIC
2011-01-14,0.5,CLIC
2011-01-15,0.55,CLIC
2011-01-16,1.6,CLIC
2011-01-17,2.05,CLIC
2011-01-18,2.9,CLIC
2011-01-19,3.33,CLIC
2011-01-20,3.37,CLIC
2011-01-21,1.68,CLIC
2011-01-22,2.38,CLIC
2011-01-23,2.91,CLIC
2011-01-24,2.12,CLIC
2011-01-25,1.93,CLIC
2011-01-26,1.91,CLIC
2011-01-27,1.2,CLIC
2011-01-28,1.53,CLIC
2011-01-29,2.56,CLIC
2011-01-30,2.23,CLIC
2011-01-31,2.5,CLIC
2011-02-01,4.1,CLIC
2011-02-02,2.7,CLIC
2011-02-03,1.5,CLIC
2011-02-04,1.8,CLIC
2011-02-05,1.2,CLIC
2011-02-06,3.8,CLIC
2011-02-07,3.18,CLIC
2011-02-08,3.02,CLIC
2011-02-09,3.65,CLIC
2011-02-10,2.65,CLIC
2011-02-11,2.25,CLIC
2011-02-12,3.75,CLIC
2011-02-13,3.88,CLIC
2011-02-14,4.42,CLIC
2011-02-15,4.8,CLIC
2011-02-16,4.17,CLIC
2011-02-17,5.03,CLIC
2011-02-18,4.04,CLIC
2011-02-19,5.56,CLIC
2011-02-20,5.35,CLIC
2011-02-21,6.5,CLIC
2011-02-22,3.05,CLIC
2011-02-23,4.85,CLIC
2011-02-24,5.15,CLIC
2011-02-25,5.03,CLIC
2011-02-26,5.06,CLIC
2011-02-27,7.71,CLIC
2011-02-28,6.9,CLIC
2011-03-01,5.05,CLIC
2011-03-02,5.04,CLIC
2011-03-03,4.46,CLIC
2011-03-04,5.44,CLIC
2011-03-05,3.11,CLIC
2011-03-06,4.65,CLIC
2011-03-07,5.06,CLIC
2011-03-08,6.17,CLIC
2011-03-09,4.07,CLIC
2011-03-10,5.93,CLIC
2011-03-11,5.46,CLIC
2011-03-12,4.51,CLIC
2011-03-13,4.31,CLIC
2011-03-14,4.5,CLIC
2011-03-15,4.84,CLIC
2011-03-16,4.41,CLIC
2011-03-17,5.97,CLIC
2011-03-18,6.9,CLIC
2011-03-19,5.55,CLIC
2011-03-20,6.1,CLIC
2011-03-21,5.35,CLIC
2011-03-22,6.05,CLIC
2011-03-23,5.4,CLIC
2011-03-24,5.96,CLIC
2011-03-25,5.2,CLIC
2011-03-26,6.8,CLIC
2011-03-27,3.25,CLIC
2011-03-28,4.3,CLIC
2011-03-29,2.44,CLIC
2011-03-30,4.01,CLIC
2011-03-31,4.01,CLIC
2011-04-01,6.45,CLIC
2011-04-02,6.8,CLIC
2011-04-03,7.1,CLIC
2011-04-04,10.75,CLIC
2011-04-05,4.2,CLIC
2011-04-06,5.04,CLIC
2011-04-07,6.36,CLIC
2011-04-08,8.2,CLIC
2011-04-09,9.4,CLIC
2011-04-10,10.42,CLIC
2011-04-11,10.28,CLIC
2011-04-12,8.05,CLIC
2011-05-03,3.31,CLIC
2011-05-04,4.45,CLIC
2011-05-05,5.2,CLIC
2011-05-06,7.05,CLIC
2011-05-07,7.05,CLIC
2011-05-08,9.15,CLIC
2011-05-09,10.9,CLIC
2011-05-10,9.05,CLIC
2011-05-11,7.05,CLIC
2011-05-12,5.35,CLIC
2011-05-13,8.1,CLIC
2011-05-14,4.47,CLIC
2011-05-15,2.73,CLIC
2011-05-16,2.14,CLIC
2011-05-17,3.16,CLIC
2011-05-18,5.04,CLIC
2011-05-19,7.65,CLIC
2011-05-20,11.1,CLIC
2011-05-21,9.15,CLIC
2011-05-22,9.05,CLIC
2011-05-23,9.8,CLIC
2011-05-24,9.95,CLIC
2011-05-25,10.05,CLIC
2011-05-26,7.79,CLIC
2011-05-27,11.16,CLIC
2011-05-28,10.03,CLIC
2011-05-29,9.88,CLIC
2011-05-30,9.07,CLIC
2011-05-31,8.8,CLIC
2011-06-01,9.8,CLIC
2011-06-02,10.35,CLIC
2011-06-03,9.88,CLIC
2011-06-04,8.07,CLIC
2011-06-05,8.5,CLIC
2011-06-06,8.94,CLIC
2011-06-07,8.43,CLIC
2011-06-08,9.08,CLIC
2011-06-09,10.65,CLIC
2011-06-10,9.88,CLIC
2011-06-11,9.88,CLIC
2011-06-12,10.51,CLIC
2011-06-13,10.65,CLIC
2011-06-14,10.9,CLIC
2011-06-15,10.4,CLIC
2011-06-16,12.95,CLIC
2011-06-17,14.75,CLIC
2011-06-18,12.04,CLIC
2011-06-19,13.03,CLIC
2011-06-20,11.75,CLIC
2011-06-21,8.15,CLIC
2011-06-22,5.1,CLIC
2011-06-23,6,CLIC
2011-06-24,9.44,CLIC
2011-06-25,8.9,CLIC
2011-06-26,9.65,CLIC
2011-06-27,9.4,CLIC
2011-06-28,7.87,CLIC
2011-06-29,3.97,CLIC
2011-07-02,5.49,CLIC
2011-07-03,4.96,CLIC
2011-07-04,5.45,CLIC
2011-07-05,7.08,CLIC
2011-07-06,6.63,CLIC
2011-07-07,7.08,CLIC
2011-07-08,8.02,CLIC
2011-07-09,8.41,CLIC
2011-07-10,7.88,CLIC
2011-07-11,8.1,CLIC
2011-07-12,8.52,CLIC
2011-07-13,9.06,CLIC
2011-07-14,8.75,CLIC
2011-07-15,9.97,CLIC
2011-07-16,8.18,CLIC
2011-07-17,8.07,CLIC
2011-07-23,10.15,CLIC
2011-07-24,10.04,CLIC
2011-07-25,7.76,CLIC
2011-07-26,10.15,CLIC
2011-07-27,8.65,CLIC
2011-07-28,4.15,CLIC
2011-07-29,7.75,CLIC
2011-07-30,5.13,CLIC
2011-07-31,8.45,CLIC
2011-08-01,8.45,CLIC
2011-08-02,9.82,CLIC
2011-08-03,8,CLIC
2011-08-04,8.88,CLIC
2011-08-05,8.02,CLIC
2011-08-06,8.6,CLIC
2011-08-07,9.3,CLIC
2011-08-08,9.6,CLIC
2011-08-09,8.1,CLIC
2011-08-10,9.2,CLIC
2011-08-11,9.9,CLIC
2011-08-12,8.1,CLIC
2011-08-13,9,CLIC
2011-08-14,7.9,CLIC
2011-08-15,8.05,CLIC
2011-08-16,9.25,CLIC
2011-08-17,9.45,CLIC
2011-08-18,8.7,CLIC
2011-08-19,12.5,CLIC
2011-08-20,8.4,CLIC
2011-08-21,10.09,CLIC
2011-08-22,5.15,CLIC
2011-08-23,8.9,CLIC
2011-08-24,11.4,CLIC
2011-08-25,6.05,CLIC
2011-08-26,5.56,CLIC
2011-08-27,5.86,CLIC
2011-08-28,8.03,CLIC
2011-08-29,8.74,CLIC
2011-08-30,8.13,CLIC
2011-08-31,3.9,CLIC
2011-09-01,6.7,CLIC
2011-09-02,8.19,CLIC
2011-09-03,7.51,CLIC
2011-09-04,9.49,CLIC
2011-09-05,6.99,CLIC
2011-09-06,7.83,CLIC
2011-09-07,5.01,CLIC
2011-09-08,8.34,CLIC
2011-09-09,8.68,CLIC
2011-09-10,9.12,CLIC
2011-09-11,8.5,CLIC
2011-09-12,9.15,CLIC
2011-09-13,8.9,CLIC
2011-09-14,8.8,CLIC
2011-09-15,5.55,CLIC
2011-09-16,9.15,CLIC
2011-09-17,6.63,CLIC
2011-09-18,7.87,CLIC
2011-09-19,3.7,CLIC
2011-09-20,8.48,CLIC
2011-09-21,6.02,CLIC
2011-09-22,8.43,CLIC
2011-09-23,6.52,CLIC
2011-09-24,8.7,CLIC
2011-09-25,8.05,CLIC
2011-09-26,8.49,CLIC
2011-09-27,7.46,CLIC
2011-09-28,6.75,CLIC
2011-10-01,5.56,CLIC
2011-10-02,7.26,CLIC
2011-10-03,5.1,CLIC
2011-10-04,7.3,CLIC
2011-10-05,5.4,CLIC
2011-10-06,6.4,CLIC
2011-10-07,6.75,CLIC
2011-10-08,5.15,CLIC
2011-10-09,4.9,CLIC
2011-10-10,1.55,CLIC
2011-10-11,1.5,CLIC
2011-10-12,3.7,CLIC
2011-10-13,5.84,CLIC
2011-10-14,7.08,CLIC
2011-10-15,4.53,CLIC
2011-10-16,6.8,CLIC
2011-10-17,4.84,CLIC
2011-10-18,5.51,CLIC
2011-10-19,4.93,CLIC
2011-10-20,5.12,CLIC
2011-10-21,5.05,CLIC
2011-10-22,5.11,CLIC
2011-10-23,5.38,CLIC
2011-10-24,6.36,CLIC
2011-10-25,5.85,CLIC
2011-10-26,4.85,CLIC
2011-10-27,6.43,CLIC
2011-10-28,4.25,CLIC
2011-10-29,4.32,CLIC
2011-10-30,5.2,CLIC
2011-10-31,6,CLIC
2011-11-01,4,CLIC
2011-11-02,4.02,CLIC
2011-11-03,4.93,CLIC
2011-11-04,4.17,CLIC
2011-11-05,3.08,CLIC
2011-11-06,5.55,CLIC
2011-11-07,4.22,CLIC
2011-11-08,5.01,CLIC
2011-11-09,3.42,CLIC
2011-11-10,2.4,CLIC
2011-11-11,3.25,CLIC
2011-11-12,2.43,CLIC
2011-11-13,3.07,CLIC
2011-11-14,3.25,CLIC
2011-11-15,3.25,CLIC
2011-11-16,4.99,CLIC
2011-11-17,3.35,CLIC
2011-11-18,4.51,CLIC
2011-11-19,4.95,CLIC
2011-11-20,5.15,CLIC
2011-11-21,5.54,CLIC
2011-11-22,5.21,CLIC
2011-11-23,2.6,CLIC
2011-11-24,3.6,CLIC
2011-11-25,3,CLIC
2011-11-26,6.63,CLIC
2011-11-27,4.49,CLIC
2011-11-28,4.13,CLIC
2011-11-29,2.75,CLIC
2011-11-30,3.8,CLIC
2012-01-03,2.3,CLIC
2012-01-04,3.4,CLIC
2012-01-05,3.77,CLIC
2012-01-06,3.43,CLIC
2012-01-07,3.23,CLIC
2012-01-08,1.26,CLIC
2012-01-09,2.41,CLIC
2012-01-10,2.14,CLIC
2012-01-11,4.78,CLIC
2012-01-12,2.46,CLIC
2012-01-13,2.02,CLIC
2012-01-14,2,CLIC
2012-01-15,2.05,CLIC
2012-01-16,3.45,CLIC
2012-01-17,4.87,CLIC
2012-01-18,3.03,CLIC
2012-01-19,3.68,CLIC
2012-01-20,3.38,CLIC
2012-01-21,3.52,CLIC
2012-01-22,4.6,CLIC
2012-01-23,3.48,CLIC
2012-01-24,2.02,CLIC
2012-01-25,2.58,CLIC
2012-01-26,4.27,CLIC
2012-01-27,4.48,CLIC
2012-01-28,1.07,CLIC
2012-01-29,0.81,CLIC
2012-01-30,2.21,CLIC
2012-01-31,2.05,CLIC
2012-02-01,3.15,CLIC
2012-02-02,4.18,CLIC
2012-02-03,3.45,CLIC
2012-02-04,2.23,CLIC
2012-02-05,0.67,CLIC
2012-02-06,1.05,CLIC
2012-02-07,0.3,CLIC
2012-02-08,0.95,CLIC
2012-02-09,0.47,CLIC
2012-02-10,1.17,CLIC
2012-02-11,1.27,CLIC
2012-02-12,0.43,CLIC
2012-02-13,1.61,CLIC
2012-02-14,1,CLIC
2012-02-15,1.4,CLIC
2012-02-16,0.9,CLIC
2012-02-17,1.05,CLIC
2012-02-18,2.55,CLIC
2012-02-19,4.85,CLIC
2012-02-20,3.55,CLIC
2012-02-21,2.1,CLIC
2012-02-22,3.93,CLIC
2012-02-23,3.27,CLIC
2012-02-24,1,CLIC
2012-02-25,1.61,CLIC
2012-02-26,3.18,CLIC
2012-02-27,4.58,CLIC
2012-03-01,4.18,CLIC
2012-03-02,5.94,CLIC
2012-03-03,4.89,CLIC
2012-03-04,5.56,CLIC
2012-03-05,5.02,CLIC
2012-03-06,6.33,CLIC
2012-03-07,6.45,CLIC
2012-03-08,5.05,CLIC
2012-03-09,2.95,CLIC
2012-03-10,2.3,CLIC
2012-03-11,2.2,CLIC
2012-03-12,3.4,CLIC
2012-03-13,5.63,CLIC
2012-03-14,5.85,CLIC
2012-03-15,5.77,CLIC
2012-03-16,6.87,CLIC
2012-03-17,6.93,CLIC
2012-03-18,4.9,CLIC
2012-03-19,7.15,CLIC
2012-03-20,6.06,CLIC
2012-03-21,4.69,CLIC
2012-03-22,6.5,CLIC
2012-03-23,6.35,CLIC
2012-03-24,6.05,CLIC
2012-03-25,6.35,CLIC
2012-03-26,4.85,CLIC
2012-03-27,6.85,CLIC
2012-03-28,5.08,CLIC
2012-03-29,4.12,CLIC
2012-03-30,4.75,CLIC
2012-03-31,5.35,CLIC
2012-04-01,4.6,CLIC
2012-04-02,7.18,CLIC
2012-04-03,6.41,CLIC
2012-04-04,6.41,CLIC
2012-04-05,6.02,CLIC
2012-04-06,2.78,CLIC
2012-04-08,1.65,CLIC
2012-04-09,5.55,CLIC
2012-04-10,4.5,CLIC
2012-04-11,3,CLIC
2012-04-12,4.75,CLIC
2012-04-13,6.22,CLIC
2012-04-14,5.61,CLIC
2012-04-15,7.17,CLIC
2012-04-16,3.15,CLIC
2012-04-17,6.7,CLIC
2012-04-18,5.95,CLIC
2012-04-19,6.6,CLIC
2012-04-20,7.03,CLIC
2012-04-21,7.02,CLIC
2012-04-22,6.74,CLIC
2012-04-23,7.16,CLIC
2012-04-24,7.9,CLIC
2012-04-25,8.07,CLIC
2012-04-26,6.02,CLIC
2012-04-27,6.29,CLIC
2012-04-28,8.97,CLIC
2012-04-29,7.4,CLIC
2012-04-30,5.65,CLIC
2012-05-01,9.5,CLIC
2012-05-02,3.57,CLIC
2012-05-03,6.43,CLIC
2012-05-04,7.4,CLIC
2012-05-05,7.75,CLIC
2012-05-06,7.12,CLIC
2012-05-07,5.05,CLIC
2012-05-08,3.58,CLIC
2012-05-09,2,CLIC
2012-05-10,5.5,CLIC
2012-05-11,8.06,CLIC
2012-05-12,5.02,CLIC
2012-05-13,6.41,CLIC
2012-05-14,6.23,CLIC
2012-05-15,2.28,CLIC
2012-05-16,5.55,CLIC
2012-05-17,7.35,CLIC
2012-05-18,7.65,CLIC
2012-05-19,9.05,CLIC
2012-05-20,9.1,CLIC
2012-05-21,7.04,CLIC
2012-05-22,9.06,CLIC
2012-05-23,11.55,CLIC
2012-05-24,13.2,CLIC
2012-05-25,10.13,CLIC
2012-05-26,10.07,CLIC
2012-05-27,8.44,CLIC
2012-05-28,10.76,CLIC
2012-05-29,10.11,CLIC
2012-05-30,10.09,CLIC
2012-05-31,9.05,CLIC
2012-06-01,6.35,CLIC
2012-06-02,8.1,CLIC
2012-06-03,8.22,CLIC
2012-06-04,9.12,CLIC
2012-06-05,5.06,CLIC
2012-06-06,7.05,CLIC
2012-06-07,9.03,CLIC
2012-06-08,7.39,CLIC
2012-06-09,9.66,CLIC
2012-06-10,12.63,CLIC
2012-06-11,8.87,CLIC
2012-06-12,10.05,CLIC
2012-06-13,10.85,CLIC
2012-06-14,10.5,CLIC
2012-06-15,11.16,CLIC
2012-06-16,7.28,CLIC
2012-06-17,8.16,CLIC
2012-06-18,10.95,CLIC
2012-06-19,7.85,CLIC
2012-06-20,7.65,CLIC
2012-06-21,6.43,CLIC
2012-06-22,3.92,CLIC
2012-06-23,8.1,CLIC
2012-06-24,7.05,CLIC
2012-06-25,9,CLIC
2012-06-26,10.8,CLIC
2012-06-27,10.25,CLIC
2012-06-28,9.9,CLIC
2012-06-29,8.45,CLIC
2012-06-30,7.1,CLIC
2012-07-01,6.1,CLIC
2012-07-02,7.45,CLIC
2012-07-03,10.06,CLIC
2012-07-04,10.88,CLIC
2012-07-05,9.51,CLIC
2012-07-06,10.09,CLIC
2012-07-07,10.9,CLIC
2012-07-08,10.89,CLIC
2012-07-09,11.11,CLIC
2012-07-10,11.75,CLIC
2012-07-11,8.9,CLIC
2012-07-13,6.35,CLIC
2012-07-14,7.1,CLIC
2012-07-15,6.06,CLIC
2012-07-16,5.24,CLIC
2012-07-17,7.15,CLIC
2012-07-18,8.05,CLIC
2012-07-19,8.04,CLIC
2012-07-20,10.43,CLIC
2012-07-21,10.96,CLIC
2012-07-22,8.15,CLIC
2012-07-23,10.07,CLIC
2012-07-24,11.94,CLIC
2012-07-25,10.35,CLIC
2012-07-26,11.3,CLIC
2012-07-27,9.76,CLIC
2012-07-28,7.34,CLIC
2012-07-29,8.1,CLIC
2012-08-04,10.35,CLIC
2012-08-05,9.62,CLIC
2012-08-06,10.68,CLIC
2012-08-07,10.08,CLIC
2012-08-08,10.9,CLIC
2012-08-09,8.85,CLIC
2012-08-10,9.03,CLIC
2012-08-11,10.69,CLIC
2012-08-12,7.39,CLIC
2012-08-13,6.06,CLIC
2012-08-14,5.9,CLIC
2012-08-15,10.15,CLIC
2012-08-21,6.06,CLIC
2012-08-22,5.34,CLIC
2012-08-23,5.4,CLIC
2012-08-24,7.4,CLIC
2012-08-25,7.25,CLIC
2012-08-26,7.75,CLIC
2012-08-27,9.8,CLIC
2012-08-28,8.45,CLIC
2012-08-29,9.22,CLIC
2012-08-30,7.08,CLIC
2012-08-31,5.1,CLIC
2012-09-01,6.06,CLIC
2012-09-02,8.02,CLIC
2012-09-03,10.55,CLIC
2012-09-04,10.39,CLIC
2012-09-05,8.8,CLIC
2012-09-06,7.85,CLIC
2012-09-07,7.45,CLIC
2012-09-08,10.41,CLIC
2012-09-09,4.19,CLIC
2012-09-10,6.75,CLIC
2012-09-11,8.17,CLIC
2012-09-12,5.83,CLIC
2012-09-13,2.75,CLIC
2012-09-14,1.1,CLIC
2012-09-15,1.03,CLIC
2012-09-16,4.72,CLIC
2012-09-17,6.35,CLIC
2012-09-18,5.32,CLIC
2012-09-19,6.13,CLIC
2012-09-20,7.71,CLIC
2012-09-21,6.94,CLIC
2012-09-22,6.13,CLIC
2012-09-23,3.66,CLIC
2012-09-24,2.71,CLIC
2012-09-25,5.6,CLIC
2012-09-26,6.8,CLIC
2012-09-27,4.78,CLIC
2012-09-28,4.35,CLIC
2012-09-29,6.27,CLIC
2012-09-30,3.8,CLIC
2012-10-01,6.3,CLIC
2012-10-02,6.16,CLIC
2012-10-03,5.17,CLIC
2012-10-04,7.97,CLIC
2012-10-05,6.73,CLIC
2012-10-06,4.57,CLIC
2012-10-07,2.95,CLIC
2012-10-08,1.03,CLIC
2012-10-09,4.49,CLIC
2012-10-10,5.69,CLIC
2012-10-11,7.82,CLIC
2012-10-12,5.32,CLIC
2012-10-13,7.91,CLIC
2012-10-14,1.1,CLIC
2012-10-15,4.2,CLIC
2012-10-16,6.45,CLIC
2012-10-17,4.51,CLIC
2012-10-18,7.22,CLIC
2012-10-19,2.37,CLIC
2012-10-20,7.08,CLIC
2012-10-21,3.22,CLIC
2012-10-22,6.25,CLIC
2012-10-23,5.07,CLIC
2012-10-24,4.63,CLIC
2012-10-25,4.94,CLIC
2012-10-26,4.53,CLIC
2012-10-27,3.33,CLIC
2012-10-28,2.43,CLIC
2012-10-29,3.88,CLIC
2012-10-30,4.14,CLIC
2012-10-31,3,CLIC
2012-11-01,3.48,CLIC
2012-11-02,5.95,CLIC
2012-11-03,4.27,CLIC
2012-11-04,2.6,CLIC
2012-11-05,3.4,CLIC
2012-11-06,4.63,CLIC
2012-11-07,3.82,CLIC
2012-11-08,5.13,CLIC
2012-11-09,4.02,CLIC
2012-11-10,4.69,CLIC
2012-11-11,4.01,CLIC
2012-11-12,3.7,CLIC
2012-11-13,1.53,CLIC
2012-11-21,3.11,CLIC
2012-11-22,2.15,CLIC
2012-11-23,3.8,CLIC
2012-11-24,1.2,CLIC
2012-11-25,3.41,CLIC
2012-11-26,2.09,CLIC
2012-11-27,1.9,CLIC
2012-11-28,2.4,CLIC
2012-11-29,1.1,CLIC
2012-11-30,2.5,CLIC
2013-01-01,0.99,CLIC
2013-01-02,0.87,CLIC
2013-01-03,0.3,CLIC
2013-01-04,1.1,CLIC
2013-01-05,1.02,CLIC
2013-01-06,1.13,CLIC
2013-01-07,1.03,CLIC
2013-01-08,0.22,CLIC
2013-01-09,1.4,CLIC
2013-01-10,2.69,CLIC
2013-01-11,2.26,CLIC
2013-01-12,3.85,CLIC
2013-01-13,3.35,CLIC
2013-01-14,2.51,CLIC
2013-01-15,2.07,CLIC
2013-01-16,1.03,CLIC
2013-01-17,3.31,CLIC
2013-01-18,2.93,CLIC
2013-01-19,1.65,CLIC
2013-01-20,2.35,CLIC
2013-01-21,2.55,CLIC
2013-01-22,1.65,CLIC
2013-01-23,1.18,CLIC
2013-01-24,2.32,CLIC
2013-01-25,4.54,CLIC
2013-01-26,2.77,CLIC
2013-01-27,4.69,CLIC
2013-01-28,3.55,CLIC
2013-01-29,6.75,CLIC
2013-01-30,3.8,CLIC
2013-01-31,2.4,CLIC
2013-02-01,2.4,CLIC
2013-02-02,4.2,CLIC
2013-02-03,3.45,CLIC
2013-02-04,4.1,CLIC
2013-02-05,4.03,CLIC
2013-02-06,3.05,CLIC
2013-02-07,2.02,CLIC
2013-02-08,1.85,CLIC
2013-02-09,4.22,CLIC
2013-02-10,5.43,CLIC
2013-02-11,5,CLIC
2013-02-12,4.2,CLIC
2013-02-13,2.63,CLIC
2013-02-14,4.97,CLIC
2013-02-15,3.8,CLIC
2013-02-16,2.04,CLIC
2013-02-17,2.91,CLIC
2013-02-18,5.72,CLIC
2013-02-19,5.23,CLIC
2013-02-20,5.6,CLIC
2013-02-21,5.8,CLIC
2013-02-22,3.85,CLIC
2013-02-23,3.2,CLIC
2013-02-24,4.1,CLIC
2013-02-25,7.6,CLIC
2013-02-26,4.15,CLIC
2013-02-27,6.75,CLIC
2013-02-28,3.19,CLIC
2013-03-01,4.66,CLIC
2013-03-02,4.7,CLIC
2013-03-03,5.45,CLIC
2013-03-04,5.07,CLIC
2013-03-05,5.8,CLIC
2013-03-06,3.4,CLIC
2013-03-07,3.55,CLIC
2013-03-08,5.15,CLIC
2013-03-09,5.55,CLIC
2013-03-10,8.15,CLIC
2013-03-11,5.9,CLIC
2013-03-12,5.2,CLIC
2013-03-13,6.2,CLIC
2013-03-14,4.9,CLIC
2013-03-15,4.4,CLIC
2013-03-16,6.3,CLIC
2013-03-17,8,CLIC
2013-03-18,6.92,CLIC
2013-03-19,8.23,CLIC
2013-03-20,0.85,CLIC
2013-03-21,3.01,CLIC
2013-03-22,6.69,CLIC
2013-03-23,6.65,CLIC
2013-03-24,6.77,CLIC
2013-03-25,0.99,CLIC
2013-03-26,2.76,CLIC
2013-03-27,4.55,CLIC
2013-03-28,3.72,CLIC
2013-03-29,4.72,CLIC
2013-03-30,6.29,CLIC
2013-03-31,7.67,CLIC
2013-04-01,4.4,CLIC
2013-04-02,5.07,CLIC
2013-04-03,3.09,CLIC
2013-04-04,2.84,CLIC
2013-04-05,6.28,CLIC
2013-04-06,6.1,CLIC
2013-04-07,6,CLIC
2013-04-08,8.12,CLIC
2013-04-09,11.47,CLIC
2013-04-10,11.51,CLIC
2013-04-11,6.44,CLIC
2013-04-12,8.45,CLIC
2013-04-13,4.7,CLIC
2013-04-14,7.2,CLIC
2013-04-15,7.48,CLIC
2013-04-16,6.79,CLIC
2013-04-17,8.03,CLIC
2013-04-18,8.75,CLIC
2013-04-19,6.4,CLIC
2013-04-20,8.15,CLIC
2013-04-21,6.15,CLIC
2013-04-22,7.58,CLIC
2013-04-23,6.6,CLIC
2013-04-24,1.1,CLIC
2013-04-25,0.8,CLIC
2013-04-26,4.7,CLIC
2013-04-27,5.06,CLIC
2013-04-28,3.24,CLIC
2013-04-29,0.2,CLIC
2013-04-30,6.99,CLIC
2013-05-01,6.57,CLIC
2013-05-02,3.18,CLIC
2013-05-03,4.27,CLIC
2013-05-04,6.65,CLIC
2013-05-05,6.54,CLIC
2013-05-06,7.7,CLIC
2013-05-07,4.56,CLIC
2013-05-08,7.52,CLIC
2013-05-09,8.4,CLIC
2013-05-10,10.9,CLIC
2013-05-11,2.1,CLIC
2013-05-12,1.68,CLIC
2013-05-13,1.32,CLIC
2013-05-14,3.65,CLIC
2013-05-15,4.9,CLIC
2013-05-16,6.35,CLIC
2013-05-17,8.45,CLIC
2013-05-18,7.1,CLIC
2013-05-19,8.08,CLIC
2013-05-20,8.12,CLIC
2013-05-21,5.15,CLIC
2013-05-22,5.12,CLIC
2013-05-23,3.8,CLIC
2013-05-24,6.62,CLIC
2013-05-25,4.78,CLIC
2013-05-26,3.9,CLIC
2013-05-27,7.6,CLIC
2013-05-28,10.26,CLIC
2013-05-29,6.94,CLIC
2013-05-30,6,CLIC
2013-05-31,11.09,CLIC
2013-06-01,9.78,CLIC
2013-06-02,8.03,CLIC
