Estación: ,C19112,BENITEZ. LINARES
2007-08-25,5.73,CLIC
2007-08-26,6.83,CLIC
2007-08-27,1.78,CLIC
2007-08-28,0.99,CLIC
2007-08-29,3.57,CLIC
2007-08-30,2.56,CLIC
2007-08-31,2.98,CLIC
2007-09-01,2.98,CLIC
2007-09-02,3.01,CLIC
2007-09-03,7.52,CLIC
2007-09-04,2.76,CLIC
2007-09-05,10,CLIC
2007-09-06,5.13,CLIC
2007-09-07,3.93,CLIC
2007-09-08,5.85,CLIC
2007-09-09,7.77,CLIC
2007-09-10,3.65,CLIC
2007-09-11,5.25,CLIC
2007-09-12,2.33,CLIC
2007-09-13,8,CLIC
2007-09-14,8.03,CLIC
2007-09-15,3,CLIC
2007-09-16,6.86,CLIC
2007-09-17,4.8,CLIC
2007-09-18,4.96,CLIC
2007-09-19,4.92,CLIC
2007-09-20,4.9,CLIC
2007-09-21,5.11,CLIC
2007-09-22,7.78,CLIC
2007-09-23,4.69,CLIC
2007-09-24,5.12,CLIC
2007-09-25,3.84,CLIC
2007-09-26,3.31,CLIC
2007-09-27,5.53,CLIC
2007-09-28,7.13,CLIC
2007-09-29,1.23,CLIC
2007-09-30,5.56,CLIC
2007-10-01,4.4,CLIC
2007-10-02,5.5,CLIC
2007-10-03,4.35,CLIC
2007-10-04,5.15,CLIC
2007-10-05,4.98,CLIC
2007-10-06,2.21,CLIC
2007-10-07,5.68,CLIC
2007-10-08,1.99,CLIC
2007-10-09,5.01,CLIC
2007-10-10,6.78,CLIC
2007-10-11,5.48,CLIC
2007-10-12,4.41,CLIC
2007-10-13,4.08,CLIC
2007-10-14,3.78,CLIC
2007-10-15,4.41,CLIC
2007-10-16,2.71,CLIC
2007-10-17,6.31,CLIC
2007-10-18,4.78,CLIC
2007-10-19,4.23,CLIC
2007-10-20,8.79,CLIC
2007-10-21,5.42,CLIC
2007-10-22,5.01,CLIC
2007-10-23,4.05,CLIC
2007-10-24,6.22,CLIC
2007-10-25,6.04,CLIC
2007-10-26,4.05,CLIC
2007-10-27,3.66,CLIC
2007-10-28,4.55,CLIC
2007-10-29,4.62,CLIC
2007-10-30,5.27,CLIC
2007-10-31,3.82,CLIC
2007-11-01,1.72,CLIC
2007-11-02,5.41,CLIC
2007-11-03,2.3,CLIC
2007-11-04,2.03,CLIC
2007-11-05,5.8,CLIC
2007-11-06,5.97,CLIC
2007-11-07,6.03,CLIC
2007-11-08,2.12,CLIC
2007-11-09,2.87,CLIC
2007-11-10,4.52,CLIC
2007-11-11,3.43,CLIC
2007-11-12,4.07,CLIC
2007-11-13,2.44,CLIC
2007-11-14,1.7,CLIC
2007-11-15,5.11,CLIC
2007-11-16,4,CLIC
2007-11-17,1.3,CLIC
2007-11-18,5.62,CLIC
2007-11-19,3.23,CLIC
2007-11-20,1.33,CLIC
2007-11-21,3.63,CLIC
2007-11-22,4.52,CLIC
2007-11-23,7.17,CLIC
2007-11-24,1.04,CLIC
2007-11-25,0.84,CLIC
2007-11-26,1.75,CLIC
2007-11-27,1.21,CLIC
2007-11-28,2.04,CLIC
2007-11-29,1.23,CLIC
2007-11-30,1.01,CLIC
2007-12-01,1.62,CLIC
2007-12-02,3.53,CLIC
2007-12-03,4.96,CLIC
2007-12-04,6.37,CLIC
2007-12-05,3,CLIC
2007-12-06,2.31,CLIC
2007-12-07,1.8,CLIC
2007-12-08,5.69,CLIC
2007-12-09,1.38,CLIC
2007-12-10,3.67,CLIC
2007-12-11,3.66,CLIC
2007-12-12,2.8,CLIC
2007-12-13,2.03,CLIC
2007-12-14,1.73,CLIC
2007-12-15,4.95,CLIC
2007-12-16,6.08,CLIC
2007-12-17,2.45,CLIC
2007-12-18,2,CLIC
2007-12-19,1.94,CLIC
2007-12-20,1.95,CLIC
2007-12-21,3.63,CLIC
2007-12-22,3.42,CLIC
2007-12-23,6.38,CLIC
2007-12-24,3.06,CLIC
2007-12-25,2.71,CLIC
2007-12-26,3.26,CLIC
2007-12-27,2.57,CLIC
2007-12-28,3.2,CLIC
2007-12-29,4.14,CLIC
2007-12-30,2.04,CLIC
2007-12-31,3.12,CLIC
2008-01-01,2.93,CLIC
2008-01-02,4,CLIC
2008-01-03,2.43,CLIC
2008-01-04,4.07,CLIC
2008-01-05,2.49,CLIC
2008-01-06,2.93,CLIC
2008-01-07,3.91,CLIC
2008-01-08,3.17,CLIC
2008-01-09,2.34,CLIC
2008-01-10,3.63,CLIC
2008-01-11,3.7,CLIC
2008-01-12,2.4,CLIC
2008-01-13,4.44,CLIC
2008-01-14,3.43,CLIC
2008-01-15,2.97,CLIC
2008-01-16,0.99,CLIC
2008-01-17,1.75,CLIC
2008-01-18,2.22,CLIC
2008-01-19,1.86,CLIC
2008-01-20,2.27,CLIC
2008-01-21,2.67,CLIC
2008-01-22,2.25,CLIC
2008-01-23,2.37,CLIC
2008-01-24,1.61,CLIC
2008-01-25,1.44,CLIC
2008-01-26,1.24,CLIC
2008-01-27,1.95,CLIC
2008-01-28,2.37,CLIC
2008-01-29,1.11,CLIC
2008-01-30,3.09,CLIC
2008-01-31,1.24,CLIC
2008-02-01,8.77,CLIC
2008-02-02,4.47,CLIC
2008-02-03,3.27,CLIC
2008-02-04,3.8,CLIC
2008-02-05,2.42,CLIC
2008-02-06,5.97,CLIC
2008-02-07,9.51,CLIC
2008-02-08,5.62,CLIC
2008-02-09,3.11,CLIC
2008-02-10,5.21,CLIC
2008-02-11,2.83,CLIC
2008-02-12,5.61,CLIC
2008-02-13,3.85,CLIC
2008-02-14,5.08,CLIC
2008-02-15,9.55,CLIC
2008-02-16,9.93,CLIC
2008-02-17,3.62,CLIC
2008-02-18,3.75,CLIC
2008-02-19,1.63,CLIC
2008-02-20,5.91,CLIC
2008-02-21,1.48,CLIC
2008-02-22,2.33,CLIC
2008-02-23,7.83,CLIC
2008-02-24,6.51,CLIC
2008-02-25,4.45,CLIC
2008-02-26,7.12,CLIC
2008-02-27,8.07,CLIC
2008-02-28,5.26,CLIC
2008-02-29,4.63,CLIC
2008-03-01,6.74,CLIC
2008-03-02,3.82,CLIC
2008-03-03,6.27,CLIC
2008-03-04,6.26,CLIC
2008-03-05,6.46,CLIC
2008-03-06,3.33,CLIC
2008-03-07,11.65,CLIC
2008-03-08,6.3,CLIC
2008-03-09,5.19,CLIC
2008-03-10,6.13,CLIC
2008-03-11,6.43,CLIC
2008-03-12,6.61,CLIC
2008-03-13,4.97,CLIC
2008-03-14,4.96,CLIC
2008-03-15,8.96,CLIC
2008-03-16,12.16,CLIC
2008-03-17,9.05,CLIC
2008-03-18,9.69,CLIC
2008-03-19,7.21,CLIC
2008-03-20,7.54,CLIC
2008-03-21,6.4,CLIC
2008-03-22,3.18,CLIC
2008-03-23,9.84,CLIC
2008-03-24,4.87,CLIC
2008-03-25,3.46,CLIC
2008-03-26,6.07,CLIC
2008-03-27,9.1,CLIC
2008-03-28,5.26,CLIC
2008-03-29,7.4,CLIC
2008-03-30,6.31,CLIC
2008-03-31,4.79,CLIC
2008-04-01,5.65,CLIC
2008-04-02,6.77,CLIC
2008-04-03,8.18,CLIC
2008-04-04,5.58,CLIC
2008-04-05,7.04,CLIC
2008-04-06,6.83,CLIC
2008-04-07,8.59,CLIC
2008-04-08,6.73,CLIC
2008-04-09,8.23,CLIC
2008-04-10,11.8,CLIC
2008-04-11,6,CLIC
2008-04-12,7.26,CLIC
2008-04-13,4.91,CLIC
2008-04-14,8.5,CLIC
2008-04-15,4.37,CLIC
2008-04-16,8.83,CLIC
2008-04-17,10.75,CLIC
2008-04-18,4.84,CLIC
2008-04-19,8.73,CLIC
2008-04-20,6.38,CLIC
2008-04-21,6.76,CLIC
2008-04-22,7.93,CLIC
2008-04-23,5.48,CLIC
2008-04-24,6.06,CLIC
2008-04-25,5.4,CLIC
2008-04-26,1.35,CLIC
2008-04-27,4.47,CLIC
2008-04-28,3.59,CLIC
2008-04-29,7.3,CLIC
2008-04-30,7.17,CLIC
2008-05-01,7.33,CLIC
2008-05-02,5.66,CLIC
2008-05-03,9.95,CLIC
2008-05-04,10.2,CLIC
2008-05-05,7.8,CLIC
2008-05-06,4.15,CLIC
2008-05-07,5.27,CLIC
2008-05-08,1.44,CLIC
2008-05-09,11.97,CLIC
2008-05-10,9.27,CLIC
2008-05-11,6.33,CLIC
2008-05-12,5.76,CLIC
2008-05-13,3.53,CLIC
2008-05-14,6.06,CLIC
2008-05-15,4.47,CLIC
2008-05-16,8.21,CLIC
2008-05-17,5.27,CLIC
2008-05-18,4.87,CLIC
2008-05-19,5.07,CLIC
2008-05-20,5.97,CLIC
2008-05-21,6.87,CLIC
2008-05-22,6.72,CLIC
2008-05-23,8.73,CLIC
2008-05-24,7.92,CLIC
2008-05-25,7.08,CLIC
2008-05-26,9.33,CLIC
2008-05-27,9.49,CLIC
2008-05-28,8.88,CLIC
2008-05-29,8.27,CLIC
2008-05-30,7.99,CLIC
2008-05-31,8.69,CLIC
2008-06-01,9.38,CLIC
2008-06-02,9.95,CLIC
2008-06-03,13.13,CLIC
2008-06-04,11.5,CLIC
2008-06-05,9.45,CLIC
2008-06-06,11.8,CLIC
2008-06-07,8.34,CLIC
2008-06-08,4.42,CLIC
2008-06-09,5,CLIC
2008-06-10,5.11,CLIC
2008-06-11,8.05,CLIC
2008-06-12,12.64,CLIC
2008-06-13,12.11,CLIC
2008-06-14,7.94,CLIC
2008-06-15,7.99,CLIC
2008-06-16,8.74,CLIC
2008-06-17,9.18,CLIC
2008-06-18,6.87,CLIC
2008-06-19,10.41,CLIC
2008-06-20,8.02,CLIC
2008-06-21,7.35,CLIC
2008-06-22,6.55,CLIC
2008-06-23,8.61,CLIC
2008-06-24,10.66,CLIC
2008-06-25,10.55,CLIC
2008-06-26,9.19,CLIC
2008-06-27,9.49,CLIC
2008-06-28,9.13,CLIC
2008-06-29,8.03,CLIC
2008-06-30,9.55,CLIC
2008-07-01,9.75,CLIC
2008-07-02,8.4,CLIC
2008-07-03,6.04,CLIC
2008-07-04,4.09,CLIC
2008-07-05,7.64,CLIC
2008-07-06,10.14,CLIC
2008-07-07,4.99,CLIC
2008-07-08,4.51,CLIC
2008-07-09,5.46,CLIC
2008-07-10,3.56,CLIC
2008-07-11,7.35,CLIC
2008-07-12,7.26,CLIC
2008-07-13,8.48,CLIC
2008-07-14,10.46,CLIC
2008-07-15,5.56,CLIC
2008-07-16,9.6,CLIC
2008-07-17,6.44,CLIC
2008-07-18,6.67,CLIC
2008-07-19,6.2,CLIC
2008-07-20,7.09,CLIC
2008-07-21,7.6,CLIC
2008-07-22,8.69,CLIC
2008-07-23,9.29,CLIC
2008-07-24,4.62,CLIC
2008-07-25,3.87,CLIC
2008-07-26,8.53,CLIC
2008-07-27,9.49,CLIC
2008-07-28,7.51,CLIC
2008-07-29,9.1,CLIC
2008-07-30,7.14,CLIC
2008-07-31,5.94,CLIC
2008-08-01,1.22,CLIC
2008-08-02,8.78,CLIC
2008-08-03,9.22,CLIC
2008-08-04,8.65,CLIC
2008-08-05,7.68,CLIC
2008-08-06,8.43,CLIC
2008-08-07,8.96,CLIC
2008-08-08,10.32,CLIC
2008-08-09,5.79,CLIC
2008-08-10,8.63,CLIC
2008-08-11,11.04,CLIC
2008-08-12,8.16,CLIC
2008-08-13,7.1,CLIC
2008-08-14,7.3,CLIC
2008-08-15,3.58,CLIC
2008-08-16,3.46,CLIC
2008-08-17,6.19,CLIC
2008-08-18,6.8,CLIC
2008-08-19,2.95,CLIC
2008-08-20,4.27,CLIC
2008-08-21,6.34,CLIC
2008-08-22,5.82,CLIC
2008-08-23,1.32,CLIC
2008-08-24,3.28,CLIC
2008-08-25,5.91,CLIC
2008-08-26,5.52,CLIC
2008-08-27,3.69,CLIC
2008-08-28,3.6,CLIC
2008-08-29,5.58,CLIC
2008-08-30,5.49,CLIC
2008-08-31,8.88,CLIC
2008-09-01,6.57,CLIC
2008-09-02,5.65,CLIC
2008-09-03,6,CLIC
2008-09-04,7.11,CLIC
2008-09-05,10.92,CLIC
2008-09-06,5.9,CLIC
2008-09-07,7.95,CLIC
2008-09-08,3.95,CLIC
2008-09-09,5.49,CLIC
2008-09-10,1.77,CLIC
2008-09-11,2.5,CLIC
2008-09-12,2.4,CLIC
2008-09-13,4.25,CLIC
2008-09-14,5.77,CLIC
2008-09-15,7.28,CLIC
2008-09-16,6.15,CLIC
2008-09-17,4.96,CLIC
2008-09-18,5.95,CLIC
2008-09-19,3.41,CLIC
2008-09-20,6.17,CLIC
2008-09-21,5.83,CLIC
2008-09-22,5.28,CLIC
2008-09-23,7.43,CLIC
2008-09-24,6.36,CLIC
2008-09-25,4.13,CLIC
2008-09-26,1.83,CLIC
2008-09-27,3.32,CLIC
2008-09-28,4.78,CLIC
2008-09-29,4.81,CLIC
2008-09-30,5.05,CLIC
2008-10-01,3.19,CLIC
2008-10-02,6.3,CLIC
2008-10-03,4.3,CLIC
2008-10-04,3.17,CLIC
2008-10-05,4.16,CLIC
2008-10-06,5.19,CLIC
2008-10-07,2.14,CLIC
2008-10-08,6.57,CLIC
2008-10-09,3.24,CLIC
2008-10-10,5.52,CLIC
2008-10-11,2.56,CLIC
2008-10-12,4.23,CLIC
2008-10-13,2.78,CLIC
2008-10-14,4.05,CLIC
2008-10-15,1.99,CLIC
2008-10-16,7.23,CLIC
2008-10-17,5.94,CLIC
2008-10-18,2.19,CLIC
2008-10-19,3.66,CLIC
2008-10-20,2.18,CLIC
2008-10-21,4.06,CLIC
2008-10-22,2.83,CLIC
2008-10-23,5.59,CLIC
2008-10-24,3.56,CLIC
2008-10-25,1.49,CLIC
2008-10-26,4.39,CLIC
2008-10-27,8.04,CLIC
2008-10-28,8.01,CLIC
2008-10-29,1.56,CLIC
2008-10-30,3.14,CLIC
2008-10-31,3.09,CLIC
2008-11-01,3.03,CLIC
2008-11-02,1.47,CLIC
2008-11-03,3.58,CLIC
2008-11-04,4.39,CLIC
2008-11-05,1.47,CLIC
2008-11-06,3.22,CLIC
2008-11-07,4.1,CLIC
2008-11-08,1.42,CLIC
2008-11-09,2.01,CLIC
2008-11-10,2.94,CLIC
2008-11-11,1.92,CLIC
2008-11-12,5.63,CLIC
2008-11-13,1.53,CLIC
2008-11-14,1.06,CLIC
2008-11-15,4.17,CLIC
2008-11-16,3.53,CLIC
2008-11-17,3.02,CLIC
2008-11-18,2.92,CLIC
2008-11-19,2.16,CLIC
2008-11-20,2.85,CLIC
2008-11-21,2.76,CLIC
2008-11-22,1.03,CLIC
2008-11-23,1.65,CLIC
2008-11-24,1.54,CLIC
2008-11-25,3.81,CLIC
2008-11-26,2.08,CLIC
2008-11-27,2.63,CLIC
2008-11-28,1,CLIC
2008-11-29,1.62,CLIC
2008-11-30,2.63,CLIC
2008-12-02,2,CLIC
2008-12-03,4.34,CLIC
2008-12-04,0.83,CLIC
2008-12-05,3.54,CLIC
2008-12-06,1.79,CLIC
2008-12-07,3.13,CLIC
2008-12-08,3.14,CLIC
2008-12-09,4.57,CLIC
2008-12-10,2.39,CLIC
2008-12-11,1.89,CLIC
2008-12-12,2.72,CLIC
2008-12-13,2.8,CLIC
2008-12-14,3.1,CLIC
2008-12-15,2.7,CLIC
2008-12-16,0.8,CLIC
2008-12-17,1.64,CLIC
2008-12-18,2.04,CLIC
2008-12-19,0.07,CLIC
2008-12-20,2.57,CLIC
2008-12-21,2.63,CLIC
2008-12-22,3.3,CLIC
2008-12-23,1.36,CLIC
2008-12-24,2.57,CLIC
2008-12-25,1.84,CLIC
2008-12-26,3.34,CLIC
2008-12-27,4.89,CLIC
2008-12-28,3.89,CLIC
2008-12-29,2.11,CLIC
2008-12-30,3.36,CLIC
2008-12-31,2.33,CLIC
2009-01-01,1.71,CLIC
2009-01-02,1.77,CLIC
2009-01-03,2.18,CLIC
2009-01-04,2.6,CLIC
2009-01-05,3.23,CLIC
2009-01-06,1.22,CLIC
2009-01-07,2.7,CLIC
2009-01-08,0.84,CLIC
2009-01-09,3.01,CLIC
2009-01-10,5.66,CLIC
2009-01-11,2.79,CLIC
2009-01-12,2.73,CLIC
2009-01-13,2.57,CLIC
2009-01-14,2.39,CLIC
2009-01-15,6.56,CLIC
2009-01-16,0.66,CLIC
2009-01-17,1.07,CLIC
2009-01-18,1.77,CLIC
2009-01-19,1.86,CLIC
2009-01-20,5.52,CLIC
2009-01-21,2.77,CLIC
2009-01-22,2.51,CLIC
2009-01-23,1.69,CLIC
2009-01-24,6.39,CLIC
2009-01-25,5.36,CLIC
2009-01-26,4.01,CLIC
2009-01-27,1.43,CLIC
2009-01-28,2.43,CLIC
2009-01-29,3.62,CLIC
2009-01-30,1.61,CLIC
2009-01-31,1.32,CLIC
2009-02-01,3.34,CLIC
2009-02-02,2.83,CLIC
2009-02-03,4.57,CLIC
2009-02-04,2.61,CLIC
2009-02-05,5.48,CLIC
2009-02-06,5.57,CLIC
2009-02-07,4.97,CLIC
2009-02-08,4.32,CLIC
2009-02-09,5.21,CLIC
2009-02-10,5.19,CLIC
2009-02-11,6.01,CLIC
2009-02-12,4.04,CLIC
2009-02-13,4.04,CLIC
2009-02-14,2.43,CLIC
2009-02-15,1.79,CLIC
2009-02-16,0.93,CLIC
2009-02-17,1.61,CLIC
2009-02-18,4.54,CLIC
2009-02-19,4.98,CLIC
2009-02-20,2.16,CLIC
2009-02-21,5.95,CLIC
2009-02-22,3.54,CLIC
2009-02-23,4.17,CLIC
2009-02-24,2.7,CLIC
2009-02-25,2.56,CLIC
2009-02-26,7.42,CLIC
2009-02-27,5.05,CLIC
2009-02-28,3.27,CLIC
2009-03-01,4.7,CLIC
2009-03-02,3.65,CLIC
2009-03-03,4.93,CLIC
2009-03-04,5.19,CLIC
2009-03-05,6.2,CLIC
2009-03-06,5.68,CLIC
2009-03-07,7.48,CLIC
2009-03-08,2.34,CLIC
2009-03-09,7.95,CLIC
2009-03-10,5.33,CLIC
2009-03-11,3.56,CLIC
2009-03-12,1.81,CLIC
2009-03-13,2.72,CLIC
2009-03-14,1.07,CLIC
2009-03-15,1.91,CLIC
2009-03-16,3.01,CLIC
2009-03-17,1.32,CLIC
2009-03-18,2.94,CLIC
2009-03-19,4.92,CLIC
2009-03-20,4.4,CLIC
2009-03-21,5.19,CLIC
2009-03-22,6.28,CLIC
2009-03-23,7.49,CLIC
2009-03-24,7.62,CLIC
2009-03-25,2.66,CLIC
2009-03-26,6.09,CLIC
2009-03-27,4,CLIC
2009-03-28,6.15,CLIC
2009-03-29,8.63,CLIC
2009-03-30,6.91,CLIC
2009-03-31,5.42,CLIC
2009-04-01,6.07,CLIC
2009-04-02,11.06,CLIC
2009-04-03,7.53,CLIC
2009-04-04,7.94,CLIC
2009-04-05,11.03,CLIC
2009-04-06,7.81,CLIC
2009-04-07,6.56,CLIC
2009-04-08,7.82,CLIC
2009-04-09,6.84,CLIC
2009-04-10,8.07,CLIC
2009-04-11,5.53,CLIC
2009-04-12,9.61,CLIC
2009-04-13,6.65,CLIC
2009-04-14,8.65,CLIC
2009-04-15,7.17,CLIC
2009-04-16,7.1,CLIC
2009-04-17,5.92,CLIC
2009-04-18,7.73,CLIC
2009-04-19,11.78,CLIC
2009-04-20,11,CLIC
2009-04-21,6.65,CLIC
2009-04-22,8.14,CLIC
2009-04-23,8.62,CLIC
2009-04-24,4.45,CLIC
2009-04-25,8.13,CLIC
2009-04-26,6.04,CLIC
2009-04-27,9.14,CLIC
2009-04-28,9.81,CLIC
2009-04-29,8.44,CLIC
2009-04-30,7.59,CLIC
2009-05-01,7.98,CLIC
2009-05-02,7.68,CLIC
2009-05-03,9.34,CLIC
2009-05-04,3.2,CLIC
2009-05-05,8.79,CLIC
2009-05-06,7.17,CLIC
2009-05-07,9.09,CLIC
2009-05-08,9.45,CLIC
2009-05-09,9.71,CLIC
2009-05-10,7.77,CLIC
2009-05-11,7.97,CLIC
2009-05-12,7.3,CLIC
2009-05-13,7.22,CLIC
2009-05-14,7.46,CLIC
2009-05-15,9.92,CLIC
2009-05-16,6.98,CLIC
2009-05-17,6.44,CLIC
2009-05-18,6.56,CLIC
2009-05-19,7.21,CLIC
2009-05-20,7.88,CLIC
2009-05-21,7.95,CLIC
2009-05-22,3.89,CLIC
2009-05-23,6.06,CLIC
2009-05-24,5.61,CLIC
2009-05-25,6.69,CLIC
2009-05-26,4.19,CLIC
2009-05-27,4.3,CLIC
2009-05-28,5.94,CLIC
2009-05-29,10.88,CLIC
2009-05-30,2.23,CLIC
2009-05-31,6.69,CLIC
2009-06-01,5.9,CLIC
2009-06-02,6.12,CLIC
2009-06-03,8.29,CLIC
2009-06-04,7.78,CLIC
2009-06-05,10.81,CLIC
2009-06-06,9.36,CLIC
2009-06-07,8.06,CLIC
2009-06-08,5.98,CLIC
2009-06-09,9.45,CLIC
2009-06-10,7.9,CLIC
2009-06-11,8.39,CLIC
2009-06-12,8.77,CLIC
2009-06-13,8.92,CLIC
2009-06-14,12.44,CLIC
2009-06-15,11,CLIC
2009-06-16,10.75,CLIC
2009-06-17,8.28,CLIC
2009-06-18,8.56,CLIC
2009-06-19,10.25,CLIC
2009-06-20,8.98,CLIC
2009-06-21,7.12,CLIC
2009-06-22,8.64,CLIC
2009-06-23,5.05,CLIC
2009-06-24,4.71,CLIC
2009-06-25,5.3,CLIC
2009-06-26,6.48,CLIC
2009-06-27,8.12,CLIC
2009-06-28,10.28,CLIC
2009-06-29,10.73,CLIC
2009-06-30,6.43,CLIC
2009-07-01,6.06,CLIC
2009-07-02,8.48,CLIC
2009-07-03,11,CLIC
2009-07-04,11.25,CLIC
2009-07-05,10.33,CLIC
2009-07-06,10.82,CLIC
2009-07-07,9.6,CLIC
2009-07-08,8.69,CLIC
2009-07-09,10.4,CLIC
2009-07-10,11.66,CLIC
2009-07-11,10.98,CLIC
2009-07-12,11.74,CLIC
2009-07-13,10.08,CLIC
2009-07-14,10.43,CLIC
2009-07-15,10.82,CLIC
2009-07-16,10.17,CLIC
2009-07-17,10.79,CLIC
2009-07-18,10.03,CLIC
2009-07-19,11.26,CLIC
2009-07-20,10.96,CLIC
2009-07-21,9.66,CLIC
2009-07-22,9.59,CLIC
2009-07-23,11.78,CLIC
2009-07-24,12.6,CLIC
2009-07-25,11.24,CLIC
2009-07-26,11.25,CLIC
2009-07-27,10.28,CLIC
2009-07-28,11.25,CLIC
2009-07-29,8.66,CLIC
2009-07-30,10.9,CLIC
2009-07-31,11.63,CLIC
2009-08-01,11.03,CLIC
2009-08-02,10.35,CLIC
2009-08-03,9.63,CLIC
2009-08-04,10.68,CLIC
2009-08-05,9.81,CLIC
2009-08-06,9.63,CLIC
2009-08-07,10.25,CLIC
2009-08-08,12.21,CLIC
2009-08-09,8.34,CLIC
2009-08-10,7.84,CLIC
2009-08-11,10.02,CLIC
2009-08-12,10.79,CLIC
2009-08-13,8.23,CLIC
2009-08-14,9.13,CLIC
2009-08-15,10.66,CLIC
2009-08-16,8.36,CLIC
2009-08-17,9.47,CLIC
2009-08-18,8.36,CLIC
2009-08-19,8.98,CLIC
2009-08-20,8.37,CLIC
2009-08-21,7.94,CLIC
2009-08-22,9.07,CLIC
2009-08-23,11.52,CLIC
2009-08-24,9.52,CLIC
2009-08-25,9.32,CLIC
2009-08-26,9.1,CLIC
2009-08-27,8.88,CLIC
2009-08-28,7.61,CLIC
2009-08-29,8.31,CLIC
2009-08-31,4.09,CLIC
2009-09-01,4.96,CLIC
2009-09-02,4.59,CLIC
2009-09-03,3.43,CLIC
2009-09-04,2.26,CLIC
2009-09-05,5.63,CLIC
2009-09-06,4.39,CLIC
2009-09-07,3.63,CLIC
2009-09-08,1.59,CLIC
2009-09-09,5.31,CLIC
2009-09-10,4.07,CLIC
2009-09-11,2.7,CLIC
2009-09-12,4.22,CLIC
2009-09-13,3.87,CLIC
2009-09-14,5.14,CLIC
2009-09-15,6.69,CLIC
2009-09-16,5.27,CLIC
2009-09-17,3.6,CLIC
2009-09-18,4.34,CLIC
2009-09-19,5.27,CLIC
2009-09-20,4.62,CLIC
2009-09-21,5.23,CLIC
2009-09-22,1,CLIC
2009-09-23,2.52,CLIC
2009-09-24,2.58,CLIC
2009-09-25,1.5,CLIC
2009-09-26,2.2,CLIC
2009-09-27,4.67,CLIC
2009-09-28,3.82,CLIC
2009-09-29,4.77,CLIC
2009-09-30,3.86,CLIC
2009-10-01,4.75,CLIC
2009-10-02,2.62,CLIC
2009-10-03,3.86,CLIC
2009-10-04,3.47,CLIC
2009-10-05,5.34,CLIC
2009-10-06,3.86,CLIC
2009-10-07,5.45,CLIC
2009-10-08,7.53,CLIC
2009-10-09,6.28,CLIC
2009-10-10,1.07,CLIC
2009-10-11,1.8,CLIC
2009-10-12,1.43,CLIC
2009-10-13,3.65,CLIC
2009-10-14,2.71,CLIC
2009-10-15,5.36,CLIC
2009-10-16,2.43,CLIC
2009-10-17,2.17,CLIC
2009-10-18,2.56,CLIC
2009-10-19,4.92,CLIC
2009-10-20,2.09,CLIC
2009-10-21,4.81,CLIC
2009-10-22,3.34,CLIC
2009-10-23,2.21,CLIC
2009-10-24,1.52,CLIC
2009-10-25,4.69,CLIC
2009-10-26,3.96,CLIC
2009-10-27,2.28,CLIC
2009-10-28,4.2,CLIC
2009-10-29,4.79,CLIC
2009-10-30,2.6,CLIC
2009-10-31,1.57,CLIC
2009-11-01,2.97,CLIC
2009-11-02,3.89,CLIC
2009-11-03,3.41,CLIC
2009-11-04,1.66,CLIC
2009-11-05,3.82,CLIC
2009-11-06,1.82,CLIC
2009-11-07,2.92,CLIC
2009-11-08,2.27,CLIC
2009-11-09,2.87,CLIC
2009-11-10,2.9,CLIC
2009-11-11,1.85,CLIC
2009-11-12,2.47,CLIC
2009-11-13,3.26,CLIC
2009-11-14,2.32,CLIC
2009-11-15,1.97,CLIC
2009-11-16,4.74,CLIC
2009-11-17,2.84,CLIC
2009-11-18,3.6,CLIC
2009-11-19,1.31,CLIC
2009-11-20,2.08,CLIC
2009-11-21,3.54,CLIC
2009-11-22,1.81,CLIC
2009-11-23,1.97,CLIC
2009-11-24,6.18,CLIC
2009-11-25,4.35,CLIC
2009-11-26,1.76,CLIC
2009-11-27,1.27,CLIC
2009-11-28,1.44,CLIC
2009-11-29,1.56,CLIC
2009-11-30,1.78,CLIC
2009-12-01,2,CLIC
2009-12-02,1.14,CLIC
2009-12-03,3.58,CLIC
2009-12-04,3.3,CLIC
2009-12-05,1.07,CLIC
2009-12-06,1.83,CLIC
2009-12-07,2.17,CLIC
2009-12-08,1.24,CLIC
2009-12-09,3.19,CLIC
2009-12-10,2.01,CLIC
2009-12-11,2.76,CLIC
2009-12-12,3.63,CLIC
2009-12-13,4.2,CLIC
2009-12-14,2.31,CLIC
2009-12-15,3.22,CLIC
2009-12-16,2,CLIC
2009-12-17,2.66,CLIC
2009-12-18,2.49,CLIC
2009-12-19,2.24,CLIC
2009-12-20,2.77,CLIC
2009-12-21,2.62,CLIC
2009-12-22,3.69,CLIC
2009-12-23,2.36,CLIC
2009-12-24,4.08,CLIC
2009-12-25,3.97,CLIC
2009-12-26,4.31,CLIC
2009-12-27,2.74,CLIC
2009-12-28,3.46,CLIC
2009-12-29,2,CLIC
2009-12-30,3.79,CLIC
2009-12-31,4,CLIC
2010-01-01,1.84,CLIC
2010-01-02,1.16,CLIC
2010-01-03,1.26,CLIC
2010-01-04,4.15,CLIC
2010-01-05,2.85,CLIC
2010-01-06,1.38,CLIC
2010-01-07,1.09,CLIC
2010-01-08,2.41,CLIC
2010-01-09,1.15,CLIC
2010-01-10,1.77,CLIC
2010-01-11,1.19,CLIC
2010-01-12,2.03,CLIC
2010-01-13,1.79,CLIC
2010-01-14,1.09,CLIC
2010-01-15,3.07,CLIC
2010-01-16,2.78,CLIC
2010-01-17,3.04,CLIC
2010-01-18,1.53,CLIC
