Estación: ,C19144,CIENEGUILLAS Y CRUCITAS
1991-06-30,3.05,CLIC
1991-07-01,3.1,CLIC
1991-07-02,3.3,CLIC
1991-07-03,4.1,CLIC
1991-07-04,4.11,CLIC
1991-07-05,4.33,CLIC
1991-07-06,4.82,CLIC
1991-07-07,3.9,CLIC
1991-07-08,4.5,CLIC
1991-07-09,0.98,CLIC
1991-07-10,2.99,CLIC
1991-07-11,4.5,CLIC
1991-07-12,1.45,CLIC
1991-07-13,4.1,CLIC
1991-07-14,2.9,CLIC
1991-07-15,4.12,CLIC
1991-07-16,4.09,CLIC
1991-07-17,4.25,CLIC
1991-07-18,1.9,CLIC
1991-07-19,1.72,CLIC
1991-07-20,4.03,CLIC
1991-07-21,4.1,CLIC
1991-07-22,3.5,CLIC
1991-07-23,4.1,CLIC
1991-07-24,3.99,CLIC
1991-07-25,4.93,CLIC
1991-07-26,3.14,CLIC
1991-07-27,3.77,CLIC
1991-07-28,3.62,CLIC
1991-07-29,4.64,CLIC
1991-07-30,4.09,CLIC
1991-07-31,6.84,CLIC
1991-08-01,2.77,CLIC
1991-08-02,4.69,CLIC
1991-08-03,5.7,CLIC
1991-08-04,5.87,CLIC
1991-08-05,0.44,CLIC
1991-08-06,5.46,CLIC
1991-08-07,2.6,CLIC
1991-08-08,2.98,CLIC
1991-08-09,4.89,CLIC
1991-08-10,4.9,CLIC
1991-08-11,5.6,CLIC
1991-08-12,4.11,CLIC
1991-08-13,5.27,CLIC
1991-08-14,5.8,CLIC
1991-08-15,7.45,CLIC
1991-08-16,5.1,CLIC
1991-08-17,4.45,CLIC
1991-08-18,3.1,CLIC
1991-08-19,2.06,CLIC
1991-08-20,4.07,CLIC
1991-08-21,3.8,CLIC
1991-08-22,4.41,CLIC
1991-08-23,5.34,CLIC
1991-08-24,3.96,CLIC
1991-08-25,4.11,CLIC
1991-08-26,4.36,CLIC
1991-08-27,6.1,CLIC
1991-08-28,4.72,CLIC
1991-08-29,3.74,CLIC
1991-08-30,4.9,CLIC
1991-08-31,3.79,CLIC
1991-09-01,3.15,CLIC
1991-09-02,5.1,CLIC
1991-09-03,4.99,CLIC
1991-09-04,4.28,CLIC
1991-09-05,4.96,CLIC
1991-09-06,3.3,CLIC
1991-09-07,2.99,CLIC
1991-09-08,5.56,CLIC
1991-09-09,4.1,CLIC
1991-09-10,4.38,CLIC
1991-09-11,4.78,CLIC
1991-09-12,5.63,CLIC
1991-09-13,4.91,CLIC
1991-09-14,3.5,CLIC
1991-09-15,3.15,CLIC
1991-09-16,3.63,CLIC
1991-09-17,2.99,CLIC
1991-09-18,3.58,CLIC
1991-09-19,3.13,CLIC
1991-09-20,3.15,CLIC
1991-09-21,3.03,CLIC
1991-09-22,5.09,CLIC
1991-09-23,5.1,CLIC
1991-09-24,4.41,CLIC
1991-09-25,4.35,CLIC
1991-09-26,4.47,CLIC
1991-09-27,5.46,CLIC
1991-09-28,3.88,CLIC
1991-09-29,3.4,CLIC
1991-09-30,2.48,CLIC
1991-10-01,1.29,CLIC
1991-10-02,1.14,CLIC
1991-10-03,3.55,CLIC
1991-10-04,3.95,CLIC
1991-10-05,0.43,CLIC
1991-10-06,2.41,CLIC
1991-10-07,1.9,CLIC
1991-10-08,2.65,CLIC
1991-10-09,3.47,CLIC
1991-10-10,2.21,CLIC
1991-10-11,3.32,CLIC
1991-10-12,2.14,CLIC
1991-10-13,5.69,CLIC
1991-10-14,4.9,CLIC
1991-10-15,2.43,CLIC
1991-10-16,4.97,CLIC
1991-10-17,4.06,CLIC
1991-10-18,4.85,CLIC
1991-10-19,4.11,CLIC
1991-10-20,4.06,CLIC
1991-10-21,4.85,CLIC
1991-10-22,3.7,CLIC
1991-10-23,3.64,CLIC
1991-10-24,4.4,CLIC
1991-10-25,4.41,CLIC
1991-10-26,4.63,CLIC
1991-10-27,5.22,CLIC
1991-10-28,3.54,CLIC
1991-10-29,4.54,CLIC
1991-10-30,4.11,CLIC
1991-10-31,4.26,CLIC
1991-11-01,4.75,CLIC
1991-11-02,3.48,CLIC
1991-11-03,4.25,CLIC
1991-11-04,2.76,CLIC
1991-11-05,2.96,CLIC
1991-11-06,3.43,CLIC
1991-11-07,2.21,CLIC
1991-11-08,3.02,CLIC
1991-11-09,3.19,CLIC
1991-11-10,3.29,CLIC
1991-11-11,2.39,CLIC
1991-11-12,2.11,CLIC
1991-11-13,3.01,CLIC
1991-11-14,4.59,CLIC
1991-11-15,4.36,CLIC
1991-11-16,4.2,CLIC
1991-11-17,3.35,CLIC
1991-11-18,4.45,CLIC
1991-11-19,3.57,CLIC
1991-11-20,4.17,CLIC
1991-11-21,3.49,CLIC
1991-11-22,4.77,CLIC
1991-11-23,2.44,CLIC
1991-11-24,2.74,CLIC
1991-11-25,2.51,CLIC
1991-11-26,2.41,CLIC
1991-11-27,3.83,CLIC
1991-11-28,2.32,CLIC
1991-11-29,3.05,CLIC
1991-11-30,3.84,CLIC
1991-12-01,4.75,CLIC
1991-12-02,3.45,CLIC
1991-12-03,3.51,CLIC
1991-12-04,3.49,CLIC
1991-12-05,3.49,CLIC
1991-12-06,3.83,CLIC
1991-12-07,3.18,CLIC
1991-12-08,3.91,CLIC
1991-12-09,3.85,CLIC
1991-12-10,3.8,CLIC
1991-12-11,4.71,CLIC
1991-12-12,3.5,CLIC
1991-12-13,3.37,CLIC
1991-12-14,4.62,CLIC
1991-12-15,3.42,CLIC
1991-12-16,2.61,CLIC
1991-12-17,3.74,CLIC
1991-12-18,2.34,CLIC
1991-12-19,3.39,CLIC
1991-12-20,3.6,CLIC
1991-12-21,1.96,CLIC
1991-12-22,2.32,CLIC
1991-12-23,2.18,CLIC
1991-12-24,4.64,CLIC
1991-12-25,2.89,CLIC
1991-12-26,4.61,CLIC
1991-12-27,2.24,CLIC
1991-12-28,4.57,CLIC
1991-12-29,3.85,CLIC
1991-12-30,3.74,CLIC
1991-12-31,3.51,CLIC
1992-01-01,2.52,CLIC
1992-01-02,2.21,CLIC
1992-01-03,2.05,CLIC
1992-01-04,3.54,CLIC
1992-01-05,2.51,CLIC
1992-01-06,3.79,CLIC
1992-01-07,5.81,CLIC
1992-01-08,6.9,CLIC
1992-01-09,2.86,CLIC
1992-01-10,0.81,CLIC
1992-01-11,2.9,CLIC
1992-01-12,3.26,CLIC
1992-01-13,5.44,CLIC
1992-01-14,2.47,CLIC
1992-01-15,6.35,CLIC
1992-01-16,0.21,CLIC
1992-01-17,3.21,CLIC
1992-01-18,2.14,CLIC
1992-01-19,1.86,CLIC
1992-01-20,0.4,CLIC
1992-01-21,0.49,CLIC
1992-01-22,1.83,CLIC
1992-01-23,3.78,CLIC
1992-01-24,2.43,CLIC
1992-01-25,1.45,CLIC
1992-01-26,0.13,CLIC
1992-01-27,0.95,CLIC
1992-01-28,2.15,CLIC
1992-01-29,0.14,CLIC
1992-01-30,1.47,CLIC
1992-01-31,0.85,CLIC
1992-02-01,0.55,CLIC
1992-02-02,1.1,CLIC
1992-02-03,2.15,CLIC
1992-02-04,2.43,CLIC
1992-02-05,2.15,CLIC
1992-02-06,2.43,CLIC
1992-02-07,2.97,CLIC
1992-02-08,2.54,CLIC
1992-02-09,3.1,CLIC
1992-02-10,4.46,CLIC
1992-02-11,2.53,CLIC
1992-02-12,3.32,CLIC
1992-02-13,3.45,CLIC
1992-02-14,3.63,CLIC
1992-02-15,2.71,CLIC
1992-02-16,3.22,CLIC
1992-02-17,3.47,CLIC
1992-02-18,2.2,CLIC
1992-02-19,3.97,CLIC
1992-02-20,3.2,CLIC
1992-02-21,2.84,CLIC
1992-02-22,3.76,CLIC
1992-02-23,2.65,CLIC
1992-02-24,2.3,CLIC
1992-02-25,2.15,CLIC
1992-02-26,2.4,CLIC
1992-02-27,2.79,CLIC
1992-02-28,4.51,CLIC
1992-02-29,3.45,CLIC
1992-03-01,2.14,CLIC
1992-03-02,3.27,CLIC
1992-03-03,3.03,CLIC
1992-03-04,2.49,CLIC
1992-03-05,3.18,CLIC
1992-03-06,3.66,CLIC
1992-03-07,3.57,CLIC
1992-03-08,3.77,CLIC
1992-03-09,2.95,CLIC
1992-03-10,2.1,CLIC
1992-03-11,3.6,CLIC
1992-03-12,3.3,CLIC
1992-03-13,2.48,CLIC
1992-03-14,2.65,CLIC
1992-03-15,3.68,CLIC
1992-03-16,3.3,CLIC
1992-03-17,2.91,CLIC
1992-03-18,0.2,CLIC
1992-03-19,3.5,CLIC
1992-03-20,3.36,CLIC
1992-03-21,2.89,CLIC
1992-03-22,3.05,CLIC
1992-03-23,3.26,CLIC
1992-03-24,3.34,CLIC
1992-03-25,3.56,CLIC
1992-03-26,3.06,CLIC
1992-03-27,3.39,CLIC
1992-03-28,3.75,CLIC
1992-03-29,3.63,CLIC
1992-03-30,2.31,CLIC
1992-03-31,3.02,CLIC
1992-04-01,3.1,CLIC
1992-04-02,3.25,CLIC
1992-04-03,3.05,CLIC
1992-04-04,7.41,CLIC
1992-04-05,1.95,CLIC
1992-04-06,3.22,CLIC
1992-04-07,3.22,CLIC
1992-04-08,3.88,CLIC
1992-04-09,3.76,CLIC
1992-04-10,3.09,CLIC
1992-04-11,3.21,CLIC
1992-04-12,3.19,CLIC
1992-04-13,3.42,CLIC
1992-04-14,3.15,CLIC
1992-04-15,5.48,CLIC
1992-04-16,2.36,CLIC
1992-04-17,2.71,CLIC
1992-04-18,3.55,CLIC
1992-04-19,3.08,CLIC
1992-04-20,3.38,CLIC
1992-04-21,4.04,CLIC
1992-04-22,4.16,CLIC
1992-04-23,3.87,CLIC
1992-04-24,4.43,CLIC
1992-04-25,3.99,CLIC
1992-04-26,5.65,CLIC
1992-04-27,4.1,CLIC
1992-04-28,3.08,CLIC
1992-04-29,4.81,CLIC
1992-04-30,4.14,CLIC
1992-05-01,4.87,CLIC
1992-05-02,2.74,CLIC
1992-05-03,2.94,CLIC
1992-05-04,3.82,CLIC
1992-05-05,3.24,CLIC
1992-05-06,4,CLIC
1992-05-07,3.55,CLIC
1992-05-08,3.54,CLIC
1992-05-09,5.77,CLIC
1992-05-10,3.23,CLIC
1992-05-11,4.91,CLIC
1992-05-12,3.29,CLIC
1992-05-13,3.47,CLIC
1992-05-14,3.93,CLIC
1992-05-15,4.91,CLIC
1992-05-16,3.94,CLIC
1992-05-17,3.64,CLIC
1992-05-18,4.59,CLIC
1992-05-19,7.02,CLIC
1992-05-20,1.8,CLIC
1992-05-21,8.6,CLIC
1992-05-22,4.48,CLIC
1992-05-23,4.15,CLIC
1992-05-24,4.32,CLIC
1992-05-25,4.73,CLIC
1992-05-26,4.98,CLIC
1992-05-27,5.42,CLIC
1992-05-28,4.98,CLIC
1992-05-29,4.11,CLIC
1992-05-30,1.31,CLIC
1992-05-31,1.9,CLIC
1992-06-01,4.82,CLIC
1992-06-02,4.9,CLIC
1992-06-03,4.98,CLIC
1992-06-04,0.97,CLIC
1992-06-05,5.43,CLIC
1992-06-06,5.61,CLIC
1992-06-07,2.69,CLIC
1992-06-08,3.22,CLIC
1992-06-09,4.91,CLIC
1992-06-10,4.17,CLIC
1992-06-11,5.67,CLIC
1992-06-12,3.84,CLIC
1992-06-13,4.39,CLIC
1992-06-14,5.89,CLIC
1992-06-15,5.22,CLIC
1992-06-16,4.69,CLIC
1992-06-17,4.18,CLIC
1992-06-18,4.92,CLIC
1992-06-19,4.21,CLIC
1992-06-20,5.84,CLIC
1992-06-21,5.59,CLIC
1992-06-22,5.21,CLIC
1992-06-23,4.15,CLIC
1992-06-24,5.11,CLIC
1992-06-25,3.6,CLIC
1992-06-26,5.85,CLIC
1992-06-27,5.24,CLIC
1992-06-28,5.15,CLIC
1992-06-29,2.64,CLIC
1992-06-30,6.51,CLIC
1992-07-01,4.1,CLIC
1992-07-02,4.85,CLIC
1992-07-03,5.23,CLIC
1992-07-04,4.51,CLIC
1992-07-05,5.32,CLIC
1992-07-06,3.94,CLIC
1992-07-07,4.74,CLIC
1992-07-08,4.59,CLIC
1992-07-09,4.68,CLIC
1992-07-10,5.52,CLIC
1992-07-11,3.11,CLIC
1992-07-12,4.89,CLIC
1992-07-13,4.4,CLIC
1992-07-14,0.94,CLIC
1992-07-15,2.9,CLIC
1992-07-16,4.98,CLIC
1992-07-17,4.01,CLIC
1992-07-18,3.2,CLIC
1992-07-19,7.9,CLIC
1992-07-20,8.1,CLIC
1992-07-21,4.19,CLIC
1992-07-22,4.6,CLIC
1992-07-23,4.3,CLIC
1992-07-24,4.29,CLIC
1992-07-25,4.6,CLIC
1992-07-26,4.03,CLIC
1992-07-27,4.84,CLIC
1992-07-28,4.1,CLIC
1992-07-29,6.04,CLIC
1992-07-30,5.09,CLIC
1992-07-31,3.9,CLIC
1992-08-01,5.09,CLIC
1992-08-02,4.39,CLIC
1992-08-03,3.47,CLIC
1992-08-04,3.21,CLIC
1992-08-05,4.23,CLIC
1992-08-06,4.42,CLIC
1992-08-07,4.14,CLIC
1992-08-08,3.65,CLIC
1992-08-09,4.41,CLIC
1992-08-10,4.74,CLIC
1992-08-11,4.46,CLIC
1992-08-12,4.9,CLIC
1992-08-13,4.31,CLIC
1992-08-14,4.22,CLIC
1992-08-15,3.82,CLIC
1992-08-16,9.86,CLIC
1992-08-17,3.34,CLIC
1992-08-18,4.48,CLIC
1992-08-19,4.97,CLIC
1992-08-20,3.87,CLIC
1992-08-21,4.44,CLIC
1992-08-22,4.59,CLIC
1992-08-23,4.92,CLIC
1992-08-24,3.53,CLIC
1992-08-25,4.52,CLIC
1992-08-26,4.06,CLIC
1992-08-27,3.76,CLIC
1992-08-28,4.33,CLIC
1992-08-29,4.39,CLIC
1992-08-30,4.49,CLIC
1992-08-31,3.2,CLIC
1992-09-01,2.15,CLIC
1992-09-02,3.99,CLIC
1992-09-03,4.11,CLIC
1992-09-04,2.79,CLIC
1992-09-05,4.65,CLIC
1992-09-06,3.55,CLIC
1992-09-07,4.42,CLIC
1992-09-08,4.09,CLIC
1992-09-09,5.1,CLIC
1992-09-10,6,CLIC
1992-09-11,4.53,CLIC
1992-09-12,4.36,CLIC
1992-09-13,3.2,CLIC
1992-09-14,5.26,CLIC
1992-09-15,2.83,CLIC
1992-09-16,3.77,CLIC
1992-09-17,3.85,CLIC
1992-09-18,4.55,CLIC
1992-09-19,3.54,CLIC
1992-09-20,4.79,CLIC
1992-09-21,3.48,CLIC
1992-09-22,3.97,CLIC
1992-09-23,3.36,CLIC
1992-09-24,3.62,CLIC
1992-09-25,3.28,CLIC
1992-09-26,7.66,CLIC
1992-09-27,2.74,CLIC
1992-09-28,4.19,CLIC
1992-09-29,3.61,CLIC
1992-09-30,3.2,CLIC
1992-10-01,3.15,CLIC
1992-10-02,3.39,CLIC
1992-10-03,3.46,CLIC
1992-10-04,3.16,CLIC
1992-10-05,3.31,CLIC
1992-10-06,1.53,CLIC
1992-10-07,2.07,CLIC
1992-10-08,0.87,CLIC
1992-10-09,2.14,CLIC
1992-10-10,4.8,CLIC
1992-10-11,3.24,CLIC
1992-10-12,3.05,CLIC
1992-10-13,3.9,CLIC
1992-10-14,2.95,CLIC
1992-10-15,2.97,CLIC
1992-10-16,4.19,CLIC
1992-10-17,3.21,CLIC
1992-10-18,2.41,CLIC
1992-10-19,3.11,CLIC
1992-10-20,3.38,CLIC
1992-10-21,2.91,CLIC
1992-10-22,3.21,CLIC
1992-10-23,2.59,CLIC
1992-10-24,3.41,CLIC
1992-10-25,3.83,CLIC
1992-10-26,3.98,CLIC
1992-10-27,3.13,CLIC
1992-10-28,3.78,CLIC
1992-10-29,2.3,CLIC
1992-10-30,3.8,CLIC
1992-10-31,3.59,CLIC
1992-11-02,4.3,CLIC
1992-11-03,4.76,CLIC
1992-11-04,4.75,CLIC
1992-11-05,3.91,CLIC
1992-11-06,3.19,CLIC
1992-11-07,3.09,CLIC
1992-11-08,3.25,CLIC
1992-11-09,3.91,CLIC
1992-11-10,3.81,CLIC
1992-11-11,3.4,CLIC
1992-11-12,2.85,CLIC
1992-11-13,2.34,CLIC
1992-11-14,3.14,CLIC
1992-11-15,2.98,CLIC
1992-11-16,3.56,CLIC
1992-11-17,3.4,CLIC
1992-11-18,3.35,CLIC
1992-11-19,3.19,CLIC
1992-11-20,3.14,CLIC
1992-11-21,2.97,CLIC
1992-11-22,3.66,CLIC
1992-11-23,3.1,CLIC
1992-11-24,3.21,CLIC
1992-11-25,3.61,CLIC
1992-11-26,3.27,CLIC
1992-11-27,3.14,CLIC
1992-11-28,3.1,CLIC
1992-11-29,2.61,CLIC
1992-11-30,3.81,CLIC
1992-12-01,3.81,CLIC
1992-12-02,3.06,CLIC
1992-12-03,3.03,CLIC
1992-12-04,3.11,CLIC
1992-12-05,3.83,CLIC
1992-12-06,3.15,CLIC
1992-12-07,2.95,CLIC
1992-12-08,2.85,CLIC
1992-12-09,2.98,CLIC
1992-12-10,3.03,CLIC
1992-12-11,3.86,CLIC
1992-12-12,2.91,CLIC
1992-12-13,3.19,CLIC
1992-12-14,2.09,CLIC
1992-12-15,1.86,CLIC
1992-12-16,3.08,CLIC
1992-12-17,3.72,CLIC
1992-12-18,2.39,CLIC
1992-12-19,3.19,CLIC
1992-12-20,2.71,CLIC
1992-12-21,3.29,CLIC
1992-12-22,3.42,CLIC
1992-12-23,3.09,CLIC
1992-12-24,2.91,CLIC
1992-12-25,3.2,CLIC
1992-12-26,3.89,CLIC
1992-12-27,2.91,CLIC
1992-12-28,3.19,CLIC
1992-12-29,2.84,CLIC
1992-12-30,2.75,CLIC
1992-12-31,2.73,CLIC
1993-01-01,3.84,CLIC
1993-01-02,3.08,CLIC
1993-01-03,3.91,CLIC
1993-01-04,3.04,CLIC
1993-01-05,2.78,CLIC
1993-01-06,2.8,CLIC
1993-01-07,3.91,CLIC
1993-01-08,3.6,CLIC
1993-01-09,3.1,CLIC
1993-01-10,2.01,CLIC
1993-01-11,3.98,CLIC
1993-01-12,3.98,CLIC
1993-01-13,2.21,CLIC
1993-01-14,3.8,CLIC
1993-01-15,3.86,CLIC
1993-01-16,2.95,CLIC
1993-01-17,3.2,CLIC
1993-01-18,3.91,CLIC
1993-01-19,2.47,CLIC
1993-01-20,3.62,CLIC
1993-01-21,3.27,CLIC
1993-01-22,3.11,CLIC
1993-01-23,3.49,CLIC
1993-01-24,3.12,CLIC
1993-01-25,2.19,CLIC
1993-01-26,3.09,CLIC
1993-01-27,2.27,CLIC
1993-01-28,1.89,CLIC
1993-01-29,1.93,CLIC
1993-01-30,1.4,CLIC
1993-01-31,3.61,CLIC
1993-02-01,3.07,CLIC
1993-02-02,2.5,CLIC
1993-02-03,3.47,CLIC
1993-02-04,3.95,CLIC
1993-02-05,3.1,CLIC
1993-02-06,2.99,CLIC
1993-02-07,2.94,CLIC
1993-02-08,2.15,CLIC
1993-02-09,3.02,CLIC
1993-02-10,3.88,CLIC
1993-02-11,2.95,CLIC
1993-02-12,3.17,CLIC
1993-02-13,3.71,CLIC
1993-02-14,3.12,CLIC
1993-02-15,3.45,CLIC
1993-02-16,3.7,CLIC
1993-02-17,3.82,CLIC
1993-02-18,3.08,CLIC
1993-02-19,2.95,CLIC
1993-02-20,3.48,CLIC
1993-02-21,3.5,CLIC
1993-02-22,3.09,CLIC
1993-02-23,3.08,CLIC
1993-02-24,3.1,CLIC
1993-02-25,3.89,CLIC
1993-02-26,3.18,CLIC
1993-02-27,3.73,CLIC
1993-02-28,2.85,CLIC
1993-03-01,3.46,CLIC
1993-03-02,3.8,CLIC
1993-03-03,2.5,CLIC
1993-03-04,3.45,CLIC
1993-03-05,3.15,CLIC
1993-03-06,3.42,CLIC
1993-03-07,3.81,CLIC
1993-03-08,2.9,CLIC
1993-03-09,2.96,CLIC
1993-03-10,3.43,CLIC
1993-03-11,3.89,CLIC
1993-03-12,2.96,CLIC
1993-03-13,2.95,CLIC
1993-03-14,2.29,CLIC
1993-03-15,3.8,CLIC
1993-03-16,3.49,CLIC
1993-03-17,3.51,CLIC
1993-03-18,3.19,CLIC
1993-03-19,3.27,CLIC
1993-03-20,2.86,CLIC
1993-03-21,3.78,CLIC
1993-03-22,3.84,CLIC
1993-03-23,3.15,CLIC
1993-03-24,3.11,CLIC
1993-03-25,3.07,CLIC
1993-03-26,3.4,CLIC
1993-03-27,3.71,CLIC
1993-03-28,3.71,CLIC
1993-03-29,3.28,CLIC
1993-03-30,3.81,CLIC
1993-03-31,3.42,CLIC
1993-04-01,3.85,CLIC
1993-04-02,2.98,CLIC
1993-04-03,3.47,CLIC
1993-04-04,3.76,CLIC
1993-04-05,2.43,CLIC
1993-04-06,2.27,CLIC
1993-04-07,3.71,CLIC
1993-04-08,3.82,CLIC
1993-04-09,3.08,CLIC
1993-04-10,2.99,CLIC
1993-04-11,3.24,CLIC
1993-04-12,3.7,CLIC
1993-04-13,3.17,CLIC
1993-04-14,3.32,CLIC
1993-04-15,2.98,CLIC
1993-04-16,3.37,CLIC
1993-04-17,4.24,CLIC
1993-04-18,3.92,CLIC
1993-04-19,3.54,CLIC
1993-04-20,4.55,CLIC
1993-04-21,3.18,CLIC
1993-04-22,4.73,CLIC
1993-04-23,3.04,CLIC
1993-04-24,3.18,CLIC
1993-04-25,3.28,CLIC
1993-04-26,3.78,CLIC
1993-04-27,3.29,CLIC
1993-04-28,1.28,CLIC
1993-04-29,1.32,CLIC
1993-04-30,1.45,CLIC
1993-05-01,2.5,CLIC
1993-05-02,3.64,CLIC
1993-05-03,4.93,CLIC
1993-05-04,3.92,CLIC
1993-05-05,3.03,CLIC
1993-05-06,3.22,CLIC
1993-05-07,3.95,CLIC
1993-05-08,3.95,CLIC
1993-05-09,3.85,CLIC
1993-05-10,2.58,CLIC
1993-05-11,3.15,CLIC
1993-05-12,2.48,CLIC
1993-05-13,6.01,CLIC
1993-05-14,0.44,CLIC
1993-05-15,2.07,CLIC
1993-05-16,3.17,CLIC
1993-05-17,3.69,CLIC
1993-05-18,3.61,CLIC
1993-05-19,4.3,CLIC
1993-05-20,6.19,CLIC
1993-05-21,4.56,CLIC
1993-05-22,3.48,CLIC
1993-05-23,2.69,CLIC
1993-05-24,3.85,CLIC
1993-05-25,4.78,CLIC
1993-05-26,3.08,CLIC
1993-05-27,3.74,CLIC
1993-05-28,3.74,CLIC
1993-05-29,2.64,CLIC
1993-05-30,4.17,CLIC
1993-05-31,3.25,CLIC
1993-06-01,3.78,CLIC
1993-06-02,4.75,CLIC
1993-06-03,4.33,CLIC
1993-06-04,4.17,CLIC
1993-06-05,4.51,CLIC
1993-06-06,5.51,CLIC
1993-06-07,4.73,CLIC
1993-06-08,3.83,CLIC
1993-06-09,3.61,CLIC
1993-06-10,9.09,CLIC
1993-06-11,3,CLIC
1993-06-12,8.32,CLIC
1993-06-13,1.75,CLIC
1993-06-14,3.73,CLIC
1993-06-15,2.72,CLIC
1993-06-16,2.83,CLIC
1993-06-17,2.76,CLIC
1993-06-18,6.15,CLIC
1993-06-19,3.73,CLIC
1993-06-20,7.25,CLIC
1993-06-21,6.31,CLIC
1993-06-22,4.89,CLIC
1993-06-23,3.87,CLIC
1993-06-24,3.12,CLIC
1993-06-25,4.41,CLIC
1993-06-26,3.85,CLIC
1993-06-27,3.61,CLIC
1993-06-28,3.35,CLIC
1993-06-29,3.24,CLIC
1993-06-30,3.13,CLIC
1993-07-01,5.99,CLIC
1993-07-02,3.41,CLIC
1993-07-03,3.77,CLIC
1993-07-04,1.09,CLIC
1993-07-05,2.64,CLIC
1993-07-06,3.26,CLIC
1993-07-07,3.91,CLIC
1993-07-08,1.26,CLIC
1993-07-09,3.13,CLIC
1993-07-10,3.1,CLIC
1993-07-11,3.72,CLIC
1993-07-12,3.81,CLIC
1993-07-13,3.98,CLIC
1993-07-14,3.01,CLIC
1993-07-15,2.63,CLIC
1993-07-16,2.05,CLIC
1993-07-17,4.27,CLIC
1993-07-18,2.9,CLIC
1993-07-19,2.86,CLIC
1993-07-20,3.01,CLIC
1993-07-21,4.81,CLIC
1993-07-22,5.26,CLIC
1993-07-23,3.97,CLIC
1993-07-24,3.44,CLIC
1993-07-25,4.28,CLIC
1993-07-26,4.73,CLIC
1993-07-27,4.17,CLIC
1993-07-28,4.32,CLIC
1993-07-29,3.18,CLIC
1993-07-30,4.07,CLIC
1993-07-31,3.78,CLIC
1993-08-01,2.35,CLIC
1993-08-02,3.32,CLIC
1993-08-03,3.68,CLIC
1993-08-04,3.56,CLIC
1993-08-05,3.12,CLIC
1993-08-06,2.43,CLIC
1993-08-07,3.85,CLIC
1993-08-08,3.04,CLIC
1993-08-09,3.69,CLIC
1993-08-10,3.3,CLIC
1993-08-11,3.11,CLIC
1993-08-12,3.82,CLIC
1993-08-13,3.06,CLIC
1993-08-14,3.51,CLIC
1993-08-15,3.11,CLIC
1993-08-16,3.89,CLIC
1993-08-17,3.41,CLIC
1993-08-18,3.01,CLIC
1993-08-19,3.58,CLIC
1993-08-20,3.07,CLIC
1993-08-21,3.55,CLIC
1993-08-22,3.93,CLIC
1993-08-23,8.66,CLIC
1993-08-24,3.69,CLIC
1993-08-25,4.01,CLIC
1993-08-26,3.71,CLIC
1993-08-27,3.18,CLIC
1993-08-28,3.1,CLIC
1993-08-29,3.03,CLIC
1993-08-30,3.24,CLIC
1993-08-31,4.13,CLIC
1993-09-01,3.5,CLIC
1993-09-02,2.17,CLIC
1993-09-03,2.12,CLIC
1993-09-04,2.13,CLIC
1993-09-05,4.58,CLIC
1993-09-06,3.77,CLIC
1993-09-07,4.15,CLIC
1993-09-08,3.19,CLIC
1993-09-09,3.16,CLIC
1993-09-10,3.84,CLIC
1993-09-11,3.49,CLIC
1993-09-12,5,CLIC
1993-09-13,3,CLIC
1993-09-14,3.91,CLIC
1993-09-15,3.41,CLIC
1993-09-16,2.31,CLIC
1993-09-17,2.97,CLIC
1993-09-18,3.77,CLIC
1993-09-22,3.01,CLIC
1993-09-23,3.94,CLIC
1993-09-24,2.05,CLIC
1993-09-25,4.08,CLIC
1993-09-26,2.9,CLIC
1993-09-27,3.05,CLIC
1993-09-28,3.06,CLIC
1993-09-29,2.39,CLIC
1993-09-30,3.49,CLIC
1993-10-01,2.53,CLIC
1993-10-02,3.46,CLIC
1993-10-03,2.94,CLIC
1993-10-04,3.31,CLIC
1993-10-05,3.92,CLIC
1993-10-06,3.35,CLIC
1993-10-07,3.42,CLIC
1993-10-08,2.65,CLIC
1993-10-09,3.94,CLIC
1993-10-10,3.11,CLIC
1993-10-11,3.08,CLIC
1993-10-12,3.32,CLIC
1993-10-13,3.73,CLIC
1993-10-14,3.77,CLIC
1993-10-15,3.25,CLIC
1993-10-16,3.75,CLIC
1993-10-17,3.19,CLIC
1993-10-18,4.78,CLIC
1993-10-19,6.35,CLIC
1993-10-20,2.93,CLIC
1993-10-21,3.55,CLIC
1993-10-22,3.15,CLIC
1993-10-23,2.88,CLIC
1993-10-24,3.03,CLIC
1993-10-25,3.44,CLIC
1993-10-26,3.51,CLIC
1993-10-27,3.06,CLIC
1993-10-28,3.14,CLIC
1993-10-29,3.34,CLIC
1993-10-30,3.33,CLIC
1993-10-31,3.35,CLIC
1993-11-01,4.24,CLIC
1993-11-02,5.16,CLIC
1993-11-03,2.57,CLIC
1993-11-04,2.1,CLIC
1993-11-05,4.17,CLIC
1993-11-06,5.34,CLIC
1993-11-07,3.13,CLIC
1993-11-08,2.96,CLIC
1993-11-09,3.77,CLIC
1993-11-10,1.65,CLIC
1993-11-11,2.08,CLIC
1993-11-12,3.22,CLIC
1993-11-13,3.72,CLIC
1993-11-14,3.14,CLIC
1993-11-15,3.36,CLIC
1993-11-16,3.54,CLIC
1993-11-17,3.14,CLIC
1993-11-18,3.52,CLIC
1993-11-19,3.6,CLIC
1993-11-20,3.19,CLIC
1993-11-21,3.28,CLIC
1993-11-22,3.22,CLIC
