Estación: ,C19034,LINARES. LINARES (SMN)
1941-10-17,0.6,CLIC
1941-10-18,2,CLIC
1941-10-19,3,CLIC
1941-10-20,3.1,CLIC
1941-10-21,2.3,CLIC
1941-10-22,3.2,CLIC
1941-10-23,2.5,CLIC
1941-10-24,3,CLIC
1941-10-25,5.9,CLIC
1941-10-26,4.9,CLIC
1941-10-28,8,CLIC
1941-10-29,0.9,CLIC
1941-10-30,2.1,CLIC
1941-10-31,1.5,CLIC
1941-11-01,1.1,CLIC
1941-11-02,2.8,CLIC
1941-11-03,2.4,CLIC
1941-11-04,4.7,CLIC
1941-11-05,5.3,CLIC
1941-11-06,2.1,CLIC
1941-11-07,1.9,CLIC
1941-11-08,2,CLIC
1941-11-09,1.5,CLIC
1941-11-10,1.3,CLIC
1941-11-11,0.9,CLIC
1941-11-12,0.1,CLIC
1941-11-13,0.3,CLIC
1941-11-14,1,CLIC
1941-11-15,0.2,CLIC
1941-11-16,1.1,CLIC
1941-11-17,0.9,CLIC
1941-11-18,1.4,CLIC
1941-11-19,0.7,CLIC
1941-11-20,0.3,CLIC
1941-11-21,0.2,CLIC
1941-11-22,0.5,CLIC
1941-11-23,0.6,CLIC
1941-11-24,0.8,CLIC
1941-11-25,1,CLIC
1941-11-26,0.7,CLIC
1941-11-27,0.4,CLIC
1941-11-28,0.2,CLIC
1941-11-29,1.7,CLIC
1941-12-01,0.7,CLIC
1941-12-02,0.8,CLIC
1941-12-03,0.9,CLIC
1941-12-04,1.1,CLIC
1941-12-05,1.4,CLIC
1941-12-06,1.2,CLIC
1941-12-07,0.9,CLIC
1941-12-08,0.2,CLIC
1941-12-09,0.3,CLIC
1941-12-10,0.9,CLIC
1941-12-11,0.3,CLIC
1941-12-12,0.9,CLIC
1941-12-13,0.2,CLIC
1941-12-14,0.6,CLIC
1941-12-15,0.4,CLIC
1941-12-16,0.3,CLIC
1941-12-17,0.3,CLIC
1941-12-18,0.5,CLIC
1941-12-19,1,CLIC
1941-12-20,0.3,CLIC
1941-12-21,0.7,CLIC
1941-12-22,1.6,CLIC
1941-12-23,2,CLIC
1941-12-24,0.6,CLIC
1941-12-25,1.2,CLIC
1941-12-26,1,CLIC
1941-12-27,1.1,CLIC
1941-12-28,0.4,CLIC
1941-12-29,0.9,CLIC
1941-12-30,0.5,CLIC
1941-12-31,1.3,CLIC
1942-01-01,2.9,CLIC
1942-01-02,2.7,CLIC
1942-01-03,2.2,CLIC
1942-01-04,1.8,CLIC
1942-01-05,0.3,CLIC
1942-01-06,0.3,CLIC
1942-01-07,0.4,CLIC
1942-01-08,0.3,CLIC
1942-01-09,0.3,CLIC
1942-01-10,0.8,CLIC
1942-01-11,0.6,CLIC
1942-01-12,0.7,CLIC
1942-01-13,1,CLIC
1942-01-14,1.5,CLIC
1942-01-15,0.7,CLIC
1942-01-16,0.3,CLIC
1942-01-17,0.5,CLIC
1942-01-18,1,CLIC
1942-01-22,1.4,CLIC
1942-01-23,1.5,CLIC
1942-01-24,1.3,CLIC
1942-01-25,1.7,CLIC
1942-01-26,1.8,CLIC
1942-01-27,2.8,CLIC
1942-01-28,2,CLIC
1942-01-29,1.6,CLIC
1942-01-30,3.7,CLIC
1942-01-31,2.6,CLIC
1942-02-01,7.8,CLIC
1942-02-02,2.5,CLIC
1942-02-03,2.2,CLIC
1942-02-04,1.4,CLIC
1942-02-05,2.2,CLIC
1942-02-06,4.2,CLIC
1942-02-07,2,CLIC
1942-02-08,2.2,CLIC
1942-02-09,2.4,CLIC
1942-02-10,0.6,CLIC
1942-02-12,0.6,CLIC
1942-02-13,0.7,CLIC
1942-02-14,1.6,CLIC
1942-02-15,1.1,CLIC
1942-02-16,1.8,CLIC
1942-02-17,1.2,CLIC
1942-02-18,0.3,CLIC
1942-02-19,0.9,CLIC
1942-02-20,0.2,CLIC
1942-02-21,0.6,CLIC
1942-02-22,0.8,CLIC
1942-02-23,1,CLIC
1942-02-24,2,CLIC
1942-02-25,3.1,CLIC
1942-02-26,4.9,CLIC
1942-02-27,3.7,CLIC
1942-02-28,1.6,CLIC
1942-03-01,3.4,CLIC
1942-03-02,3.9,CLIC
1942-03-03,4,CLIC
1942-03-04,1.9,CLIC
1942-03-05,4.8,CLIC
1942-03-06,6,CLIC
1942-03-07,7.5,CLIC
1942-03-08,4.6,CLIC
1942-03-09,5.4,CLIC
1942-03-10,1.2,CLIC
1942-03-11,5.8,CLIC
1942-03-12,3.4,CLIC
1942-03-13,5.8,CLIC
1942-03-14,3.9,CLIC
1942-03-15,3.3,CLIC
1942-03-16,4.7,CLIC
1942-03-17,6.5,CLIC
1942-03-18,5.7,CLIC
1942-03-19,4.8,CLIC
1942-03-20,2.7,CLIC
1942-03-21,3.3,CLIC
1942-03-22,1.3,CLIC
1942-03-23,4.6,CLIC
1942-03-24,4.4,CLIC
1942-03-25,3.2,CLIC
1942-03-26,2.8,CLIC
1942-03-27,2,CLIC
1942-03-28,0.4,CLIC
1942-03-29,0.8,CLIC
1942-03-30,0.6,CLIC
1942-03-31,0.4,CLIC
1942-04-01,2.6,CLIC
1942-04-02,3.5,CLIC
1942-04-03,4.1,CLIC
1942-04-04,2.9,CLIC
1942-04-05,4.1,CLIC
1942-04-06,4,CLIC
1942-04-07,6.1,CLIC
1942-04-08,4.9,CLIC
1942-04-09,4.2,CLIC
1942-04-10,6.1,CLIC
1942-04-11,5.3,CLIC
1942-04-12,5.3,CLIC
1942-04-13,6.3,CLIC
1942-04-14,4.8,CLIC
1942-04-15,5.5,CLIC
1942-04-16,2.8,CLIC
1942-04-17,3.5,CLIC
1942-04-18,4.1,CLIC
1942-04-19,3.5,CLIC
1942-04-20,4.3,CLIC
1942-04-21,1.1,CLIC
1942-04-22,2,CLIC
1942-04-23,3.7,CLIC
1942-04-24,6,CLIC
1942-04-25,4.4,CLIC
1942-04-26,5.5,CLIC
1942-04-27,2.3,CLIC
1942-04-28,2.5,CLIC
1942-04-29,2.8,CLIC
1942-04-30,4,CLIC
1942-05-01,2.3,CLIC
1942-05-02,4,CLIC
1942-05-03,3.4,CLIC
1942-05-04,1.6,CLIC
1942-05-05,4.2,CLIC
1942-05-06,4.3,CLIC
1942-05-07,11.1,CLIC
1942-05-08,1.6,CLIC
1942-05-09,3.4,CLIC
1942-05-10,3.9,CLIC
1942-05-11,3,CLIC
1942-05-12,5.5,CLIC
1942-05-13,1.3,CLIC
1942-05-14,1.5,CLIC
1942-05-15,5.7,CLIC
1942-05-16,3.2,CLIC
1942-05-17,2.7,CLIC
1942-05-18,5.2,CLIC
1942-05-19,0.7,CLIC
1942-05-20,3.6,CLIC
1942-05-21,5.6,CLIC
1942-05-22,5.7,CLIC
1942-05-23,4.9,CLIC
1942-05-24,4.2,CLIC
1942-05-25,5.5,CLIC
1942-05-26,5.9,CLIC
1942-05-27,5.7,CLIC
1942-05-28,5.7,CLIC
1942-05-29,1,CLIC
1942-05-30,5.3,CLIC
1942-06-01,2.8,CLIC
1942-06-02,5.1,CLIC
1942-06-03,4.1,CLIC
1942-06-04,4.2,CLIC
1942-06-05,3.9,CLIC
1942-06-06,6.3,CLIC
1942-06-07,6.6,CLIC
1942-06-08,6.1,CLIC
1942-06-09,5.9,CLIC
1942-06-10,6.2,CLIC
1942-06-11,8.7,CLIC
1942-06-12,8.7,CLIC
1942-06-13,8,CLIC
1942-06-14,7.3,CLIC
1942-06-15,4.8,CLIC
1942-06-16,5.9,CLIC
1942-06-17,6.4,CLIC
1942-06-18,6.7,CLIC
1942-06-19,7.5,CLIC
1942-06-20,7,CLIC
1942-06-21,3.5,CLIC
1942-06-22,1.5,CLIC
1942-06-23,2.6,CLIC
1942-06-24,0.8,CLIC
1942-06-25,1.1,CLIC
1942-06-26,4.8,CLIC
1942-06-27,5.5,CLIC
1942-06-28,6.1,CLIC
1942-06-29,7.1,CLIC
1942-06-30,7.1,CLIC
1942-07-01,6.1,CLIC
1942-07-02,5.2,CLIC
1942-07-04,4.5,CLIC
1942-07-05,2.7,CLIC
1942-07-06,4,CLIC
1942-07-07,6.2,CLIC
1942-07-08,6.5,CLIC
1942-07-09,7,CLIC
1942-07-10,6.2,CLIC
1942-07-11,6.5,CLIC
1942-07-12,6.4,CLIC
1942-07-13,2.9,CLIC
1942-07-14,5.7,CLIC
1942-07-15,6.6,CLIC
1942-07-16,6.4,CLIC
1942-07-17,6.5,CLIC
1942-07-18,6.9,CLIC
1942-07-19,5.4,CLIC
1942-07-20,6,CLIC
1942-07-21,6.4,CLIC
1942-07-22,7.2,CLIC
1942-07-23,1.1,CLIC
1942-07-24,5.2,CLIC
1942-07-25,6,CLIC
1942-07-26,6.1,CLIC
1942-07-27,6,CLIC
1942-07-28,3.7,CLIC
1942-07-29,5.2,CLIC
1942-07-30,3.7,CLIC
1942-07-31,4.9,CLIC
1942-08-01,7,CLIC
1942-08-02,3.7,CLIC
1942-08-03,2,CLIC
1942-08-04,1.7,CLIC
1942-08-05,1.1,CLIC
1942-08-06,2.1,CLIC
1942-08-07,4.8,CLIC
1942-08-08,6,CLIC
1942-08-09,4.5,CLIC
1942-08-10,3.8,CLIC
1942-08-11,7.9,CLIC
1942-08-12,5.3,CLIC
1942-08-13,6.1,CLIC
1942-08-14,5.2,CLIC
1942-08-15,5.9,CLIC
1942-08-16,6.1,CLIC
1942-08-17,4,CLIC
1942-08-19,4.4,CLIC
1942-08-20,3.2,CLIC
1942-08-21,4.7,CLIC
1942-08-22,6.5,CLIC
1942-08-23,5.3,CLIC
1942-08-24,5.7,CLIC
1942-08-25,5.8,CLIC
1942-08-26,6.9,CLIC
1942-08-27,4.9,CLIC
1942-08-28,4.7,CLIC
1942-08-29,3.8,CLIC
1942-08-30,3.3,CLIC
1942-08-31,4.2,CLIC
1942-09-01,3.7,CLIC
1942-09-02,4,CLIC
1942-09-03,4.6,CLIC
1942-09-04,4.4,CLIC
1942-09-05,4.7,CLIC
1942-09-06,5.4,CLIC
1942-09-07,4,CLIC
1942-09-08,5,CLIC
1942-09-09,4.7,CLIC
1942-09-10,2.7,CLIC
1942-09-11,1.2,CLIC
1942-09-12,1.1,CLIC
1942-09-13,8.6,CLIC
1942-09-14,5,CLIC
1942-09-15,8.5,CLIC
1942-09-16,9.1,CLIC
1942-09-17,3.2,CLIC
1942-09-18,4,CLIC
1942-09-19,3.8,CLIC
1942-09-20,0.9,CLIC
1942-09-21,1.1,CLIC
1942-09-22,2.8,CLIC
1942-09-23,1.7,CLIC
1942-09-24,2.2,CLIC
1942-09-25,2.4,CLIC
1942-09-26,4.1,CLIC
1942-09-27,3.8,CLIC
1942-09-28,3.1,CLIC
1942-09-29,1.9,CLIC
1942-09-30,2.7,CLIC
1942-10-01,2.6,CLIC
1942-10-02,2.8,CLIC
1942-10-03,2.4,CLIC
1942-10-04,2.6,CLIC
1942-10-05,2.1,CLIC
1942-10-06,1.3,CLIC
1942-10-07,1.5,CLIC
1942-10-08,1.6,CLIC
1942-10-09,1.1,CLIC
1942-10-10,2.2,CLIC
1942-10-11,1.7,CLIC
1942-10-12,1.1,CLIC
1942-10-13,1,CLIC
1942-10-14,1.7,CLIC
1942-10-15,1.5,CLIC
1942-10-16,1.9,CLIC
1942-10-17,0.9,CLIC
1942-10-18,0.4,CLIC
1942-10-19,0.2,CLIC
1942-10-21,1.3,CLIC
1942-10-22,1.2,CLIC
1942-10-23,1.4,CLIC
1942-10-24,0.6,CLIC
1942-10-25,0.6,CLIC
1942-10-26,0.7,CLIC
1942-10-28,0.6,CLIC
1942-10-29,0.8,CLIC
1942-10-30,1.8,CLIC
1942-10-31,2.1,CLIC
1942-11-01,1.5,CLIC
1942-11-02,0.9,CLIC
1942-11-03,1.7,CLIC
1942-11-04,1.5,CLIC
1942-11-05,1.2,CLIC
1942-11-06,1.4,CLIC
1942-11-07,1.2,CLIC
1942-11-08,1.2,CLIC
1942-11-09,1,CLIC
1942-11-10,0.8,CLIC
1942-11-11,2.1,CLIC
1942-11-12,1.2,CLIC
1942-11-13,0.9,CLIC
1942-11-14,0.6,CLIC
1942-11-15,0.5,CLIC
1942-11-16,0.9,CLIC
1942-11-17,0.4,CLIC
1942-11-18,0.2,CLIC
1942-11-19,1,CLIC
1942-11-20,1.5,CLIC
1942-11-21,1.4,CLIC
1942-11-22,1.9,CLIC
1942-11-23,0.9,CLIC
1942-11-24,0.5,CLIC
1942-11-25,1.1,CLIC
1942-11-26,2,CLIC
1942-11-27,0.7,CLIC
1942-11-28,0.9,CLIC
1942-11-29,1.8,CLIC
1942-11-30,0.9,CLIC
1942-12-01,1.4,CLIC
1942-12-02,0.9,CLIC
1942-12-03,1.5,CLIC
1942-12-04,1.1,CLIC
1942-12-05,1.7,CLIC
1942-12-06,2.4,CLIC
1942-12-07,2.1,CLIC
1942-12-08,0.7,CLIC
1942-12-09,1,CLIC
1942-12-10,1,CLIC
1942-12-11,1.2,CLIC
1942-12-12,1,CLIC
1942-12-13,1.1,CLIC
1942-12-14,1,CLIC
1942-12-15,0.9,CLIC
1942-12-16,1.7,CLIC
1942-12-17,0.9,CLIC
1942-12-18,1.2,CLIC
1942-12-19,1.4,CLIC
1942-12-20,1.3,CLIC
1942-12-21,1.3,CLIC
1942-12-22,0.8,CLIC
1942-12-23,1,CLIC
1942-12-24,1.2,CLIC
1942-12-25,2.3,CLIC
1942-12-26,3.1,CLIC
1942-12-27,2.1,CLIC
1942-12-28,1,CLIC
1942-12-29,1.9,CLIC
1942-12-30,1.1,CLIC
1942-12-31,1,CLIC
1943-01-01,1.2,CLIC
1943-01-02,0.5,CLIC
1943-01-03,1,CLIC
1943-01-04,0.5,CLIC
1943-01-05,0.7,CLIC
1943-01-06,0.6,CLIC
1943-01-07,0.6,CLIC
1943-01-08,0.6,CLIC
1943-01-09,1.6,CLIC
1943-01-10,0.7,CLIC
1943-01-11,0.2,CLIC
1943-01-12,0.3,CLIC
1943-01-13,0.9,CLIC
1943-01-14,0.8,CLIC
1943-01-15,0.8,CLIC
1943-01-16,1.7,CLIC
1943-01-17,1.9,CLIC
1943-01-18,0.7,CLIC
1943-01-19,2.2,CLIC
1943-01-20,0.7,CLIC
1943-01-21,1,CLIC
1943-01-22,1.7,CLIC
1943-01-23,3.1,CLIC
1943-01-24,0.9,CLIC
1943-01-25,2.9,CLIC
1943-01-26,2.1,CLIC
1943-01-27,1.2,CLIC
1943-01-28,1.1,CLIC
1943-01-29,1.4,CLIC
1943-01-30,2.4,CLIC
1943-01-31,1.9,CLIC
1943-02-01,1.7,CLIC
1943-02-02,1.9,CLIC
1943-02-03,2,CLIC
1943-02-04,1.8,CLIC
1943-02-05,3.1,CLIC
1943-02-06,3.1,CLIC
1943-02-07,2.7,CLIC
1943-02-08,2.6,CLIC
1943-02-09,2.5,CLIC
1943-02-10,4.4,CLIC
1943-02-11,3,CLIC
1943-02-12,2.2,CLIC
1943-02-13,3.1,CLIC
1943-02-14,2,CLIC
1943-02-15,3,CLIC
1943-02-16,2.6,CLIC
1943-02-17,2.7,CLIC
1943-02-18,1.1,CLIC
1943-02-19,2.3,CLIC
1943-02-20,3.3,CLIC
1943-02-21,3.8,CLIC
1943-02-22,3,CLIC
1943-02-23,2.7,CLIC
1943-02-24,2.2,CLIC
1943-02-25,1.6,CLIC
1943-02-26,0.9,CLIC
1943-02-27,6.8,CLIC
1943-02-28,2.5,CLIC
1943-03-01,2.9,CLIC
1943-03-02,2.7,CLIC
1943-03-03,3,CLIC
1943-03-04,2.3,CLIC
1943-03-05,3.6,CLIC
1943-03-06,5.1,CLIC
1943-03-07,2.3,CLIC
1943-03-08,2,CLIC
1943-03-09,2.6,CLIC
1943-03-10,3.4,CLIC
1943-03-11,2.7,CLIC
1943-03-12,5.9,CLIC
1943-03-13,5.1,CLIC
1943-03-14,5.4,CLIC
1943-03-15,2.7,CLIC
1943-03-16,5.4,CLIC
1943-03-17,6,CLIC
1943-03-18,5.9,CLIC
1943-03-19,6.9,CLIC
1943-03-20,4.5,CLIC
1943-03-21,4.8,CLIC
1943-03-22,4.4,CLIC
1943-03-23,4.8,CLIC
1943-03-24,3.2,CLIC
1943-03-25,4.6,CLIC
1943-03-26,6.8,CLIC
1943-03-27,5.5,CLIC
1943-03-28,4.4,CLIC
1943-03-29,4,CLIC
1943-03-30,5.7,CLIC
1943-03-31,3.3,CLIC
1943-04-01,1.3,CLIC
1943-04-02,4,CLIC
1943-04-03,2.9,CLIC
1943-04-04,5.3,CLIC
1943-04-05,5.7,CLIC
1943-04-06,6,CLIC
1943-04-07,4.3,CLIC
1943-04-08,4.9,CLIC
1943-04-09,6.8,CLIC
1943-04-10,5.2,CLIC
1943-04-11,5.9,CLIC
1943-04-12,6.1,CLIC
1943-04-13,2.4,CLIC
1943-04-14,4.7,CLIC
1943-04-15,1.5,CLIC
1943-04-16,4.8,CLIC
1943-04-17,4.5,CLIC
1943-04-18,5.6,CLIC
1943-04-19,5.2,CLIC
1943-04-20,4.8,CLIC
1943-04-21,1.6,CLIC
1943-04-22,5.7,CLIC
1943-04-23,6.6,CLIC
1943-04-24,6.9,CLIC
1943-04-25,7.4,CLIC
1943-04-26,6.5,CLIC
1943-04-27,3.2,CLIC
1943-04-28,1,CLIC
1943-04-29,6.3,CLIC
1943-04-30,3.5,CLIC
1943-05-01,5.1,CLIC
1943-05-02,3.5,CLIC
1943-05-03,3.1,CLIC
1943-05-04,5.2,CLIC
1943-05-05,6.7,CLIC
1943-05-06,7.5,CLIC
1943-05-07,7,CLIC
1943-05-08,6.6,CLIC
1943-05-09,7.1,CLIC
1943-05-10,8.7,CLIC
1943-05-11,8.3,CLIC
1943-05-12,10.1,CLIC
1943-05-13,10,CLIC
1943-05-14,8,CLIC
1943-05-15,9.4,CLIC
1943-05-16,9.1,CLIC
1943-05-17,10,CLIC
1943-05-18,8.1,CLIC
1943-05-19,6.4,CLIC
1943-05-20,7,CLIC
1943-05-21,5.8,CLIC
1943-05-22,5.3,CLIC
1943-05-23,4.8,CLIC
1943-05-24,5.3,CLIC
1943-05-25,5.7,CLIC
1943-05-26,5.1,CLIC
1943-05-27,7.2,CLIC
1943-05-28,6.2,CLIC
1943-05-29,5.3,CLIC
1943-05-30,5.1,CLIC
1943-05-31,4.8,CLIC
1943-06-01,6.5,CLIC
1943-06-02,5.6,CLIC
1943-06-03,6.6,CLIC
1943-06-04,4.3,CLIC
1943-06-05,6.5,CLIC
1943-06-06,4.9,CLIC
1943-06-07,7.1,CLIC
1943-06-08,9.1,CLIC
1943-06-09,7.8,CLIC
1943-06-10,7,CLIC
1943-06-11,7.9,CLIC
1943-06-12,2.3,CLIC
1943-06-13,4.5,CLIC
1943-06-14,7.9,CLIC
1943-06-15,8.9,CLIC
1943-06-16,8.4,CLIC
1943-06-17,4.3,CLIC
1943-06-18,4.1,CLIC
1943-06-19,6.7,CLIC
1943-06-20,7,CLIC
1943-06-21,8,CLIC
1943-06-22,8.5,CLIC
1943-06-23,8.6,CLIC
1943-06-24,5.1,CLIC
1943-06-25,3.8,CLIC
1943-06-26,7.6,CLIC
1943-06-27,7.7,CLIC
1943-06-28,10.2,CLIC
1943-06-29,10.8,CLIC
1943-06-30,10.1,CLIC
1943-07-01,6.2,CLIC
1943-07-02,7.3,CLIC
1943-07-03,9.7,CLIC
1943-07-04,9.9,CLIC
1943-07-05,8.3,CLIC
1943-07-06,8.7,CLIC
1943-07-07,8.5,CLIC
1943-07-08,8.1,CLIC
1943-07-09,6.9,CLIC
1943-07-10,5.2,CLIC
1943-07-11,8.5,CLIC
1943-07-12,2.8,CLIC
1943-07-13,6.8,CLIC
1943-07-14,8.4,CLIC
1943-07-15,9,CLIC
1943-07-16,8.8,CLIC
1943-07-17,9.9,CLIC
1943-07-18,6.9,CLIC
1943-07-19,8.1,CLIC
1943-07-20,8.6,CLIC
1943-07-21,9.6,CLIC
1943-07-22,7.9,CLIC
1943-07-23,9.6,CLIC
1943-07-24,9.9,CLIC
1943-07-25,8,CLIC
1943-07-26,6.4,CLIC
1943-07-27,7.8,CLIC
1943-07-28,7.4,CLIC
1943-07-29,8.3,CLIC
1943-07-30,7,CLIC
1943-07-31,7.2,CLIC
1943-08-01,8.6,CLIC
1943-08-02,8.9,CLIC
1943-08-03,9.1,CLIC
1943-08-04,9.7,CLIC
1943-08-05,8.3,CLIC
1943-08-06,9,CLIC
1943-08-07,8.2,CLIC
1943-08-08,8.8,CLIC
1943-08-09,8.8,CLIC
1943-08-10,8.8,CLIC
1943-08-11,8.8,CLIC
1943-08-12,8,CLIC
1943-08-13,7.8,CLIC
1943-08-14,8.4,CLIC
1943-08-15,9.1,CLIC
1943-08-16,8.3,CLIC
1943-08-17,8.9,CLIC
1943-08-18,8.7,CLIC
1943-08-19,8.9,CLIC
1943-08-20,7.5,CLIC
1943-08-21,4.9,CLIC
1943-08-22,6.8,CLIC
1943-08-23,7.7,CLIC
1943-08-24,7.1,CLIC
1943-08-25,8.2,CLIC
1943-08-26,8.3,CLIC
1943-08-27,6.6,CLIC
1943-08-28,6.7,CLIC
1943-08-29,6.4,CLIC
1943-08-30,7.8,CLIC
1943-08-31,5.5,CLIC
1943-09-01,5.4,CLIC
1943-09-02,6.3,CLIC
1943-09-03,4.9,CLIC
1943-09-04,7.4,CLIC
1943-09-05,7.4,CLIC
1943-09-06,6.6,CLIC
1943-09-07,4.5,CLIC
1943-09-08,4.5,CLIC
1943-09-09,4,CLIC
1943-09-10,3.2,CLIC
1943-09-11,3.2,CLIC
1943-09-12,4.8,CLIC
1943-09-13,5,CLIC
1943-09-14,3.4,CLIC
1943-09-15,3.4,CLIC
1943-09-16,2.2,CLIC
1943-09-17,2.3,CLIC
1943-09-18,3,CLIC
1943-09-19,4.3,CLIC
1943-09-20,3.9,CLIC
1943-09-21,4.4,CLIC
1943-09-22,3.1,CLIC
1943-09-23,1.1,CLIC
1943-09-24,2,CLIC
1943-09-25,3.3,CLIC
1943-09-26,0.8,CLIC
1943-09-27,0.5,CLIC
1943-09-28,0.2,CLIC
1943-09-29,0.3,CLIC
1943-09-30,1.6,CLIC
1943-10-01,1.6,CLIC
1943-10-02,1.5,CLIC
1943-10-03,2.9,CLIC
1943-10-04,1.5,CLIC
1943-10-05,1.3,CLIC
1943-10-06,1.4,CLIC
1943-10-07,2.4,CLIC
1943-10-08,1.8,CLIC
1943-10-09,1.4,CLIC
1943-10-10,0.8,CLIC
1943-10-11,0.4,CLIC
1943-10-12,1.9,CLIC
1943-10-13,2,CLIC
1943-10-14,2.5,CLIC
1943-10-15,2,CLIC
1943-10-16,1.9,CLIC
1943-10-17,1.3,CLIC
1943-10-18,2,CLIC
1943-10-19,2.1,CLIC
1943-10-20,0.4,CLIC
1943-10-21,1.7,CLIC
1943-10-22,2.9,CLIC
1943-10-23,1,CLIC
1943-10-24,3.2,CLIC
1943-10-25,2.3,CLIC
1943-10-26,0.5,CLIC
1943-10-27,2.3,CLIC
1943-10-28,2.4,CLIC
1943-10-29,1.1,CLIC
1943-10-30,1.5,CLIC
1943-10-31,1.7,CLIC
1943-11-01,1.7,CLIC
1943-11-02,7.1,CLIC
1943-11-03,0.5,CLIC
1943-11-04,0.8,CLIC
1943-11-05,1,CLIC
1943-11-06,1.3,CLIC
1943-11-07,1.8,CLIC
1943-11-08,2.3,CLIC
1943-11-09,1.2,CLIC
1943-11-10,1,CLIC
1943-11-11,1,CLIC
1943-11-12,1.1,CLIC
1943-11-13,1.6,CLIC
1943-11-14,0.3,CLIC
1943-11-15,0.3,CLIC
1943-11-16,0.4,CLIC
1943-11-17,0.8,CLIC
1943-11-18,0.6,CLIC
1943-11-19,0.6,CLIC
1943-11-20,0.7,CLIC
1943-11-21,0.6,CLIC
1943-11-22,0.6,CLIC
1943-11-23,0.6,CLIC
1943-11-24,0.7,CLIC
1943-11-25,0.3,CLIC
1943-11-26,1.4,CLIC
1943-11-27,1.4,CLIC
1943-11-28,0.7,CLIC
1943-11-29,1,CLIC
1943-11-30,0.7,CLIC
1943-12-01,0.5,CLIC
1943-12-02,0.1,CLIC
1943-12-03,0.2,CLIC
1943-12-04,0.5,CLIC
1943-12-05,0.2,CLIC
1943-12-06,0.5,CLIC
1943-12-07,1.4,CLIC
1943-12-08,1.1,CLIC
1943-12-09,0.8,CLIC
1943-12-10,0.6,CLIC
1943-12-11,0.7,CLIC
1943-12-12,0.7,CLIC
1943-12-13,0.2,CLIC
1943-12-14,1.4,CLIC
1943-12-15,2,CLIC
1943-12-16,0.4,CLIC
1943-12-17,0.7,CLIC
1943-12-18,0.6,CLIC
1943-12-19,0.5,CLIC
1943-12-20,0.4,CLIC
1943-12-21,0.3,CLIC
1943-12-22,0.5,CLIC
1943-12-23,0.9,CLIC
1943-12-24,0.3,CLIC
1943-12-25,0.2,CLIC
1943-12-26,0.2,CLIC
1943-12-27,1.4,CLIC
1943-12-28,1.6,CLIC
1943-12-29,0.5,CLIC
1943-12-30,0.5,CLIC
1943-12-31,0.5,CLIC
1944-01-01,0.9,CLIC
1944-01-02,0.7,CLIC
1944-01-03,0.5,CLIC
1944-01-04,0.6,CLIC
1944-01-05,1.3,CLIC
1944-01-06,1.7,CLIC
1944-01-07,1.2,CLIC
1944-01-08,0.7,CLIC
1944-01-09,1.1,CLIC
1944-01-10,0.8,CLIC
1944-01-11,0.3,CLIC
1944-01-12,1.9,CLIC
1944-01-13,1.7,CLIC
1944-01-14,0.4,CLIC
1944-01-15,1,CLIC
1944-01-16,1.1,CLIC
1944-01-17,1.6,CLIC
1944-01-18,1.2,CLIC
1944-01-19,1.7,CLIC
1944-01-20,1.4,CLIC
1944-01-21,1.3,CLIC
1944-01-22,2.8,CLIC
1944-01-23,1.5,CLIC
1944-01-24,1.8,CLIC
1944-01-25,3.4,CLIC
1944-01-26,3.1,CLIC
1944-01-27,1.9,CLIC
1944-01-28,0.8,CLIC
1944-01-29,0.6,CLIC
1944-01-30,1.8,CLIC
1944-01-31,2.3,CLIC
1944-02-01,1.3,CLIC
1944-02-02,1.1,CLIC
1944-02-03,0.7,CLIC
1944-02-04,2.5,CLIC
1944-02-05,1,CLIC
1944-02-06,2,CLIC
1944-02-07,2,CLIC
1944-02-08,2.4,CLIC
1944-02-09,3,CLIC
1944-02-10,3.1,CLIC
1944-02-11,2.5,CLIC
1944-02-12,2,CLIC
1944-02-13,3,CLIC
1944-02-14,3,CLIC
1944-02-15,1.1,CLIC
1944-02-16,3.2,CLIC
1944-02-17,3.3,CLIC
1944-02-18,3,CLIC
1944-02-19,1.3,CLIC
1944-02-20,0.1,CLIC
1944-02-21,0.1,CLIC
1944-02-22,1.5,CLIC
1944-02-23,0.9,CLIC
1944-02-24,1.9,CLIC
1944-02-25,2.4,CLIC
1944-02-26,3.8,CLIC
1944-02-27,1.9,CLIC
1944-02-28,2.2,CLIC
1944-02-29,2.6,CLIC
1944-03-01,0.6,CLIC
1944-03-02,1.5,CLIC
1944-03-03,2.1,CLIC
1944-03-04,2.4,CLIC
1944-03-05,2.7,CLIC
1944-03-06,4.9,CLIC
1944-03-07,3.6,CLIC
1944-03-08,0.9,CLIC
1944-03-09,1.2,CLIC
1944-03-10,1.6,CLIC
1944-03-11,3.3,CLIC
1944-03-12,3.5,CLIC
1944-03-13,3.2,CLIC
1944-03-14,3.6,CLIC
1944-03-15,2.4,CLIC
1944-03-16,1.9,CLIC
1944-03-17,1.3,CLIC
1944-03-18,1.4,CLIC
1944-03-19,3.8,CLIC
1944-03-20,2.1,CLIC
1944-03-21,2.7,CLIC
1944-03-22,5.5,CLIC
1944-03-23,3,CLIC
1944-03-24,4.6,CLIC
1944-03-25,4.3,CLIC
1944-03-26,4.4,CLIC
1944-03-27,6.4,CLIC
1944-03-28,6.4,CLIC
1944-03-29,6.4,CLIC
1944-03-30,4.2,CLIC
1944-03-31,4.8,CLIC
