Estación: ,C19039,LAS ENRAMADAS.
1975-05-14,3,CLIC
1975-05-15,5.5,CLIC
1975-05-16,5.2,CLIC
1975-05-17,6.4,CLIC
1975-05-18,4,CLIC
1975-05-19,5.9,CLIC
1975-05-20,8.1,CLIC
1975-05-21,10.1,CLIC
1975-05-22,7.1,CLIC
1975-05-23,6,CLIC
1975-05-24,4,CLIC
1975-05-25,6.5,CLIC
1975-05-26,7.1,CLIC
1975-05-27,5.8,CLIC
1975-05-28,5.1,CLIC
1975-05-29,7.9,CLIC
1975-05-30,7.1,CLIC
1975-05-31,6.1,CLIC
1975-06-01,8.8,CLIC
1975-06-02,9.1,CLIC
1975-06-03,7.2,CLIC
1975-06-04,5,CLIC
1975-06-05,5.2,CLIC
1975-06-06,5.4,CLIC
1975-06-07,5.4,CLIC
1975-06-08,6,CLIC
1975-06-09,9.9,CLIC
1975-06-10,4.9,CLIC
1975-06-11,5.1,CLIC
1975-06-12,1.1,CLIC
1975-06-13,9,CLIC
1975-06-14,9.1,CLIC
1975-06-15,7.9,CLIC
1975-06-16,11.9,CLIC
1975-06-17,8.2,CLIC
1975-06-18,8.3,CLIC
1975-06-19,3,CLIC
1975-06-20,5.9,CLIC
1975-06-21,8,CLIC
1975-06-22,9,CLIC
1975-06-23,9.1,CLIC
1975-06-24,9,CLIC
1975-06-25,8.9,CLIC
1975-06-26,8.6,CLIC
1975-06-27,7,CLIC
1975-06-28,6.9,CLIC
1975-06-29,10.8,CLIC
1975-06-30,8.1,CLIC
1975-07-01,8.7,CLIC
1975-07-02,8.1,CLIC
1975-07-03,8.7,CLIC
1975-07-04,8.9,CLIC
1975-07-05,9.3,CLIC
1975-07-06,12.3,CLIC
1975-07-07,10.3,CLIC
1975-07-08,9.9,CLIC
1975-07-09,6.9,CLIC
1975-07-10,13.2,CLIC
1975-07-11,11.1,CLIC
1975-07-12,4.3,CLIC
1975-07-13,1.6,CLIC
1975-07-14,1.3,CLIC
1975-07-15,2.7,CLIC
1975-07-16,4.2,CLIC
1975-07-17,5.3,CLIC
1975-07-18,6.3,CLIC
1975-07-19,8.8,CLIC
1975-07-20,8.8,CLIC
1975-07-21,8.1,CLIC
1975-07-22,7.8,CLIC
1975-07-23,8.8,CLIC
1975-07-24,8.7,CLIC
1975-07-25,8.6,CLIC
1975-07-26,2.4,CLIC
1975-07-27,6.7,CLIC
1975-07-28,7.2,CLIC
1975-07-29,8.3,CLIC
1975-07-30,8.6,CLIC
1975-07-31,9.1,CLIC
1975-08-01,5.4,CLIC
1975-08-02,6,CLIC
1975-08-03,11.9,CLIC
1975-08-04,3,CLIC
1975-08-05,1.2,CLIC
1975-08-06,5.4,CLIC
1975-08-07,2.3,CLIC
1975-08-08,2,CLIC
1975-08-09,1.9,CLIC
1975-08-10,2.4,CLIC
1975-08-11,3.1,CLIC
1975-08-12,4,CLIC
1975-08-13,3.9,CLIC
1975-08-14,2.6,CLIC
1975-08-15,5.3,CLIC
1975-08-16,7,CLIC
1975-08-17,6.2,CLIC
1975-08-18,8,CLIC
1975-08-19,6.9,CLIC
1975-08-20,6.6,CLIC
1975-08-21,7,CLIC
1975-08-22,6.4,CLIC
1975-08-23,6.7,CLIC
1975-08-24,7.2,CLIC
1975-08-25,4.7,CLIC
1975-08-26,7.1,CLIC
1975-08-27,6.8,CLIC
1975-08-28,5.9,CLIC
1975-08-29,6,CLIC
1975-08-30,4.3,CLIC
1975-08-31,6.7,CLIC
1975-09-01,1.9,CLIC
1975-09-02,3.5,CLIC
1975-09-03,4.3,CLIC
1975-09-04,5.9,CLIC
1975-09-05,6.8,CLIC
1975-09-06,6.9,CLIC
1975-09-07,5.3,CLIC
1975-09-08,2.5,CLIC
1975-09-09,1.2,CLIC
1975-09-10,0.2,CLIC
1975-09-11,1.1,CLIC
1975-09-12,3.5,CLIC
1975-09-13,2.2,CLIC
1975-09-14,1.8,CLIC
1975-09-15,3.3,CLIC
1975-09-16,6.5,CLIC
1975-09-17,7.2,CLIC
1975-09-18,8,CLIC
1975-09-19,6.9,CLIC
1975-09-20,6.8,CLIC
1975-09-21,2.3,CLIC
1975-09-22,4.4,CLIC
1975-09-23,4.6,CLIC
1975-09-24,5.8,CLIC
1975-09-25,5.3,CLIC
1975-09-26,4.7,CLIC
1975-09-27,5.3,CLIC
1975-09-28,5.9,CLIC
1975-09-29,5.9,CLIC
1975-09-30,5.4,CLIC
1975-11-01,2.6,CLIC
1975-11-02,4.2,CLIC
1975-11-03,4.2,CLIC
1975-11-04,3.8,CLIC
1975-11-05,4.3,CLIC
1975-11-06,2.9,CLIC
1975-11-07,2.5,CLIC
1975-11-08,4.4,CLIC
1975-11-09,5.9,CLIC
1975-11-10,2,CLIC
1975-11-11,2.2,CLIC
1975-11-12,5.1,CLIC
1975-11-13,2.8,CLIC
1975-11-14,2.2,CLIC
1975-11-15,2.4,CLIC
1975-11-16,4,CLIC
1975-11-17,3.7,CLIC
1975-11-18,2,CLIC
1975-11-19,3.2,CLIC
1975-11-20,1.9,CLIC
1975-11-21,0.4,CLIC
1975-11-22,0.4,CLIC
1975-11-23,2.3,CLIC
1975-11-24,3.1,CLIC
1975-11-25,3.1,CLIC
1975-11-26,3.9,CLIC
1975-11-27,1.8,CLIC
1975-11-28,2.1,CLIC
1975-11-29,2.1,CLIC
1975-11-30,8.2,CLIC
1975-12-01,3,CLIC
1975-12-02,3.5,CLIC
1975-12-03,3.2,CLIC
1975-12-04,2.1,CLIC
1975-12-05,3.1,CLIC
1975-12-06,3.7,CLIC
1975-12-07,3.6,CLIC
1975-12-08,3.3,CLIC
1975-12-09,2.8,CLIC
1975-12-10,3.8,CLIC
1975-12-11,3.4,CLIC
1975-12-12,2.5,CLIC
1975-12-13,2.4,CLIC
1975-12-14,2,CLIC
1975-12-15,3.2,CLIC
1975-12-16,2.9,CLIC
1975-12-17,1.1,CLIC
1975-12-18,1.6,CLIC
1975-12-19,2.4,CLIC
1975-12-20,2.9,CLIC
1975-12-21,2.9,CLIC
1975-12-22,3.3,CLIC
1975-12-23,2.7,CLIC
1975-12-24,1.8,CLIC
1975-12-25,1.7,CLIC
1975-12-26,1.8,CLIC
1975-12-27,3.4,CLIC
1975-12-28,2.3,CLIC
1975-12-29,2.6,CLIC
1975-12-30,4.2,CLIC
1975-12-31,3.1,CLIC
1976-01-01,2,CLIC
1976-01-02,1.9,CLIC
1976-01-03,5.2,CLIC
1976-01-04,3.9,CLIC
1976-01-05,1.9,CLIC
1976-01-06,1.9,CLIC
1976-01-07,2,CLIC
1976-01-08,5.2,CLIC
1976-01-09,3,CLIC
1976-01-10,1.8,CLIC
1976-01-11,2.3,CLIC
1976-01-12,4.1,CLIC
1976-01-13,7.6,CLIC
1976-01-14,2.8,CLIC
1976-01-15,3,CLIC
1976-01-16,2.2,CLIC
1976-01-17,2.8,CLIC
1976-01-18,4.2,CLIC
1976-01-19,2.6,CLIC
1976-01-20,5,CLIC
1976-01-21,2,CLIC
1976-01-22,2.2,CLIC
1976-01-23,1.3,CLIC
1976-01-24,2.5,CLIC
1976-01-25,4.1,CLIC
1976-01-26,5.1,CLIC
1976-01-27,5.1,CLIC
1976-01-28,2.3,CLIC
1976-01-29,2.2,CLIC
1976-01-30,2,CLIC
1976-01-31,1.9,CLIC
1976-02-01,6.2,CLIC
1976-02-02,4.2,CLIC
1976-02-03,3.4,CLIC
1976-02-04,2.2,CLIC
1976-02-05,3.2,CLIC
1976-02-06,2.9,CLIC
1976-02-07,2.7,CLIC
1976-02-08,2.3,CLIC
1976-02-09,3.5,CLIC
1976-02-10,2.8,CLIC
1976-02-11,6,CLIC
1976-02-12,3.9,CLIC
1976-02-13,4.3,CLIC
1976-02-14,5.2,CLIC
1976-02-15,6.1,CLIC
1976-02-16,4.7,CLIC
1976-02-17,4.7,CLIC
1976-02-18,5,CLIC
1976-02-19,8.2,CLIC
1976-02-20,6.7,CLIC
1976-02-21,2.7,CLIC
1976-02-22,13,CLIC
1976-02-23,5.2,CLIC
1976-02-24,5.1,CLIC
1976-02-25,5.2,CLIC
1976-02-26,5.3,CLIC
1976-02-27,5.3,CLIC
1976-02-28,5.3,CLIC
1976-02-29,4.2,CLIC
1976-03-01,6.8,CLIC
1976-03-02,5.1,CLIC
1976-03-03,5,CLIC
1976-03-04,7.4,CLIC
1976-03-05,5.1,CLIC
1976-03-06,2.2,CLIC
1976-03-07,2.2,CLIC
1976-03-08,2.3,CLIC
1976-03-09,5.4,CLIC
1976-03-10,3.7,CLIC
1976-03-11,2.8,CLIC
1976-03-12,4.9,CLIC
1976-03-13,3.2,CLIC
1976-03-14,2.2,CLIC
1976-03-15,3.3,CLIC
1976-03-16,3.5,CLIC
1976-03-17,6.7,CLIC
1976-03-18,5.5,CLIC
1976-03-19,4.7,CLIC
1976-03-20,3.4,CLIC
1976-03-21,2.2,CLIC
1976-03-22,2.2,CLIC
1976-03-23,4.8,CLIC
1976-03-24,4.2,CLIC
1976-03-25,3.7,CLIC
1976-03-26,3.1,CLIC
1976-03-27,2.8,CLIC
1976-03-28,4,CLIC
1976-03-29,5.2,CLIC
1976-03-30,9.3,CLIC
1976-03-31,9.1,CLIC
1976-04-01,5.2,CLIC
1976-04-02,6.3,CLIC
1976-04-03,3.2,CLIC
1976-04-04,4.7,CLIC
1976-04-05,12.5,CLIC
1976-04-06,7.9,CLIC
1976-04-07,14.3,CLIC
1976-04-08,3.7,CLIC
1976-04-09,2.8,CLIC
1976-04-10,2.4,CLIC
1976-04-11,4.4,CLIC
1976-04-12,2.7,CLIC
1976-04-13,2.8,CLIC
1976-04-14,3.8,CLIC
1976-04-15,3.5,CLIC
1976-04-16,4.2,CLIC
1976-04-17,7.7,CLIC
1976-04-18,9.1,CLIC
1976-04-19,8,CLIC
1976-04-20,6.1,CLIC
1976-04-21,7.3,CLIC
1976-04-22,4.7,CLIC
1976-04-23,3.9,CLIC
1976-04-24,3,CLIC
1976-04-25,7.2,CLIC
1976-04-26,7.4,CLIC
1976-04-27,7.3,CLIC
1976-04-28,5.6,CLIC
1976-04-29,4.8,CLIC
1976-04-30,13.1,CLIC
1976-05-01,6.4,CLIC
1976-05-02,7.7,CLIC
1976-05-03,6.5,CLIC
1976-05-04,5.8,CLIC
1976-05-05,5.5,CLIC
1976-05-06,7.5,CLIC
1976-05-07,5.9,CLIC
1976-05-08,8.1,CLIC
1976-05-09,7.2,CLIC
1976-05-10,5.1,CLIC
1976-05-11,3.4,CLIC
1976-05-12,3.7,CLIC
1976-05-13,6.5,CLIC
1976-05-14,5.4,CLIC
1976-05-15,6.8,CLIC
1976-05-16,3.2,CLIC
1976-05-17,0.3,CLIC
1976-05-18,2.2,CLIC
1976-05-19,2.3,CLIC
1976-05-20,5.8,CLIC
1976-05-21,2.2,CLIC
1976-05-22,4,CLIC
1976-05-23,2.7,CLIC
1976-05-24,3.9,CLIC
1976-05-25,5.6,CLIC
1976-05-26,4.8,CLIC
1976-05-27,8.2,CLIC
1976-05-28,8.3,CLIC
1976-05-29,5.5,CLIC
1976-05-30,4.3,CLIC
1976-05-31,6.3,CLIC
1976-06-01,11,CLIC
1976-06-02,12.8,CLIC
1976-06-03,7.3,CLIC
1976-06-04,6.2,CLIC
1976-06-05,5.1,CLIC
1976-06-06,5.2,CLIC
1976-06-07,7.4,CLIC
1976-06-08,7.2,CLIC
1976-06-09,6.5,CLIC
1976-06-10,6.4,CLIC
1976-06-11,6.7,CLIC
1976-06-12,4.8,CLIC
1976-06-13,5.2,CLIC
1976-06-14,8.4,CLIC
1976-06-15,8.5,CLIC
1976-06-16,8.1,CLIC
1976-06-17,6.3,CLIC
1976-06-18,5.3,CLIC
1976-06-19,5.4,CLIC
1976-06-20,6.7,CLIC
1976-06-21,9.9,CLIC
1976-06-22,8.8,CLIC
1976-06-23,8.6,CLIC
1976-06-24,7.5,CLIC
1976-06-25,5.6,CLIC
1976-06-26,6.9,CLIC
1976-06-27,4.5,CLIC
1976-06-28,4.7,CLIC
1976-06-29,6.2,CLIC
1976-06-30,6.9,CLIC
1976-07-01,7.6,CLIC
1976-07-02,5.4,CLIC
1976-07-04,2.2,CLIC
1976-07-05,1.4,CLIC
1976-07-08,1.9,CLIC
1976-07-09,3.9,CLIC
1976-07-10,1.2,CLIC
1976-07-11,2.3,CLIC
1976-07-12,2.5,CLIC
1976-07-13,2.3,CLIC
1976-07-14,2.9,CLIC
1976-07-15,3.4,CLIC
1976-07-16,4.7,CLIC
1976-07-17,4.4,CLIC
1976-07-18,5.4,CLIC
1976-07-19,4.1,CLIC
1976-07-20,3.4,CLIC
1976-07-21,3.9,CLIC
1976-07-22,2.6,CLIC
1976-07-23,5.8,CLIC
1976-07-24,6,CLIC
1976-07-25,2.3,CLIC
1976-07-26,3.4,CLIC
1976-07-27,5.6,CLIC
1976-07-28,9.9,CLIC
1976-07-29,6.7,CLIC
1976-07-30,8.1,CLIC
1976-07-31,8.3,CLIC
1976-08-01,10.4,CLIC
1976-08-02,10.8,CLIC
1976-08-03,5.5,CLIC
1976-08-04,4.6,CLIC
1976-08-05,5.3,CLIC
1976-08-06,5.9,CLIC
1976-08-07,5.9,CLIC
1976-08-08,8.8,CLIC
1976-08-09,9.3,CLIC
1976-08-10,8.3,CLIC
1976-08-11,5.4,CLIC
1976-08-12,5.9,CLIC
1976-08-13,5.4,CLIC
1976-08-14,6.9,CLIC
1976-08-15,3.9,CLIC
1976-08-16,2.3,CLIC
1976-08-17,5.2,CLIC
1976-08-18,3.4,CLIC
1976-08-19,2.2,CLIC
1976-08-20,3.5,CLIC
1976-08-21,4.9,CLIC
1976-08-22,1.2,CLIC
1976-08-23,3.7,CLIC
1976-08-24,2.6,CLIC
1976-08-25,3.4,CLIC
1976-08-26,2.3,CLIC
1976-08-27,3,CLIC
1976-08-28,3.8,CLIC
1976-08-29,2.8,CLIC
1976-08-30,5.4,CLIC
1976-08-31,6.7,CLIC
1976-09-01,6.6,CLIC
1976-09-02,6.5,CLIC
1976-09-03,5.9,CLIC
1976-09-04,9.1,CLIC
1976-09-05,5.8,CLIC
1976-09-06,5.7,CLIC
1976-09-07,5.4,CLIC
1976-09-08,5.9,CLIC
1976-09-09,3.3,CLIC
1976-09-10,0.7,CLIC
1976-09-11,3.6,CLIC
1976-09-12,1.9,CLIC
1976-09-13,5.4,CLIC
1976-09-14,7.7,CLIC
1976-09-15,4.8,CLIC
1976-09-16,5.3,CLIC
1976-09-17,3.4,CLIC
1976-09-18,2.3,CLIC
1976-09-19,2,CLIC
1976-09-20,2.3,CLIC
1976-09-21,1.2,CLIC
1976-09-22,2.4,CLIC
1976-09-23,3.6,CLIC
1976-09-24,6.1,CLIC
1976-09-25,5.1,CLIC
1976-09-26,4.7,CLIC
1976-09-27,3.4,CLIC
1976-09-28,0.9,CLIC
1976-09-29,2.1,CLIC
1976-09-30,1.1,CLIC
1976-10-01,4.7,CLIC
1976-10-02,3.5,CLIC
1976-10-03,3.2,CLIC
1976-10-04,2.4,CLIC
1976-10-05,3.8,CLIC
1976-10-06,4.8,CLIC
1976-10-07,2.3,CLIC
1976-10-08,3,CLIC
1976-10-09,4.7,CLIC
1976-10-10,6.4,CLIC
1976-10-11,4.9,CLIC
1976-10-12,3.1,CLIC
1976-10-13,2.2,CLIC
1976-10-14,2.3,CLIC
1976-10-15,1.2,CLIC
1976-10-16,2.5,CLIC
1976-10-17,2.4,CLIC
1976-10-18,3.5,CLIC
1976-10-19,2.2,CLIC
1976-10-20,3.7,CLIC
1976-10-21,2.2,CLIC
1976-10-22,2.8,CLIC
1976-10-23,2.9,CLIC
1976-10-24,3.1,CLIC
1976-10-25,2.9,CLIC
1976-10-27,1.8,CLIC
1976-10-28,1.2,CLIC
1976-10-29,2,CLIC
1976-10-30,3.6,CLIC
1976-10-31,2.8,CLIC
1976-11-01,2.1,CLIC
1976-11-02,2.9,CLIC
1976-11-03,2.1,CLIC
1976-11-04,3.7,CLIC
1976-11-05,3.3,CLIC
1976-11-06,3.1,CLIC
1976-11-07,1.9,CLIC
1976-11-08,1.9,CLIC
1976-11-09,2,CLIC
1976-11-10,1,CLIC
1976-11-11,2.8,CLIC
1976-11-13,0.6,CLIC
1976-11-14,0.1,CLIC
1976-11-15,1.2,CLIC
1976-11-16,1.9,CLIC
1976-11-17,3.7,CLIC
1976-11-18,3.3,CLIC
1976-11-19,4.7,CLIC
1976-11-20,4.2,CLIC
1976-11-21,4.4,CLIC
1976-11-22,2.9,CLIC
1976-11-23,2.2,CLIC
1976-11-24,1,CLIC
1976-11-25,2.1,CLIC
1976-11-26,3.7,CLIC
1976-11-27,3.7,CLIC
1976-11-28,0.6,CLIC
1976-11-29,0.4,CLIC
1976-11-30,0.3,CLIC
1976-12-01,5,CLIC
1976-12-02,4.1,CLIC
1976-12-03,1.3,CLIC
1976-12-04,1,CLIC
1976-12-05,4.6,CLIC
1976-12-06,1.4,CLIC
1976-12-07,3.6,CLIC
1976-12-08,4.6,CLIC
1976-12-09,3.5,CLIC
1976-12-10,0.4,CLIC
1976-12-11,2.9,CLIC
1976-12-12,1.8,CLIC
1976-12-13,1.2,CLIC
1976-12-14,3.4,CLIC
1976-12-15,3.1,CLIC
1976-12-16,0.5,CLIC
1976-12-17,4.7,CLIC
1976-12-18,5.9,CLIC
1976-12-19,3.4,CLIC
1976-12-20,4,CLIC
1976-12-21,0.6,CLIC
1976-12-22,1.2,CLIC
1976-12-23,2.6,CLIC
1976-12-24,3.3,CLIC
1976-12-25,4.7,CLIC
1976-12-26,3.4,CLIC
1976-12-27,1.6,CLIC
1976-12-28,1.3,CLIC
1976-12-29,1.4,CLIC
1976-12-30,1.4,CLIC
1976-12-31,1.9,CLIC
1977-01-01,0.9,CLIC
1977-01-02,1,CLIC
1977-01-03,0.4,CLIC
1977-01-04,0.8,CLIC
1977-01-05,0.6,CLIC
1977-01-06,0.5,CLIC
1977-01-07,2.2,CLIC
1977-01-08,1.6,CLIC
1977-01-09,2.5,CLIC
1977-01-10,2.1,CLIC
1977-01-11,0.7,CLIC
1977-01-12,0.2,CLIC
1977-01-13,0.7,CLIC
1977-01-14,1.5,CLIC
1977-01-15,0.8,CLIC
1977-01-16,0.2,CLIC
1977-01-17,0.4,CLIC
1977-01-18,2.9,CLIC
1977-01-19,2.6,CLIC
1977-01-20,2.3,CLIC
1977-01-21,0.9,CLIC
1977-01-22,1.1,CLIC
1977-01-23,2.7,CLIC
1977-01-24,0.8,CLIC
1977-01-25,3,CLIC
1977-01-26,4.2,CLIC
1977-01-27,5.2,CLIC
1977-01-28,8.4,CLIC
1977-01-29,4.8,CLIC
1977-01-30,2.7,CLIC
1977-01-31,1.3,CLIC
1977-02-01,0.9,CLIC
1977-02-02,1.7,CLIC
1977-02-03,1.8,CLIC
1977-02-04,2.1,CLIC
1977-02-05,1.2,CLIC
1977-02-06,1.8,CLIC
1977-02-07,0.6,CLIC
1977-02-08,1.3,CLIC
1977-02-10,0.3,CLIC
1977-02-11,1,CLIC
1977-02-12,1,CLIC
1977-02-13,2.8,CLIC
1977-02-14,3.5,CLIC
1977-02-15,2.7,CLIC
1977-02-16,3.1,CLIC
1977-02-17,3.7,CLIC
1977-02-18,3.2,CLIC
1977-02-19,7.3,CLIC
1977-02-20,2.8,CLIC
1977-02-21,1.1,CLIC
1977-02-22,1.5,CLIC
1977-02-23,2.8,CLIC
1977-02-24,5.3,CLIC
1977-02-25,5.7,CLIC
1977-02-26,15.3,CLIC
1977-02-27,10,CLIC
1977-02-28,5.4,CLIC
1977-03-01,4.9,CLIC
1977-03-02,5.1,CLIC
1977-03-03,8.1,CLIC
1977-03-04,2.8,CLIC
1977-03-05,2.3,CLIC
1977-03-06,2.7,CLIC
1977-03-07,1.9,CLIC
1977-03-08,1.9,CLIC
1977-03-09,1.3,CLIC
1977-03-10,1.7,CLIC
1977-03-11,3.1,CLIC
1977-03-12,1.9,CLIC
1977-03-13,2.3,CLIC
1977-03-14,1.1,CLIC
1977-03-15,1.8,CLIC
1977-03-16,2.1,CLIC
1977-03-17,4.8,CLIC
1977-03-18,2.9,CLIC
1977-03-19,15,CLIC
1977-03-20,5.2,CLIC
1977-03-21,2.6,CLIC
1977-03-22,4.9,CLIC
1977-03-23,3.4,CLIC
1977-03-24,2.8,CLIC
1977-03-25,3,CLIC
1977-03-26,3.9,CLIC
1977-03-27,4.9,CLIC
1977-03-28,3.2,CLIC
1977-03-29,2.3,CLIC
1977-03-30,1.5,CLIC
1977-03-31,3.3,CLIC
1977-04-01,2.9,CLIC
1977-04-02,3,CLIC
1977-04-03,10.3,CLIC
1977-04-04,9.9,CLIC
1977-04-05,4.2,CLIC
1977-04-06,3,CLIC
1977-04-07,1.8,CLIC
1977-04-08,3.3,CLIC
1977-04-09,1.5,CLIC
1977-04-10,2.5,CLIC
1977-04-11,1.8,CLIC
1977-04-12,2.9,CLIC
1977-04-13,3.3,CLIC
1977-04-14,6.1,CLIC
1977-04-16,3.5,CLIC
1977-04-17,3.6,CLIC
1977-04-19,1.8,CLIC
1977-04-20,3,CLIC
1977-04-21,7.7,CLIC
1977-04-22,6.4,CLIC
1977-04-23,5.3,CLIC
1977-04-24,4.9,CLIC
1977-04-25,7.9,CLIC
1977-04-26,2.8,CLIC
1977-04-27,4.5,CLIC
1977-04-28,5.6,CLIC
1977-04-29,1.3,CLIC
1977-04-30,5.8,CLIC
1977-05-01,4.1,CLIC
1977-05-02,2,CLIC
1977-05-03,1.9,CLIC
1977-05-04,4.6,CLIC
1977-05-05,5.4,CLIC
1977-05-06,5.4,CLIC
1977-05-07,5,CLIC
1977-05-08,6.5,CLIC
1977-05-09,7.3,CLIC
1977-05-10,4.4,CLIC
1977-05-11,2.2,CLIC
1977-05-12,4.3,CLIC
1977-05-13,2.3,CLIC
1977-05-14,4,CLIC
1977-05-15,4.9,CLIC
1977-05-16,3.9,CLIC
1977-05-17,1,CLIC
1977-05-18,6.2,CLIC
1977-05-19,8.9,CLIC
1977-05-20,3,CLIC
1977-05-21,4.9,CLIC
1977-05-22,9.3,CLIC
1977-05-23,5.4,CLIC
1977-05-24,4.5,CLIC
1977-05-25,4.3,CLIC
1977-05-26,3.6,CLIC
1977-05-27,6.5,CLIC
1977-05-28,6.9,CLIC
1977-05-29,5.3,CLIC
1977-05-30,1.4,CLIC
1977-05-31,3.7,CLIC
1977-06-01,2.8,CLIC
1977-06-02,4,CLIC
1977-06-03,11.2,CLIC
1977-06-04,9.4,CLIC
1977-06-05,6.2,CLIC
1977-06-06,5.8,CLIC
1977-06-07,7.3,CLIC
1977-06-08,6.1,CLIC
1977-06-09,2.3,CLIC
1977-06-10,5,CLIC
1977-06-11,1.7,CLIC
1977-06-12,3.7,CLIC
1977-06-13,10.6,CLIC
1977-06-14,3.4,CLIC
1977-06-15,9.8,CLIC
1977-06-16,9.1,CLIC
1977-06-17,12.6,CLIC
1977-06-18,8.3,CLIC
1977-06-19,3,CLIC
1977-06-20,4,CLIC
1977-06-21,2.7,CLIC
1977-06-22,1.2,CLIC
1977-06-23,1.2,CLIC
1977-06-24,3.5,CLIC
1977-06-25,12.5,CLIC
1977-06-26,11.1,CLIC
1977-06-27,11.1,CLIC
1977-06-28,9,CLIC
1977-06-29,5.9,CLIC
1977-06-30,6.8,CLIC
1977-07-01,6.2,CLIC
1977-07-02,10.8,CLIC
1977-07-03,12.6,CLIC
1977-07-04,9.9,CLIC
1977-07-05,10.2,CLIC
1977-07-06,5.4,CLIC
1977-07-07,3.3,CLIC
1977-07-08,3.5,CLIC
1977-07-09,4.7,CLIC
1977-07-10,9.9,CLIC
1977-07-11,15.2,CLIC
1977-07-12,12.6,CLIC
1977-07-13,6.9,CLIC
1977-07-14,2.8,CLIC
1977-07-15,2.2,CLIC
1977-07-16,2.3,CLIC
1977-07-17,8.6,CLIC
1977-07-18,8,CLIC
1977-07-19,8.4,CLIC
1977-07-20,10.4,CLIC
1977-07-21,5.8,CLIC
1977-07-22,4.4,CLIC
1977-07-23,3.2,CLIC
1977-07-24,1.8,CLIC
1977-07-25,7.8,CLIC
1977-07-26,12.1,CLIC
1977-07-27,9.9,CLIC
1977-07-28,12.4,CLIC
1977-07-29,6.9,CLIC
1977-07-30,4.2,CLIC
1977-07-31,6.6,CLIC
1977-09-03,2,CLIC
1977-09-04,1.9,CLIC
1977-09-05,3,CLIC
1977-09-06,5.4,CLIC
1977-09-07,7,CLIC
1977-09-08,7.5,CLIC
1977-09-09,5.8,CLIC
1977-09-10,6.8,CLIC
1977-09-11,7.1,CLIC
1977-09-12,5.8,CLIC
1977-09-13,1.9,CLIC
1977-09-15,6.7,CLIC
1977-09-16,2.7,CLIC
1977-09-17,8.3,CLIC
1977-09-18,7.1,CLIC
1977-09-19,4.5,CLIC
1977-09-20,8.9,CLIC
1977-09-21,6.8,CLIC
1977-09-22,3.5,CLIC
1977-09-23,6.8,CLIC
1977-09-24,3.4,CLIC
1977-09-25,1.7,CLIC
1977-09-26,3.9,CLIC
1977-09-27,6.1,CLIC
1977-09-28,3.5,CLIC
1977-09-29,5.4,CLIC
1977-09-30,5.8,CLIC
1977-10-01,9.3,CLIC
1977-10-02,6.8,CLIC
1977-10-03,2.8,CLIC
1977-10-04,1.8,CLIC
1977-10-05,3.5,CLIC
1977-10-06,2.7,CLIC
1977-10-07,5.4,CLIC
1977-10-08,2.7,CLIC
1977-10-09,4.2,CLIC
1977-10-10,2.8,CLIC
1977-10-11,5.5,CLIC
1977-10-12,2.8,CLIC
1977-10-13,3.8,CLIC
1977-10-14,3.3,CLIC
1977-10-15,1.6,CLIC
1977-10-16,4,CLIC
1977-10-17,1.9,CLIC
1977-10-18,4.2,CLIC
1977-10-19,3,CLIC
1977-10-20,1.7,CLIC
1977-10-21,2,CLIC
1977-10-22,4.9,CLIC
1977-10-23,2,CLIC
1977-10-24,2.2,CLIC
1977-10-25,1.3,CLIC
1977-10-26,2.8,CLIC
1977-10-27,1.6,CLIC
1977-10-28,1.5,CLIC
1977-10-29,3.7,CLIC
1977-10-30,3,CLIC
1977-10-31,3.6,CLIC
1977-11-01,7.5,CLIC
1977-11-02,1.7,CLIC
1977-11-03,3.8,CLIC
1977-11-04,5.4,CLIC
1977-11-05,2.8,CLIC
1977-11-06,1.6,CLIC
1977-11-07,2.2,CLIC
1977-11-08,1.7,CLIC
1977-11-09,2.1,CLIC
1977-11-10,2.1,CLIC
1977-11-11,3.7,CLIC
1977-11-12,3.4,CLIC
1977-11-13,2.2,CLIC
1977-11-14,1.4,CLIC
1977-11-15,2.7,CLIC
1977-11-16,3.2,CLIC
1977-11-17,2.8,CLIC
1977-11-18,2,CLIC
1977-11-19,2.8,CLIC
1977-11-20,1.5,CLIC
1977-11-21,5.4,CLIC
1977-11-22,2.8,CLIC
1977-11-23,2.9,CLIC
1977-11-24,4.2,CLIC
1977-11-25,4,CLIC
1977-11-26,2.9,CLIC
1977-11-27,1.5,CLIC
1977-11-28,2.8,CLIC
1977-11-29,2.2,CLIC
1977-11-30,2.6,CLIC
1977-12-01,2.4,CLIC
1977-12-02,3.1,CLIC
1977-12-03,1.7,CLIC
1977-12-04,1.9,CLIC
1977-12-05,6.7,CLIC
1977-12-06,3.1,CLIC
1977-12-07,3.5,CLIC
1977-12-08,2.6,CLIC
1977-12-09,3.5,CLIC
1977-12-10,1.2,CLIC
1977-12-11,1,CLIC
1977-12-12,1.8,CLIC
1977-12-13,1.5,CLIC
1977-12-14,2.5,CLIC
1977-12-15,2.7,CLIC
1977-12-16,1.8,CLIC
1977-12-17,2,CLIC
1977-12-18,3.1,CLIC
1977-12-19,5,CLIC
1977-12-20,3.7,CLIC
1977-12-21,2.3,CLIC
1977-12-22,2.7,CLIC
1977-12-23,1.5,CLIC
1977-12-24,4.9,CLIC
1977-12-25,9.5,CLIC
