Estación: ,C19091,PABLILLO. GALEANA
1985-07-08,5.9,CLIC
1985-07-09,5.5,CLIC
1985-07-10,5.1,CLIC
1985-07-11,4.9,CLIC
1985-07-12,7,CLIC
1985-07-13,6.8,CLIC
1985-07-14,6.1,CLIC
1985-07-15,5.4,CLIC
1985-07-16,4.4,CLIC
1985-07-17,2.6,CLIC
1985-07-18,7.1,CLIC
1985-07-19,5.9,CLIC
1985-07-20,6.7,CLIC
1985-07-21,6.2,CLIC
1985-07-22,4.9,CLIC
1985-07-23,6.9,CLIC
1985-07-24,6.5,CLIC
1985-07-25,4.5,CLIC
1985-07-26,3.8,CLIC
1985-07-27,4.4,CLIC
1985-07-28,4.8,CLIC
1985-07-29,7.5,CLIC
1985-07-30,6.1,CLIC
1985-07-31,3.8,CLIC
1985-08-01,4.4,CLIC
1985-08-02,5.9,CLIC
1985-08-03,6.2,CLIC
1985-08-04,2.3,CLIC
1985-08-05,3.9,CLIC
1985-08-06,5.4,CLIC
1985-08-07,6.2,CLIC
1985-08-08,7.9,CLIC
1985-08-09,5.1,CLIC
1985-08-10,5.9,CLIC
1985-08-11,5.7,CLIC
1985-08-12,6.4,CLIC
1985-08-13,2,CLIC
1985-08-14,4.2,CLIC
1985-08-15,5.3,CLIC
1985-08-16,2.9,CLIC
1985-08-17,5.1,CLIC
1985-08-18,4,CLIC
1985-08-19,4.3,CLIC
1985-08-20,5.2,CLIC
1985-08-21,5.1,CLIC
1985-08-22,5.4,CLIC
1985-08-23,4.8,CLIC
1985-08-24,5.9,CLIC
1985-08-25,3.8,CLIC
1985-08-26,5.7,CLIC
1985-08-27,3.5,CLIC
1985-08-28,3.6,CLIC
1985-08-29,5,CLIC
1985-08-30,2.5,CLIC
1985-08-31,2.5,CLIC
1985-09-01,4.6,CLIC
1985-09-02,4.1,CLIC
1985-09-03,4.2,CLIC
1985-09-04,4.7,CLIC
1985-09-05,4.1,CLIC
1985-09-06,4.8,CLIC
1985-09-07,3.8,CLIC
1985-09-08,4.4,CLIC
1985-09-09,5.9,CLIC
1985-09-10,5.1,CLIC
1985-09-11,4.2,CLIC
1985-09-12,2.4,CLIC
1985-09-13,4.3,CLIC
1985-09-14,3.7,CLIC
1985-09-15,4.5,CLIC
1985-09-16,3.9,CLIC
1985-09-17,1.3,CLIC
1985-09-18,3.5,CLIC
1985-09-19,4.2,CLIC
1985-09-20,4.6,CLIC
1985-09-21,4.1,CLIC
1985-09-22,4.6,CLIC
1985-09-23,4.3,CLIC
1985-09-24,5.5,CLIC
1985-09-25,4.8,CLIC
1985-09-26,4.3,CLIC
1985-09-27,4.8,CLIC
1985-09-28,3.1,CLIC
1985-09-29,5.3,CLIC
1985-09-30,4,CLIC
1985-10-01,4.5,CLIC
1985-10-02,3.3,CLIC
1985-10-03,2.1,CLIC
1985-10-04,3.2,CLIC
1985-10-05,3.5,CLIC
1985-10-06,1,CLIC
1985-10-07,4.1,CLIC
1985-10-08,4.4,CLIC
1985-10-09,6.3,CLIC
1985-10-10,5.8,CLIC
1985-10-11,5.2,CLIC
1985-10-12,4.4,CLIC
1985-10-13,3.6,CLIC
1985-10-14,6.8,CLIC
1985-10-15,4.7,CLIC
1985-10-16,3.3,CLIC
1985-10-17,4.7,CLIC
1985-10-18,3.4,CLIC
1985-10-19,4.7,CLIC
1985-10-20,3.6,CLIC
1985-10-21,4.4,CLIC
1985-10-22,1.1,CLIC
1985-10-23,3.7,CLIC
1985-10-24,2.6,CLIC
1985-10-25,5.4,CLIC
1985-10-26,3.2,CLIC
1985-10-27,3.2,CLIC
1985-10-28,4.9,CLIC
1985-10-29,4.8,CLIC
1985-10-30,4.9,CLIC
1985-10-31,4.2,CLIC
1985-11-01,4.7,CLIC
1985-11-02,6.5,CLIC
1985-11-03,2.4,CLIC
1985-11-04,2.6,CLIC
1985-11-05,2.2,CLIC
1985-11-06,3.1,CLIC
1985-11-07,3.7,CLIC
1985-11-08,3.6,CLIC
1985-11-09,3.2,CLIC
1985-11-10,4.8,CLIC
1985-11-11,4.8,CLIC
1985-11-12,4.6,CLIC
1985-11-13,3.4,CLIC
1985-11-14,3.6,CLIC
1985-11-15,4.5,CLIC
1985-11-16,4.1,CLIC
1985-11-17,3.3,CLIC
1985-11-18,2.9,CLIC
1985-11-19,3.6,CLIC
1985-11-20,3.1,CLIC
1985-11-21,3.3,CLIC
1985-11-22,3.4,CLIC
1985-11-23,3.6,CLIC
1985-11-24,3.3,CLIC
1985-11-25,3.7,CLIC
1985-11-26,3.4,CLIC
1985-11-27,3.8,CLIC
1985-11-28,6,CLIC
1985-11-29,3.7,CLIC
1985-11-30,5.3,CLIC
1985-12-01,4.6,CLIC
1985-12-02,3.9,CLIC
1985-12-03,4.3,CLIC
1985-12-04,3.1,CLIC
1985-12-05,3.1,CLIC
1985-12-06,3.3,CLIC
1985-12-07,3.2,CLIC
1985-12-08,3.9,CLIC
1985-12-09,3.2,CLIC
1985-12-10,3.4,CLIC
1985-12-11,3.4,CLIC
1985-12-12,2.5,CLIC
1985-12-13,5.9,CLIC
1985-12-14,4.3,CLIC
1985-12-15,3.4,CLIC
1985-12-16,3.3,CLIC
1985-12-17,3.1,CLIC
1985-12-18,3.7,CLIC
1985-12-19,1.1,CLIC
1985-12-20,2.2,CLIC
1985-12-21,8.6,CLIC
1985-12-22,6.7,CLIC
1985-12-23,3.5,CLIC
1985-12-24,3.6,CLIC
1985-12-25,4.4,CLIC
1985-12-26,3.1,CLIC
1985-12-27,3.2,CLIC
1985-12-28,2.2,CLIC
1985-12-29,4.2,CLIC
1985-12-30,3.8,CLIC
1985-12-31,2.8,CLIC
1986-01-01,4.9,CLIC
1986-01-02,4.6,CLIC
1986-01-03,3.4,CLIC
1986-01-04,5.2,CLIC
1986-01-05,4.8,CLIC
1986-01-06,6.5,CLIC
1986-01-07,3.2,CLIC
1986-01-08,2.5,CLIC
1986-01-09,3.9,CLIC
1986-01-10,2.3,CLIC
1986-01-11,2.4,CLIC
1986-01-12,2.3,CLIC
1986-01-13,2.1,CLIC
1986-01-14,1.8,CLIC
1986-01-15,3.3,CLIC
1986-01-16,3.9,CLIC
1986-01-17,1.8,CLIC
1986-01-18,3.2,CLIC
1986-01-19,2.2,CLIC
1986-01-20,2.4,CLIC
1986-01-21,4.5,CLIC
1986-01-22,4.4,CLIC
1986-01-23,3.5,CLIC
1986-01-24,3.1,CLIC
1986-01-25,3.6,CLIC
1986-01-26,4.6,CLIC
1986-01-27,2.6,CLIC
1986-01-28,3.3,CLIC
1986-01-29,3.6,CLIC
1986-01-30,3.7,CLIC
1986-01-31,4.4,CLIC
1986-02-01,4.2,CLIC
1986-02-02,3.6,CLIC
1986-02-03,3.6,CLIC
1986-02-04,7.8,CLIC
1986-02-05,3.9,CLIC
1986-02-06,4.4,CLIC
1986-02-07,7,CLIC
1986-02-08,5.9,CLIC
1986-02-09,5.7,CLIC
1986-02-10,6.5,CLIC
1986-02-11,6.7,CLIC
1986-02-12,4.4,CLIC
1986-02-13,4.5,CLIC
1986-02-14,3.9,CLIC
1986-02-15,4.2,CLIC
1986-02-16,4.7,CLIC
1986-02-17,4.9,CLIC
1986-02-18,5.1,CLIC
1986-02-19,5.7,CLIC
1986-02-20,7.7,CLIC
1986-02-21,6.2,CLIC
1986-02-22,5.1,CLIC
1986-02-23,3.1,CLIC
1986-02-24,2.8,CLIC
1986-02-25,4.1,CLIC
1986-02-26,5.4,CLIC
1986-02-27,6.1,CLIC
1986-02-28,5.2,CLIC
1986-03-01,5.8,CLIC
1986-03-02,5.7,CLIC
1986-03-03,5.2,CLIC
1986-03-04,2.5,CLIC
1986-03-05,4.8,CLIC
1986-03-06,3.8,CLIC
1986-03-07,2.8,CLIC
1986-03-08,3.1,CLIC
1986-03-09,5.6,CLIC
1986-03-10,7.4,CLIC
1986-03-11,8.5,CLIC
1986-03-12,9.1,CLIC
1986-03-13,8.1,CLIC
1986-03-14,8.2,CLIC
1986-03-15,6.1,CLIC
1986-03-16,5.3,CLIC
1986-03-17,5.4,CLIC
1986-03-18,9.2,CLIC
1986-03-19,6.6,CLIC
1986-03-20,5.4,CLIC
1986-03-21,4.6,CLIC
1986-03-22,4.2,CLIC
1986-03-23,4.5,CLIC
1986-03-24,4,CLIC
1986-03-25,4.7,CLIC
1986-03-26,5.9,CLIC
1986-03-27,3.1,CLIC
1986-03-28,2.9,CLIC
1986-03-29,4.6,CLIC
1986-03-30,5.3,CLIC
1986-03-31,8,CLIC
1986-04-01,7.8,CLIC
1986-04-02,8.1,CLIC
1986-04-03,7.3,CLIC
1986-04-04,7.1,CLIC
1986-04-05,5.4,CLIC
1986-04-06,6.3,CLIC
1986-04-07,6.6,CLIC
1986-04-08,5.4,CLIC
1986-04-09,2.7,CLIC
1986-04-10,6.5,CLIC
1986-04-11,6.3,CLIC
1986-04-12,7.1,CLIC
1986-04-13,7.7,CLIC
1986-04-14,8.3,CLIC
1986-04-15,6.7,CLIC
1986-04-16,5.3,CLIC
1986-04-17,5.1,CLIC
1986-04-18,4.8,CLIC
1986-04-19,6.2,CLIC
1986-04-20,5.9,CLIC
1986-04-21,5.5,CLIC
1986-04-22,4.9,CLIC
1986-04-23,4.3,CLIC
1986-04-24,6.3,CLIC
1986-04-25,7.5,CLIC
1986-04-26,6.5,CLIC
1986-04-27,3.2,CLIC
1986-04-28,2.7,CLIC
1986-04-29,2,CLIC
1986-04-30,3.5,CLIC
1986-05-01,4.3,CLIC
1986-05-02,3.2,CLIC
1986-05-03,3.5,CLIC
1986-05-04,5.8,CLIC
1986-05-05,6.1,CLIC
1986-05-06,7.6,CLIC
1986-05-07,8.1,CLIC
1986-05-08,6.5,CLIC
1986-05-09,4.4,CLIC
1986-05-10,4.8,CLIC
1986-05-11,5.2,CLIC
1986-05-12,6.7,CLIC
1986-05-13,6.6,CLIC
1986-05-14,7.1,CLIC
1986-05-15,7.8,CLIC
1986-05-16,6.6,CLIC
1986-05-17,4.2,CLIC
1986-05-18,4.7,CLIC
1986-05-19,5.2,CLIC
1986-05-20,5.2,CLIC
1986-05-21,5.9,CLIC
1986-05-22,4.3,CLIC
1986-05-23,6.5,CLIC
1986-05-24,4.1,CLIC
1986-05-25,4.8,CLIC
1986-05-26,5.6,CLIC
1986-05-27,6,CLIC
1986-05-28,1.5,CLIC
1986-05-29,2.4,CLIC
1986-05-30,3,CLIC
1986-05-31,1.4,CLIC
1986-06-01,1.4,CLIC
1986-06-02,5.2,CLIC
1986-06-03,0.4,CLIC
1986-06-04,4.5,CLIC
1986-06-05,1.6,CLIC
1986-06-06,5.4,CLIC
1986-06-07,7,CLIC
1986-06-08,2.8,CLIC
1986-06-09,4.6,CLIC
1986-06-10,5.1,CLIC
1986-06-11,3.6,CLIC
1986-06-12,4.5,CLIC
1986-06-13,0.9,CLIC
1986-06-14,4,CLIC
1986-06-15,4.4,CLIC
1986-06-16,4.1,CLIC
1986-06-17,3.2,CLIC
1986-06-18,4.1,CLIC
1986-06-19,4.6,CLIC
1986-06-20,3.4,CLIC
1986-06-21,6.5,CLIC
1986-06-22,1.9,CLIC
1986-06-23,4,CLIC
1986-06-24,3.1,CLIC
1986-06-25,0.2,CLIC
1986-06-26,5.7,CLIC
1986-06-27,4.8,CLIC
1986-06-28,5.2,CLIC
1986-06-29,3.4,CLIC
1986-06-30,5.1,CLIC
1986-07-01,4.1,CLIC
1986-07-02,4.4,CLIC
1986-07-03,4.3,CLIC
1986-07-04,3.7,CLIC
1986-07-05,5.2,CLIC
1986-07-06,5.9,CLIC
1986-07-07,2.9,CLIC
1986-07-08,5,CLIC
1986-07-09,1.2,CLIC
1986-07-10,5.2,CLIC
1986-07-11,6.2,CLIC
1986-07-12,5.5,CLIC
1986-07-13,3.8,CLIC
1986-07-14,3.4,CLIC
1986-07-15,5.4,CLIC
1986-07-16,7.4,CLIC
1986-07-17,5.8,CLIC
1986-07-18,5.9,CLIC
1986-07-19,4.7,CLIC
1986-07-20,4.8,CLIC
1986-07-21,5.9,CLIC
1986-07-22,7.3,CLIC
1986-07-23,5.4,CLIC
1986-07-24,6.2,CLIC
1986-07-25,7.4,CLIC
1986-07-26,7.4,CLIC
1986-07-27,6.3,CLIC
1986-07-28,5.1,CLIC
1986-07-29,8.4,CLIC
1986-07-30,5.7,CLIC
1986-07-31,6.4,CLIC
1986-08-01,6.4,CLIC
1986-08-02,6.82,CLIC
1986-08-03,7.98,CLIC
1986-08-04,6.35,CLIC
1986-08-05,6.2,CLIC
1986-08-06,6.1,CLIC
1986-08-07,5.55,CLIC
1986-08-08,5.4,CLIC
1986-08-09,7.1,CLIC
1986-08-10,5.6,CLIC
1986-08-11,6.1,CLIC
1986-08-12,7.1,CLIC
1986-08-13,6.8,CLIC
1986-08-14,6.55,CLIC
1986-08-15,5.85,CLIC
1986-08-16,6.8,CLIC
1986-08-17,5.8,CLIC
1986-08-18,5.5,CLIC
1986-08-19,5.35,CLIC
1986-08-20,5.75,CLIC
1986-08-21,6.05,CLIC
1986-08-22,3.05,CLIC
1986-08-23,5.4,CLIC
1986-08-24,4.1,CLIC
1986-08-25,4.45,CLIC
1986-08-26,5.25,CLIC
1986-08-27,4.05,CLIC
1986-08-28,5.1,CLIC
1986-08-29,4.5,CLIC
1986-08-30,4.85,CLIC
1986-08-31,4.5,CLIC
1986-09-01,4.1,CLIC
1986-09-02,5.8,CLIC
1986-09-03,4.05,CLIC
1986-09-04,5.95,CLIC
1986-09-05,4.35,CLIC
1986-09-06,2.15,CLIC
1986-09-07,4.1,CLIC
1986-09-08,3.05,CLIC
1986-09-09,3.55,CLIC
1986-09-10,4.2,CLIC
1986-09-11,3.4,CLIC
1986-09-12,3.3,CLIC
1986-09-13,5.3,CLIC
1986-09-14,4.1,CLIC
1986-09-15,3.55,CLIC
1986-09-16,4.15,CLIC
1986-09-17,4.05,CLIC
1986-09-18,4.95,CLIC
1986-09-19,4.3,CLIC
1986-09-20,3.2,CLIC
1986-09-21,0.9,CLIC
1986-09-22,3.05,CLIC
1986-09-23,3.95,CLIC
1986-09-24,4.4,CLIC
1986-09-25,4.2,CLIC
1986-09-26,5.5,CLIC
1986-09-27,3.7,CLIC
1986-09-28,5.05,CLIC
1986-09-29,4.55,CLIC
1986-09-30,4.5,CLIC
1986-10-01,4.6,CLIC
1986-10-02,4.5,CLIC
1986-10-03,6.05,CLIC
1986-10-04,5.1,CLIC
1986-10-05,5.1,CLIC
1986-10-06,4.85,CLIC
1986-10-07,4.1,CLIC
1986-10-08,5.4,CLIC
1986-10-09,3.65,CLIC
1986-10-10,3.25,CLIC
1986-10-11,4.5,CLIC
1986-10-12,7.55,CLIC
1986-10-13,3,CLIC
1986-10-14,2.85,CLIC
1986-10-15,4.2,CLIC
1986-10-16,2.6,CLIC
1986-10-17,2.8,CLIC
1986-10-18,2.9,CLIC
1986-10-19,3.7,CLIC
1986-10-20,1.9,CLIC
1986-10-21,1.05,CLIC
1986-10-22,2.65,CLIC
1986-10-23,2.7,CLIC
1986-10-24,9.8,CLIC
1986-10-25,9.9,CLIC
1986-10-26,2.5,CLIC
1986-10-27,2.2,CLIC
1986-10-28,2.55,CLIC
1986-10-29,1.8,CLIC
1986-10-30,1.9,CLIC
1986-10-31,1.85,CLIC
1986-11-01,3.7,CLIC
1986-11-02,1.05,CLIC
1986-11-03,2.5,CLIC
1986-11-04,2.3,CLIC
1986-11-05,2.45,CLIC
1986-11-06,6.5,CLIC
1986-11-07,2.5,CLIC
1986-11-08,3.2,CLIC
1986-11-09,3.15,CLIC
1986-11-10,2.4,CLIC
1986-11-11,1.85,CLIC
1986-11-12,1.9,CLIC
1986-11-13,1.5,CLIC
1986-11-14,2.5,CLIC
1986-11-15,3,CLIC
1986-11-16,3.05,CLIC
1986-11-17,2.5,CLIC
1986-11-18,2.7,CLIC
1986-11-19,3.95,CLIC
1986-11-20,5.2,CLIC
1986-11-21,2.8,CLIC
1986-11-22,4.2,CLIC
1986-11-23,3.6,CLIC
1986-11-24,2.9,CLIC
1986-11-25,4.9,CLIC
1986-11-26,5.5,CLIC
1986-11-27,3.35,CLIC
1986-11-28,3.35,CLIC
1986-11-29,2.2,CLIC
1986-11-30,3.1,CLIC
1986-12-01,3.4,CLIC
1986-12-02,3.05,CLIC
1986-12-03,2.55,CLIC
1986-12-04,1.35,CLIC
1986-12-05,2.5,CLIC
1986-12-06,2.15,CLIC
1986-12-07,3.6,CLIC
1986-12-08,4.5,CLIC
1986-12-09,4,CLIC
1986-12-10,2.9,CLIC
1986-12-11,2.6,CLIC
1986-12-12,3.9,CLIC
1986-12-13,1.6,CLIC
1986-12-14,3.4,CLIC
1986-12-15,2.9,CLIC
1986-12-16,2.1,CLIC
1986-12-17,2.5,CLIC
1986-12-18,2.65,CLIC
1986-12-19,2.2,CLIC
1986-12-20,3.1,CLIC
1986-12-21,2.25,CLIC
1986-12-22,2.5,CLIC
1986-12-23,6.25,CLIC
1986-12-24,2.05,CLIC
1986-12-25,2.25,CLIC
1986-12-26,1.5,CLIC
1986-12-27,1.5,CLIC
1986-12-28,3.5,CLIC
1986-12-29,2.6,CLIC
1986-12-30,1.3,CLIC
1986-12-31,8.4,CLIC
1987-01-01,2.05,CLIC
1987-01-02,2.35,CLIC
1987-01-03,3.2,CLIC
1987-01-04,3.7,CLIC
1987-01-05,2,CLIC
1987-01-06,4.1,CLIC
1987-01-07,4.7,CLIC
1987-01-08,3.45,CLIC
1987-01-09,4.25,CLIC
1987-01-10,1.2,CLIC
1987-01-11,3.8,CLIC
1987-01-12,3.1,CLIC
1987-01-13,4.55,CLIC
1987-01-14,0.95,CLIC
1987-01-15,4.55,CLIC
1987-01-16,5.65,CLIC
1987-01-17,3.7,CLIC
1987-01-18,6.4,CLIC
1987-01-19,5.7,CLIC
1987-01-20,3.7,CLIC
1987-01-21,8.45,CLIC
1987-01-22,3.55,CLIC
1987-01-23,2.55,CLIC
1987-01-24,5.4,CLIC
1987-01-25,5.75,CLIC
1987-01-26,4.05,CLIC
1987-01-27,4.55,CLIC
1987-01-28,4.8,CLIC
1987-01-29,5.2,CLIC
1987-01-30,4.6,CLIC
1987-01-31,4.5,CLIC
1987-02-01,6.35,CLIC
1987-02-02,5.85,CLIC
1987-02-03,4.1,CLIC
1987-02-04,7.2,CLIC
1987-02-05,4.65,CLIC
1987-02-06,7.25,CLIC
1987-02-07,3.2,CLIC
1987-02-08,2.75,CLIC
1987-02-09,2.15,CLIC
1987-02-10,2.3,CLIC
1987-02-11,3.1,CLIC
1987-02-12,1.65,CLIC
1987-02-13,1.65,CLIC
1987-02-14,3.35,CLIC
1987-02-15,6.35,CLIC
1987-02-16,7.05,CLIC
1987-02-17,2.15,CLIC
1987-02-18,2.55,CLIC
1987-02-19,4.25,CLIC
1987-02-20,6.15,CLIC
1987-02-21,6.75,CLIC
1987-02-22,6.85,CLIC
1987-02-23,2.2,CLIC
1987-02-24,4.75,CLIC
1987-02-25,2.2,CLIC
1987-02-26,7.2,CLIC
1987-02-27,7.5,CLIC
1987-02-28,6.55,CLIC
1987-03-01,3.95,CLIC
1987-03-02,2.35,CLIC
1987-03-03,1.65,CLIC
1987-03-04,5.2,CLIC
1987-03-05,2.3,CLIC
1987-03-06,2.85,CLIC
1987-03-07,3.25,CLIC
1987-03-08,4.1,CLIC
1987-03-09,4.1,CLIC
1987-03-10,2.75,CLIC
1987-03-11,2.5,CLIC
1987-03-12,3.75,CLIC
1987-03-13,3.45,CLIC
1987-03-14,4.35,CLIC
1987-03-15,5.25,CLIC
1987-03-16,7.8,CLIC
1987-03-17,9.15,CLIC
1987-03-18,8.2,CLIC
1987-03-19,7.6,CLIC
1987-03-20,7.5,CLIC
1987-03-21,7.45,CLIC
1987-03-22,6.8,CLIC
1987-03-23,5.7,CLIC
1987-03-24,7.3,CLIC
1987-03-25,9.3,CLIC
1987-03-26,8.9,CLIC
1987-03-27,7.35,CLIC
1987-03-28,7.1,CLIC
1987-03-29,8.65,CLIC
1987-03-30,6.25,CLIC
1987-03-31,6.25,CLIC
1987-04-01,4.65,CLIC
1987-04-02,6.6,CLIC
1987-04-03,6.15,CLIC
1987-04-04,5.4,CLIC
1987-04-05,5.8,CLIC
1987-04-06,4.9,CLIC
1987-04-07,2,CLIC
1987-04-08,1.5,CLIC
1987-04-09,0.85,CLIC
1987-04-10,3.75,CLIC
1987-04-11,5.35,CLIC
1987-04-12,7.3,CLIC
1987-04-13,6.8,CLIC
1987-04-14,3.7,CLIC
1987-04-15,3.15,CLIC
1987-04-16,4.9,CLIC
1987-04-17,7.3,CLIC
1987-04-18,6.9,CLIC
1987-04-19,8.85,CLIC
1987-04-20,6.7,CLIC
1987-04-21,3.2,CLIC
1987-04-22,9.8,CLIC
1987-04-23,2.5,CLIC
1987-04-24,3,CLIC
1987-04-25,3.3,CLIC
1987-04-26,1.5,CLIC
1987-04-27,3.65,CLIC
1987-04-28,1.5,CLIC
1987-04-29,5.5,CLIC
1987-04-30,4.55,CLIC
1987-05-01,6.2,CLIC
1987-05-02,7.7,CLIC
1987-05-03,8.85,CLIC
1987-05-04,7.5,CLIC
1987-05-05,6,CLIC
1987-05-06,9.9,CLIC
1987-05-07,0.7,CLIC
1987-05-08,1.15,CLIC
1987-05-09,2.95,CLIC
1987-05-10,7.2,CLIC
1987-05-11,4.25,CLIC
1987-05-12,6.25,CLIC
1987-05-13,4.3,CLIC
1987-05-14,4.7,CLIC
1987-05-15,5.3,CLIC
1987-05-16,8.2,CLIC
1987-05-17,7.05,CLIC
1987-05-18,5.45,CLIC
1987-05-19,2.7,CLIC
1987-05-20,5.5,CLIC
1987-05-21,5.6,CLIC
1987-05-22,4.35,CLIC
1987-05-23,4.5,CLIC
1987-05-24,6.4,CLIC
1987-05-25,5.1,CLIC
1987-05-26,6.55,CLIC
1987-05-27,8.1,CLIC
1987-05-28,7.75,CLIC
1987-05-29,6.5,CLIC
1987-05-30,7.35,CLIC
1987-05-31,5.55,CLIC
1987-06-01,4.2,CLIC
1987-06-02,0.3,CLIC
1987-06-03,5.05,CLIC
1987-06-04,4.5,CLIC
1987-06-05,4.65,CLIC
1987-06-06,2.2,CLIC
1987-06-07,3.5,CLIC
1987-06-08,1.7,CLIC
1987-06-09,2.1,CLIC
1987-06-10,2.8,CLIC
1987-06-11,4,CLIC
1987-06-12,4.85,CLIC
1987-06-13,6.15,CLIC
1987-06-14,6.6,CLIC
1987-06-15,0.8,CLIC
1987-06-16,5.3,CLIC
1987-06-17,5.8,CLIC
1987-06-18,6.4,CLIC
1987-06-19,5.8,CLIC
1987-06-20,7.55,CLIC
1987-06-21,5.8,CLIC
1987-06-22,7.85,CLIC
1987-06-23,7.4,CLIC
1987-06-24,7.45,CLIC
1987-06-25,6.9,CLIC
1987-06-26,5.75,CLIC
1987-06-27,6.15,CLIC
1987-06-28,6.2,CLIC
1987-06-29,6.2,CLIC
1987-06-30,3.8,CLIC
1987-07-01,4.1,CLIC
1987-07-02,5.6,CLIC
1987-07-03,6.05,CLIC
1987-07-04,6.8,CLIC
1987-07-05,6.35,CLIC
1987-07-06,6.5,CLIC
1987-07-07,4.55,CLIC
1987-07-08,5.15,CLIC
1987-07-09,4.2,CLIC
1987-07-10,4.5,CLIC
1987-07-11,4.6,CLIC
1987-07-12,5.75,CLIC
1987-07-13,5.2,CLIC
1987-07-14,4.85,CLIC
1987-07-15,7.8,CLIC
1987-07-16,4.7,CLIC
1987-07-17,4.5,CLIC
1987-07-18,2.85,CLIC
1987-07-19,6.1,CLIC
1987-07-20,5.2,CLIC
1987-07-21,5.2,CLIC
1987-07-22,4.85,CLIC
1987-07-23,6.6,CLIC
1987-07-24,3.85,CLIC
1987-07-25,0.05,CLIC
1987-07-26,4.8,CLIC
1987-07-27,2.4,CLIC
1987-07-28,6.4,CLIC
1987-07-29,3.5,CLIC
1987-07-30,2,CLIC
1987-07-31,5.65,CLIC
1987-08-01,5.8,CLIC
1987-08-02,4.1,CLIC
1987-08-03,4.85,CLIC
1987-08-04,4.6,CLIC
1987-08-05,4.8,CLIC
1987-08-06,5.1,CLIC
1987-08-07,4,CLIC
1987-08-08,3.9,CLIC
1987-08-09,4.1,CLIC
1987-08-10,4.15,CLIC
1987-08-11,1.2,CLIC
1987-08-12,3.2,CLIC
1987-08-13,4.25,CLIC
1987-08-14,6.35,CLIC
1987-08-15,6.4,CLIC
1987-08-16,5.95,CLIC
1987-08-17,6.25,CLIC
1987-08-18,4.85,CLIC
1987-08-19,6.55,CLIC
1987-08-20,5.75,CLIC
1987-08-21,6.8,CLIC
1987-08-22,5.4,CLIC
1987-08-23,6.3,CLIC
1987-08-24,5.05,CLIC
1987-08-25,5.65,CLIC
1987-08-26,1.9,CLIC
1987-08-27,9.65,CLIC
1987-08-28,4.5,CLIC
1987-08-29,4.05,CLIC
1987-08-30,3.5,CLIC
1987-08-31,9,CLIC
1987-09-01,2.5,CLIC
1987-09-02,2.35,CLIC
1987-09-03,1.95,CLIC
1987-09-04,4.2,CLIC
1987-09-05,4.5,CLIC
1987-09-06,5.05,CLIC
1987-09-07,5.25,CLIC
1987-09-08,5.1,CLIC
1987-09-09,6.1,CLIC
1987-09-10,4.7,CLIC
1987-09-11,5.2,CLIC
1987-09-12,4.85,CLIC
1987-09-13,5.25,CLIC
1987-09-14,4.85,CLIC
1987-09-15,5.55,CLIC
1987-09-16,4.55,CLIC
1987-09-17,5.3,CLIC
1987-09-18,5.55,CLIC
1987-09-19,5.3,CLIC
1987-09-20,6.75,CLIC
1987-09-21,5.15,CLIC
1987-09-22,1.75,CLIC
1987-09-23,5.7,CLIC
1987-09-24,3.2,CLIC
1987-09-25,4.45,CLIC
1987-09-26,4.3,CLIC
1987-09-27,1.9,CLIC
1987-09-28,3.5,CLIC
1987-09-29,2.2,CLIC
1987-09-30,0.1,CLIC
1987-10-01,2.05,CLIC
1987-10-02,3.8,CLIC
1987-10-03,4.3,CLIC
1987-10-04,3.15,CLIC
1987-10-05,4.85,CLIC
1987-10-06,4.4,CLIC
1987-10-07,4.5,CLIC
1987-10-08,4.4,CLIC
1987-10-09,4.3,CLIC
1987-10-10,2.65,CLIC
1987-10-11,3.65,CLIC
1987-10-12,4.35,CLIC
1987-10-13,4.3,CLIC
1987-10-14,4.35,CLIC
1987-10-15,2.8,CLIC
1987-10-16,4.45,CLIC
1987-10-17,4.4,CLIC
1987-10-18,5.45,CLIC
1987-10-19,4.7,CLIC
1987-10-20,2.15,CLIC
1987-10-21,2.85,CLIC
1987-10-22,1.05,CLIC
1987-10-23,4.05,CLIC
1987-10-24,2.45,CLIC
1987-10-25,3.8,CLIC
1987-10-26,4.15,CLIC
1987-10-27,3.1,CLIC
1987-10-28,3.1,CLIC
1987-10-29,2.9,CLIC
1987-10-30,5.4,CLIC
1987-10-31,5.2,CLIC
1987-11-01,4.75,CLIC
1987-11-02,3.2,CLIC
1987-11-03,4.4,CLIC
1987-11-04,5.5,CLIC
1987-11-05,4.35,CLIC
1987-11-06,2.3,CLIC
1987-11-07,4.4,CLIC
1987-11-08,3.65,CLIC
1987-11-09,4.9,CLIC
1987-11-10,2.75,CLIC
1987-11-11,0.1,CLIC
1987-11-12,1.45,CLIC
1987-11-13,3.8,CLIC
1987-11-14,5.25,CLIC
1987-11-15,6.2,CLIC
1987-11-16,7.1,CLIC
1987-11-17,6.2,CLIC
1987-11-18,6.6,CLIC
1987-11-19,2.5,CLIC
1987-11-20,3.3,CLIC
1987-11-21,3.1,CLIC
1987-11-22,3.5,CLIC
1987-11-23,4.9,CLIC
1987-11-24,4.1,CLIC
1987-11-25,3.65,CLIC
1987-11-26,4.65,CLIC
1987-11-27,3.25,CLIC
1987-11-28,3.25,CLIC
1987-11-29,3.85,CLIC
1987-11-30,5.95,CLIC
1987-12-01,3.2,CLIC
