Estación: ,C19189,EL PASTOR
2013-07-28,5.47,CLIC
2013-07-29,8.35,CLIC
2013-07-30,7.04,CLIC
2013-07-31,7.82,CLIC
2013-08-01,5.62,CLIC
2013-08-02,8.04,CLIC
2013-08-03,7.83,CLIC
2013-08-04,8.29,CLIC
2013-08-05,7.79,CLIC
2013-08-06,8.45,CLIC
2013-08-07,6.32,CLIC
2013-08-08,7.45,CLIC
2013-08-09,7.66,CLIC
2013-08-10,7.94,CLIC
2013-08-11,5.76,CLIC
2013-08-12,2.58,CLIC
2013-08-13,6.85,CLIC
2013-08-14,7.72,CLIC
2013-08-15,6.26,CLIC
2013-08-16,7.12,CLIC
2013-08-17,8.36,CLIC
2013-08-18,5.94,CLIC
2013-08-19,6.12,CLIC
2013-08-20,5.85,CLIC
2013-08-21,4.62,CLIC
2013-08-22,4.79,CLIC
2013-08-23,2.52,CLIC
2013-08-24,3.24,CLIC
2013-08-25,3.81,CLIC
2013-08-26,2.68,CLIC
2013-08-27,2.41,CLIC
2013-08-28,6.72,CLIC
2013-08-29,5.49,CLIC
2013-08-30,4.79,CLIC
2013-08-31,5.32,CLIC
2013-09-01,6.06,CLIC
2013-09-02,5.38,CLIC
2013-09-03,4.35,CLIC
2013-09-04,3.41,CLIC
2013-09-05,4.75,CLIC
2013-09-07,3.78,CLIC
2013-09-08,3.06,CLIC
2013-09-09,3.69,CLIC
2013-09-10,1.26,CLIC
2013-09-11,2.51,CLIC
2013-09-12,8.96,CLIC
2013-09-13,7.59,CLIC
2013-09-14,1.68,CLIC
2013-09-17,2.05,CLIC
2013-09-18,1.53,CLIC
2013-09-19,2.68,CLIC
2013-09-20,1.47,CLIC
2013-09-21,2.57,CLIC
2013-09-22,1.78,CLIC
2013-09-23,3.86,CLIC
2013-09-24,4.26,CLIC
2013-09-25,4.39,CLIC
2013-09-26,4.14,CLIC
2013-09-27,3.28,CLIC
2013-09-28,1.67,CLIC
2013-09-29,1.83,CLIC
2013-09-30,0.2,CLIC
2013-10-01,4.58,CLIC
2013-10-02,4.92,CLIC
2013-10-03,3.87,CLIC
2013-10-04,3.56,CLIC
2013-10-05,3.51,CLIC
2013-10-06,2.92,CLIC
2013-10-07,2.78,CLIC
2013-10-08,4.37,CLIC
2013-10-09,3.86,CLIC
2013-10-10,2.71,CLIC
2013-10-11,1.74,CLIC
2013-10-12,1.72,CLIC
2013-10-13,2.73,CLIC
2013-10-14,2.49,CLIC
2013-10-15,1.46,CLIC
2013-10-16,1.53,CLIC
2013-10-17,0.49,CLIC
2013-10-18,1.69,CLIC
2013-10-19,2.71,CLIC
2013-10-20,0.38,CLIC
2013-10-21,1.24,CLIC
2013-10-22,2.31,CLIC
2013-10-23,3.22,CLIC
2013-10-24,1.59,CLIC
2013-10-25,2.13,CLIC
2013-10-26,1.27,CLIC
2013-10-27,1.19,CLIC
2013-10-28,1.24,CLIC
2013-10-29,3.28,CLIC
2013-10-30,3.09,CLIC
2013-10-31,2.18,CLIC
2013-11-01,0.76,CLIC
2013-11-02,2.68,CLIC
2013-11-03,2.15,CLIC
2013-11-04,2.34,CLIC
2013-11-05,1.48,CLIC
2013-11-06,2.61,CLIC
2013-11-07,0.92,CLIC
2013-11-08,1.62,CLIC
2013-11-09,1.39,CLIC
2013-11-10,1.87,CLIC
2013-11-11,0.98,CLIC
2013-11-13,0.24,CLIC
2013-11-14,0.37,CLIC
2013-11-15,1.25,CLIC
2013-11-16,1.56,CLIC
2013-11-17,2.31,CLIC
2013-11-18,2.85,CLIC
2013-11-19,1.9,CLIC
2013-11-20,1.65,CLIC
2013-11-21,0.79,CLIC
2013-11-22,2.21,CLIC
2013-11-23,3.13,CLIC
2013-11-24,0.82,CLIC
2013-11-25,0.89,CLIC
2013-11-26,0.68,CLIC
2013-11-27,0.35,CLIC
2013-11-28,1.34,CLIC
2013-11-29,1.24,CLIC
2013-11-30,0.53,CLIC
2013-12-01,1.13,CLIC
2013-12-02,1.78,CLIC
2013-12-03,2.63,CLIC
2013-12-04,2.18,CLIC
2013-12-05,1.86,CLIC
2013-12-06,0.42,CLIC
2013-12-07,0.24,CLIC
2013-12-08,0.75,CLIC
2013-12-09,0.73,CLIC
2013-12-10,0.56,CLIC
2013-12-11,0.71,CLIC
2013-12-12,0.54,CLIC
2013-12-13,0.87,CLIC
2013-12-14,0.68,CLIC
2013-12-15,0.83,CLIC
2013-12-16,1.06,CLIC
2013-12-17,1.27,CLIC
2013-12-18,1.86,CLIC
2013-12-19,1.72,CLIC
2013-12-20,1.15,CLIC
2013-12-21,2.54,CLIC
2013-12-22,2.29,CLIC
2013-12-23,1.49,CLIC
2013-12-24,0.89,CLIC
2013-12-25,1.42,CLIC
2013-12-26,1.37,CLIC
2013-12-27,1.27,CLIC
2013-12-28,0.68,CLIC
2013-12-29,1.19,CLIC
2013-12-31,0.24,CLIC
2014-01-01,0.59,CLIC
2014-01-02,0.64,CLIC
2014-01-03,0.45,CLIC
2014-01-04,1.76,CLIC
2014-01-05,1.69,CLIC
2014-01-06,0.55,CLIC
2014-01-07,0.73,CLIC
2014-01-08,0.78,CLIC
2014-01-09,1.85,CLIC
2014-01-10,1.37,CLIC
2014-01-11,2.76,CLIC
2014-01-12,1.45,CLIC
2014-01-13,1.67,CLIC
2014-01-14,1.79,CLIC
2014-01-15,1.85,CLIC
2014-01-16,2.31,CLIC
2014-01-17,1.78,CLIC
2014-01-18,1.47,CLIC
2014-01-19,1.58,CLIC
2014-01-20,2.18,CLIC
2014-01-21,2.17,CLIC
2014-01-22,1.87,CLIC
2014-01-23,1.53,CLIC
2014-01-24,1.17,CLIC
2014-01-25,1.72,CLIC
2014-01-26,2.17,CLIC
2014-01-27,2.82,CLIC
2014-01-28,0.54,CLIC
2014-01-29,0.41,CLIC
2014-01-30,1.76,CLIC
2014-01-31,2.39,CLIC
2014-02-01,2.89,CLIC
2014-02-02,1.76,CLIC
2014-02-03,0.78,CLIC
2014-02-04,0.67,CLIC
2014-02-05,0.92,CLIC
2014-02-06,1.37,CLIC
2014-02-07,0.54,CLIC
2014-02-08,1.35,CLIC
2014-02-09,2.37,CLIC
2014-02-10,1.79,CLIC
2014-02-11,0.87,CLIC
2014-02-12,0.94,CLIC
2014-02-13,2.45,CLIC
2014-02-14,3.79,CLIC
2014-02-15,3.95,CLIC
2014-02-16,3.41,CLIC
2014-02-17,3.78,CLIC
2014-02-18,2.16,CLIC
2014-02-19,3.85,CLIC
2014-02-20,3.67,CLIC
2014-02-21,3.41,CLIC
2014-02-22,5.73,CLIC
2014-02-23,2.64,CLIC
2014-02-24,2.18,CLIC
2014-02-25,1.64,CLIC
2014-02-26,1.32,CLIC
2014-02-27,0.37,CLIC
2014-02-28,2.52,CLIC
2014-03-01,2.79,CLIC
2014-03-02,3.19,CLIC
2014-03-03,2.83,CLIC
2014-03-04,1.45,CLIC
2014-03-05,2.21,CLIC
2014-03-06,1.47,CLIC
2014-03-07,2.31,CLIC
2014-03-08,2.86,CLIC
2014-03-09,0.57,CLIC
2014-03-10,2.46,CLIC
2014-03-11,2.87,CLIC
2014-03-12,2.68,CLIC
2014-03-13,3.16,CLIC
2014-03-14,3.74,CLIC
2014-03-15,3.82,CLIC
2014-03-16,3.64,CLIC
2014-03-17,3.85,CLIC
2014-03-18,3.91,CLIC
2014-03-19,3.29,CLIC
2014-03-20,2.86,CLIC
2014-03-21,2.73,CLIC
2014-03-22,3.49,CLIC
2014-03-23,1.19,CLIC
2014-03-24,1.64,CLIC
2014-03-25,0.87,CLIC
2014-03-26,1.23,CLIC
2014-03-27,1.54,CLIC
2014-03-28,3.85,CLIC
2014-03-29,2.19,CLIC
2014-03-30,3.27,CLIC
2014-03-31,3.41,CLIC
2014-04-01,3.48,CLIC
2014-04-02,3.87,CLIC
2014-04-03,4.26,CLIC
2014-04-04,4.15,CLIC
2014-04-05,4.37,CLIC
2014-04-06,3.71,CLIC
2014-04-07,3.06,CLIC
2014-04-08,3.85,CLIC
2014-04-09,3.78,CLIC
2014-04-10,6.31,CLIC
2014-04-11,4.82,CLIC
2014-04-12,4.56,CLIC
2014-04-13,2.89,CLIC
2014-04-14,4.04,CLIC
2014-04-15,5.83,CLIC
2014-04-16,3.51,CLIC
2014-04-17,3.57,CLIC
2014-04-18,2.97,CLIC
2014-04-19,0.35,CLIC
2014-04-20,0.39,CLIC
2014-04-21,1.52,CLIC
2014-04-22,2.43,CLIC
2014-04-23,3.43,CLIC
2014-04-24,5.27,CLIC
2014-04-25,3.47,CLIC
2014-04-26,4.68,CLIC
2014-04-27,4.79,CLIC
2014-04-28,5.28,CLIC
2014-05-01,2.58,CLIC
2014-05-02,2.18,CLIC
2014-05-03,5.96,CLIC
2014-05-04,6.73,CLIC
2014-05-05,6.84,CLIC
2014-05-06,5.69,CLIC
2014-05-07,4.72,CLIC
2014-05-08,2.37,CLIC
2014-05-09,3.65,CLIC
2014-05-10,4.31,CLIC
2014-05-11,3.48,CLIC
2014-05-12,5.47,CLIC
2014-05-13,2.04,CLIC
2014-05-14,4.71,CLIC
2014-05-15,5.73,CLIC
2014-05-16,5.36,CLIC
2014-05-17,6.75,CLIC
2014-05-18,5.31,CLIC
2014-05-19,5.83,CLIC
2014-05-20,5.72,CLIC
2014-05-21,5.87,CLIC
2014-05-22,2.65,CLIC
2014-05-23,3.12,CLIC
2014-05-24,3.84,CLIC
2014-05-25,2.58,CLIC
2014-05-27,4.73,CLIC
2014-05-28,3.75,CLIC
2014-05-29,4.27,CLIC
2014-05-30,4.68,CLIC
2014-05-31,5.83,CLIC
2014-06-01,7.25,CLIC
2014-06-02,6.34,CLIC
2014-06-03,6.58,CLIC
2014-06-04,4.7,CLIC
2014-06-05,5.39,CLIC
2014-06-06,6.12,CLIC
2014-06-07,6.19,CLIC
2014-06-08,4.51,CLIC
2014-06-09,4.36,CLIC
2014-06-10,3.21,CLIC
2014-06-11,5.47,CLIC
2014-06-12,7.18,CLIC
2014-06-13,5.69,CLIC
2014-06-14,7.52,CLIC
2014-06-15,6.34,CLIC
2014-06-16,2.48,CLIC
2014-06-17,5.29,CLIC
2014-06-18,4.87,CLIC
2014-06-19,4.65,CLIC
2014-06-20,5.49,CLIC
2014-06-21,4.83,CLIC
2014-06-22,3.69,CLIC
2014-06-23,4.47,CLIC
2014-06-24,4.45,CLIC
2014-06-25,3.75,CLIC
2014-06-26,4.8,CLIC
2014-06-27,3.09,CLIC
2014-06-28,6.83,CLIC
2014-06-29,6.79,CLIC
2014-06-30,7.09,CLIC
2014-07-01,6.45,CLIC
2014-07-02,5.74,CLIC
2014-07-03,4.58,CLIC
2014-07-04,6.43,CLIC
2014-07-05,7.52,CLIC
2014-07-06,6.39,CLIC
2014-07-07,7.38,CLIC
2014-07-08,3.43,CLIC
2014-07-09,3.16,CLIC
2014-07-10,3.29,CLIC
2014-07-11,2.86,CLIC
2014-07-12,3.67,CLIC
2014-07-13,4.06,CLIC
2014-07-14,5.62,CLIC
2014-07-15,6.42,CLIC
2014-07-16,5.21,CLIC
2014-07-17,6.27,CLIC
2014-07-18,2.35,CLIC
2014-07-19,3.64,CLIC
2014-07-20,5.87,CLIC
2014-07-21,5.34,CLIC
2014-07-22,5.71,CLIC
2014-07-23,6.73,CLIC
2014-07-24,6.51,CLIC
2014-07-25,5.17,CLIC
2014-07-26,5.63,CLIC
2014-07-27,7.08,CLIC
2014-07-28,6.75,CLIC
2014-07-29,6.38,CLIC
2014-07-30,6.49,CLIC
2014-07-31,6.25,CLIC
2014-08-01,6.85,CLIC
2014-08-02,8.07,CLIC
2014-08-03,2.95,CLIC
2014-08-04,4.64,CLIC
2014-08-05,4.27,CLIC
2014-08-06,6.42,CLIC
2014-08-07,7.28,CLIC
2014-08-08,5.91,CLIC
2014-08-09,3.64,CLIC
2014-08-10,4.17,CLIC
2014-08-11,5.78,CLIC
2014-08-12,6.73,CLIC
2014-08-13,6.38,CLIC
2014-08-14,6.18,CLIC
2014-08-15,6.35,CLIC
2014-08-16,7.31,CLIC
2014-08-17,7.54,CLIC
2014-08-18,6.23,CLIC
2014-08-19,6.39,CLIC
2014-08-20,4.87,CLIC
2014-08-21,9.58,CLIC
2014-08-22,9.67,CLIC
2014-08-23,6.24,CLIC
2014-08-24,6.95,CLIC
2014-08-25,6.14,CLIC
2014-08-26,5.39,CLIC
2014-08-27,6.15,CLIC
2014-08-28,7.69,CLIC
2014-08-29,5.38,CLIC
2014-08-30,4.79,CLIC
2014-08-31,4.67,CLIC
2014-09-01,5.54,CLIC
2014-09-02,5.57,CLIC
2014-09-04,3.25,CLIC
2014-09-05,2.58,CLIC
2014-09-06,5.13,CLIC
2014-09-07,4.68,CLIC
2014-09-08,5.78,CLIC
2014-09-09,5.16,CLIC
2014-09-10,5.27,CLIC
2014-09-11,4.08,CLIC
2014-09-12,4.31,CLIC
2014-09-14,1.32,CLIC
2014-09-15,3.56,CLIC
2014-09-16,2.04,CLIC
2014-09-17,2.89,CLIC
2014-09-18,3.26,CLIC
2014-09-19,4.57,CLIC
2014-09-20,1.12,CLIC
2014-09-22,1.52,CLIC
2014-09-23,3.32,CLIC
2014-09-24,2.83,CLIC
2014-09-25,3.51,CLIC
2014-09-26,1.68,CLIC
2014-09-27,1.07,CLIC
2014-09-28,1.62,CLIC
2014-09-29,4.12,CLIC
2014-09-30,1.61,CLIC
2014-10-01,3.45,CLIC
2014-10-02,3.52,CLIC
2014-10-04,1.83,CLIC
2014-10-05,2.35,CLIC
2014-10-06,4.39,CLIC
2014-10-07,2.47,CLIC
2014-10-08,4.38,CLIC
2014-10-09,3.19,CLIC
2014-10-10,2.76,CLIC
2014-10-11,1.68,CLIC
2014-10-12,2.43,CLIC
2014-10-13,2.68,CLIC
2014-10-14,2.57,CLIC
2014-10-15,4.52,CLIC
2014-10-16,5.72,CLIC
2014-10-17,1.42,CLIC
2014-10-18,3.81,CLIC
2014-10-20,2.13,CLIC
2014-10-21,1.35,CLIC
2014-10-23,1.36,CLIC
2014-10-24,3.42,CLIC
2014-10-25,1.74,CLIC
2014-10-26,3.15,CLIC
2014-10-27,2.64,CLIC
2014-10-28,3.65,CLIC
2014-10-29,2.48,CLIC
2014-10-30,2.24,CLIC
2014-10-31,1.39,CLIC
2014-11-01,1.85,CLIC
2014-11-02,1.32,CLIC
2014-11-03,1.36,CLIC
2014-11-04,1.49,CLIC
2014-11-05,1.39,CLIC
2014-11-06,3.86,CLIC
2014-11-07,0.71,CLIC
2014-11-08,1.95,CLIC
2014-11-09,1.81,CLIC
2014-11-10,2.04,CLIC
2014-11-11,1.74,CLIC
2014-11-12,1.07,CLIC
2014-11-13,0.35,CLIC
2014-11-14,0.31,CLIC
2014-11-15,1.15,CLIC
2014-11-16,2.18,CLIC
2014-11-17,1.76,CLIC
2014-11-18,1.38,CLIC
2014-11-19,1.19,CLIC
2014-11-20,1.32,CLIC
2014-11-21,1.57,CLIC
2014-11-22,1.34,CLIC
2014-11-23,1.25,CLIC
2014-11-24,2.76,CLIC
2014-11-25,1.35,CLIC
2014-11-26,1.73,CLIC
2014-11-27,2.08,CLIC
2014-11-28,2.48,CLIC
2014-11-29,1.14,CLIC
2014-11-30,1.72,CLIC
2014-12-01,5.05,CLIC
2014-12-02,1.42,CLIC
2014-12-03,0.93,CLIC
2014-12-04,0.87,CLIC
2014-12-05,0.72,CLIC
2014-12-06,1.09,CLIC
2014-12-07,0.53,CLIC
2014-12-08,0.59,CLIC
2014-12-09,0.76,CLIC
2014-12-10,1.08,CLIC
2014-12-11,0.81,CLIC
2014-12-12,0.72,CLIC
2014-12-13,1.62,CLIC
2014-12-14,1.52,CLIC
2014-12-15,1.27,CLIC
2014-12-16,0.59,CLIC
2014-12-17,0.56,CLIC
2014-12-18,0.4,CLIC
2014-12-19,0.1,CLIC
2014-12-20,10.26,CLIC
2014-12-21,11.32,CLIC
2014-12-22,1.29,CLIC
2014-12-23,2.76,CLIC
2014-12-24,2.18,CLIC
2014-12-25,1.54,CLIC
2014-12-26,0.79,CLIC
2014-12-27,0.98,CLIC
2014-12-28,0.71,CLIC
2014-12-29,1.72,CLIC
2014-12-30,0.93,CLIC
2014-12-31,0.78,CLIC
2015-01-01,0.97,CLIC
2015-01-02,0.64,CLIC
2015-01-03,0.62,CLIC
2015-01-04,0.79,CLIC
2015-01-05,1.17,CLIC
2015-01-06,0.62,CLIC
2015-01-07,0.47,CLIC
2015-01-08,0.57,CLIC
2015-01-09,0.49,CLIC
2015-01-10,0.67,CLIC
2015-01-11,1.52,CLIC
2015-01-12,1.39,CLIC
2015-01-13,0.54,CLIC
2015-01-14,0.56,CLIC
2015-01-15,0.93,CLIC
2015-01-16,0.69,CLIC
2015-01-17,1.35,CLIC
2015-01-18,1.86,CLIC
2015-01-19,1.27,CLIC
2015-01-20,2.61,CLIC
2015-01-21,1.58,CLIC
2015-01-22,1.13,CLIC
2015-01-23,1.16,CLIC
2015-01-24,0.66,CLIC
2015-01-25,0.05,CLIC
2015-01-26,2.74,CLIC
2015-01-27,1.84,CLIC
2015-01-28,2.43,CLIC
2015-01-29,2.54,CLIC
2015-01-30,1.24,CLIC
2015-01-31,1.43,CLIC
2015-02-01,0.32,CLIC
2015-02-02,0.64,CLIC
2015-02-03,0.34,CLIC
2015-02-04,0.36,CLIC
2015-02-05,0.65,CLIC
2015-02-06,0.94,CLIC
2015-02-07,2.32,CLIC
2015-02-08,2.16,CLIC
2015-02-09,3.89,CLIC
2015-02-10,3.42,CLIC
2015-02-11,3.67,CLIC
2015-02-12,0.37,CLIC
2015-02-13,0.38,CLIC
2015-02-14,0.57,CLIC
2015-02-15,0.59,CLIC
2015-02-16,1.79,CLIC
2015-02-17,0.76,CLIC
2015-02-18,2.16,CLIC
2015-02-19,2.75,CLIC
2015-02-20,3.46,CLIC
2015-02-21,3.47,CLIC
2015-02-22,2.46,CLIC
2015-02-23,1.25,CLIC
2015-02-24,0.53,CLIC
2015-02-25,1.61,CLIC
2015-02-26,3.32,CLIC
2015-02-27,1.14,CLIC
2015-02-28,0.42,CLIC
2015-03-01,0.25,CLIC
2015-03-02,2.25,CLIC
2015-03-03,1.29,CLIC
2015-03-04,3.32,CLIC
2015-03-05,0.46,CLIC
2015-03-06,1.16,CLIC
2015-03-07,1.15,CLIC
2015-03-08,1.46,CLIC
2015-03-09,2.71,CLIC
2015-03-10,2.35,CLIC
2015-03-11,1.02,CLIC
2015-03-12,0.73,CLIC
2015-03-13,0.92,CLIC
2015-03-14,0.56,CLIC
2015-03-15,0.78,CLIC
2015-03-16,1.38,CLIC
2015-03-17,1.08,CLIC
2015-03-18,0.52,CLIC
2015-03-19,1.89,CLIC
2015-03-20,2.54,CLIC
2015-03-21,11.16,CLIC
2015-03-22,2.28,CLIC
2015-03-23,2.38,CLIC
2015-03-24,3.16,CLIC
2015-03-25,3.56,CLIC
2015-03-26,2.91,CLIC
2015-03-27,2.76,CLIC
2015-03-28,3.86,CLIC
2015-03-29,5.06,CLIC
2015-03-30,4.21,CLIC
2015-03-31,2.85,CLIC
2015-04-01,2.73,CLIC
2015-04-02,2.75,CLIC
2015-04-03,2.31,CLIC
2015-04-04,2.78,CLIC
2015-04-05,1.57,CLIC
2015-04-06,0.61,CLIC
2015-04-07,1.64,CLIC
2015-04-08,2.21,CLIC
2015-04-09,2.74,CLIC
2015-04-10,2.08,CLIC
2015-04-11,3.59,CLIC
2015-04-12,2.24,CLIC
2015-04-13,2.18,CLIC
2015-04-14,1.78,CLIC
2015-04-15,1.08,CLIC
2015-04-16,1.85,CLIC
2015-04-17,2.38,CLIC
2015-04-18,2.49,CLIC
2015-04-19,3.94,CLIC
2015-04-20,1.75,CLIC
2015-04-21,0.84,CLIC
2015-04-22,1.35,CLIC
2015-04-23,2.83,CLIC
2015-04-24,3.81,CLIC
2015-04-25,3.08,CLIC
2015-04-26,5.24,CLIC
2015-04-27,3.24,CLIC
2015-04-28,3.79,CLIC
2015-04-29,3.36,CLIC
2015-04-30,3.07,CLIC
2015-05-01,3.69,CLIC
2015-05-02,2.75,CLIC
2015-05-03,1.28,CLIC
2015-05-04,1.73,CLIC
2015-05-05,1.65,CLIC
2015-05-06,2.29,CLIC
2015-05-07,3.48,CLIC
2015-05-08,3.71,CLIC
2015-05-09,6.12,CLIC
2015-05-10,3.46,CLIC
2015-05-12,0.65,CLIC
2015-05-13,3.47,CLIC
2015-05-14,2.95,CLIC
2015-05-15,3.21,CLIC
2015-05-16,4.68,CLIC
2015-05-17,4.89,CLIC
2015-05-18,1.57,CLIC
2015-05-19,2.15,CLIC
2015-05-20,2.76,CLIC
2015-05-21,2.95,CLIC
2015-05-22,1.86,CLIC
2015-05-23,3.09,CLIC
2015-05-24,2.92,CLIC
2015-05-25,3.87,CLIC
2015-05-26,2.84,CLIC
2015-05-27,2.78,CLIC
2015-05-28,2.96,CLIC
2015-05-29,1.81,CLIC
2015-05-30,3.24,CLIC
2015-05-31,5.51,CLIC
2015-06-01,3.76,CLIC
2015-06-02,3.62,CLIC
2015-06-03,4.78,CLIC
2015-06-04,4.83,CLIC
2015-06-05,3.85,CLIC
2015-06-06,1.23,CLIC
2015-06-07,0.61,CLIC
2015-06-08,3.57,CLIC
2015-06-09,3.14,CLIC
2015-06-10,2.64,CLIC
2015-06-11,2.75,CLIC
2015-06-12,3.69,CLIC
2015-06-13,5.19,CLIC
2015-06-14,4.45,CLIC
2015-06-15,2.64,CLIC
2015-06-16,3.69,CLIC
2015-06-17,3.98,CLIC
2015-06-18,1.89,CLIC
2015-06-19,4.16,CLIC
2015-06-20,4.37,CLIC
2015-06-21,4.26,CLIC
2015-06-22,3.85,CLIC
2015-06-23,3.57,CLIC
2015-06-24,4.59,CLIC
2015-06-25,5.15,CLIC
2015-06-26,5.78,CLIC
2015-06-27,5.23,CLIC
2015-06-28,4.68,CLIC
2015-06-29,2.78,CLIC
2015-06-30,4.89,CLIC
2015-07-01,1.73,CLIC
2015-07-02,3.56,CLIC
2015-07-03,4.83,CLIC
2015-07-04,5.36,CLIC
2015-07-05,2.93,CLIC
2015-07-06,4.25,CLIC
2015-07-07,3.58,CLIC
2015-07-08,4.18,CLIC
2015-07-09,7.23,CLIC
2015-07-10,6.81,CLIC
2015-07-11,6.32,CLIC
2015-07-12,7.29,CLIC
2015-07-13,5.82,CLIC
2015-07-14,5.43,CLIC
2015-07-15,5.24,CLIC
2015-07-16,5.47,CLIC
2015-07-17,7.64,CLIC
2015-07-18,5.41,CLIC
2015-07-19,6.82,CLIC
2015-07-20,5.26,CLIC
2015-07-21,5.35,CLIC
2015-07-22,6.04,CLIC
2015-07-23,5.84,CLIC
2015-07-24,6.38,CLIC
2015-07-25,9.73,CLIC
2015-07-26,5.58,CLIC
2015-07-27,5.26,CLIC
2015-07-28,7.42,CLIC
2015-07-29,5.84,CLIC
2015-07-30,6.25,CLIC
2015-07-31,5.46,CLIC
2015-08-01,5.83,CLIC
2015-08-02,5.78,CLIC
2015-08-03,6.14,CLIC
2015-08-04,5.79,CLIC
2015-08-05,5.72,CLIC
2015-08-06,8.17,CLIC
2015-08-07,5.75,CLIC
2015-08-08,6.19,CLIC
2015-08-09,6.48,CLIC
2015-08-10,4.21,CLIC
2015-08-11,5.17,CLIC
2015-08-12,5.54,CLIC
2015-08-13,6.14,CLIC
2015-08-14,6.07,CLIC
2015-08-15,6.42,CLIC
2015-08-16,6.21,CLIC
2015-08-17,4.29,CLIC
2015-08-18,5.39,CLIC
2015-08-19,5.08,CLIC
2015-08-21,5.87,CLIC
2015-08-22,5.62,CLIC
2015-08-23,6.14,CLIC
2015-08-24,3.58,CLIC
2015-08-25,4.65,CLIC
2015-08-26,3.59,CLIC
2015-08-27,6.17,CLIC
2015-08-28,4.96,CLIC
2015-08-29,4.59,CLIC
2015-08-30,5.18,CLIC
2015-08-31,3.41,CLIC
2015-09-01,4.27,CLIC
2015-09-02,5.89,CLIC
2015-09-03,2.15,CLIC
2015-09-04,2.57,CLIC
2015-09-05,6.71,CLIC
2015-09-06,4.53,CLIC
2015-09-07,4.04,CLIC
2015-09-08,5.84,CLIC
2015-09-09,3.62,CLIC
2015-09-10,3.41,CLIC
2015-09-12,1.27,CLIC
2015-09-13,5.67,CLIC
2015-09-14,2.71,CLIC
2015-09-15,2.37,CLIC
2015-09-16,4.42,CLIC
2015-09-17,2.32,CLIC
2015-09-18,4.52,CLIC
2015-09-19,2.83,CLIC
2015-09-20,3.26,CLIC
2015-09-21,3.86,CLIC
2015-09-22,2.63,CLIC
2015-09-23,3.19,CLIC
2015-09-24,2.39,CLIC
2015-09-25,4.18,CLIC
2015-09-26,3.58,CLIC
2015-09-27,4.71,CLIC
2015-09-28,4.35,CLIC
2015-09-29,4.72,CLIC
2015-09-30,3.49,CLIC
2015-10-01,4.25,CLIC
2015-10-02,4.37,CLIC
2015-10-03,2.67,CLIC
2015-10-04,3.54,CLIC
2015-10-05,0.61,CLIC
2015-10-06,2.51,CLIC
2015-10-07,1.43,CLIC
2015-10-08,1.36,CLIC
2015-10-09,1.57,CLIC
2015-10-10,1.45,CLIC
2015-10-11,2.49,CLIC
2015-10-12,5.27,CLIC
2015-10-13,2.51,CLIC
2015-10-14,3.52,CLIC
2015-10-15,2.73,CLIC
2015-10-16,4.87,CLIC
2015-10-17,2.54,CLIC
2015-10-18,2.62,CLIC
2015-10-19,2.31,CLIC
2015-10-20,2.06,CLIC
2015-10-21,2.95,CLIC
2015-10-22,2.43,CLIC
2015-10-23,2.56,CLIC
2015-10-24,2.64,CLIC
2015-10-25,2.87,CLIC
2015-10-26,2.67,CLIC
2015-10-27,2.89,CLIC
2015-10-28,1.89,CLIC
2015-10-29,2.93,CLIC
2015-10-30,2.26,CLIC
2015-10-31,1.59,CLIC
2015-11-01,2.37,CLIC
2015-11-02,3.17,CLIC
2015-11-03,1.49,CLIC
2015-11-04,1.63,CLIC
2015-11-05,2.35,CLIC
2015-11-06,1.09,CLIC
2015-11-07,2.19,CLIC
2015-11-08,2.45,CLIC
2015-11-09,1.58,CLIC
2015-11-10,1.13,CLIC
2015-11-11,1.56,CLIC
2015-11-12,1.85,CLIC
2015-11-13,1.87,CLIC
2015-11-14,0.98,CLIC
2015-11-15,0.56,CLIC
2015-11-16,1.28,CLIC
2015-11-17,0.59,CLIC
2015-11-18,1.68,CLIC
2015-11-19,1.08,CLIC
2015-11-20,0.86,CLIC
2015-11-21,1.09,CLIC
2015-11-22,1.52,CLIC
2015-11-23,1.06,CLIC
2015-11-24,0.74,CLIC
2015-11-25,1.15,CLIC
2015-11-26,1.79,CLIC
2015-11-27,0.84,CLIC
2015-11-28,0.89,CLIC
2015-11-29,0.59,CLIC
2015-11-30,1.24,CLIC
2015-12-01,1.04,CLIC
2015-12-02,0.47,CLIC
2015-12-03,0.73,CLIC
2015-12-04,1.75,CLIC
2015-12-05,0.58,CLIC
2015-12-06,0.79,CLIC
2015-12-07,0.94,CLIC
2015-12-08,0.78,CLIC
2015-12-09,2.06,CLIC
2015-12-10,2.31,CLIC
2015-12-11,1.12,CLIC
2015-12-12,1.52,CLIC
2015-12-13,1.17,CLIC
2015-12-14,0.74,CLIC
2015-12-15,1.78,CLIC
2015-12-16,2.37,CLIC
2015-12-17,0.93,CLIC
2015-12-18,1.26,CLIC
2015-12-19,1.52,CLIC
2015-12-20,0.73,CLIC
2015-12-21,0.78,CLIC
2015-12-22,4.87,CLIC
2015-12-23,2.86,CLIC
2015-12-24,1.05,CLIC
2015-12-25,1.23,CLIC
2015-12-26,4.61,CLIC
2015-12-27,1.47,CLIC
2015-12-28,1.08,CLIC
2015-12-29,1.36,CLIC
2015-12-30,2.09,CLIC
2015-12-31,0.76,CLIC
2016-01-01,0.55,CLIC
2016-01-02,0.6,CLIC
2016-01-03,0.82,CLIC
